TIRAGE,UNIVERS,TOP10
3353,101.0271,93.201
3354,90.0016,85.1563
3355,91.1422,93.3658
3356,90.4738,96.6494
3357,89.0757,80.2967
3358,90.7455,83.7499
3359,88.1515,86.4009
3360,102.0226,81.7457
3361,100.8843,98.0305
3362,106.1962,98.863
3363,103.7017,87.3569
3364,84.2807,97.304
3365,95.7869,90.5698
3366,107.1685,88.1544
3367,87.5025,86.2074
3368,96.0923,92.7634
3369,96.4884,92.9514
3370,86.8776,90.6265
3371,86.4109,92.0285
3372,105.6337,85.2144
3373,86.2459,85.3724
3374,101.2186,100.2141
3375,98.6021,83.406
3376,105.5576,89.8147
3377,105.4953,91.3912
3378,84.7197,91.3202
3379,105.5369,90.4272
3380,88.888,83.8427
3381,96.9617,95.3565
3382,88.415,97.993
3383,89.6575,86.5341
3384,89.7781,88.631
3385,95.0101,83.4406
3386,94.2767,95.8761
3387,110.5121,95.6377
3388,111.1523,93.0534
3389,86.2055,101.4188
3390,109.8822,87.1139
3391,96.6291,91.6796
3392,106.1637,83.63
3393,106.7855,91.8214
3394,94.8369,81.9706
3395,94.6361,88.7176
3396,91.3337,96.4163
3397,97.3381,78.6234
3398,96.0165,89.4004
3399,78.0883,88.5461
3400,102.5743,89.3892
3401,100.112,84.7942
3402,97.0754,90.8993
3403,95.0725,91.2156
3404,99.3051,90.4486
3405,98.1951,83.4821
3406,93.9735,87.7607
3407,93.9646,88.156
3408,98.9646,92.3542
3409,102.838,102.5277
3410,94.5475,85.8532
3411,100.5231,85.5324
3412,89.8461,86.8902
3413,99.1542,98.7887
3414,90.4828,93.9478
3415,99.8961,89.4615
3416,104.7159,99.0579
3417,97.3188,86.278
3418,83.5561,87.8781
3419,98.8941,85.3469
3420,90.9611,95.7079
3421,97.6723,88.3398
3422,119.2091,92.3426
3423,92.6142,91.1699
3424,98.83,81.8035
3425,89.5769,86.2942
3426,94.9272,92.2548
3427,106.0146,92.2861
3428,96.4273,101.0599
3429,85.4039,85.1104
3430,87.9294,99.6391
3431,107.8372,96.5603
3432,85.9553,83.4203
3433,101.2297,83.6924
3434,99.2249,88.5351
3435,104.8942,90.2994
3436,94.8614,91.1618
3437,96.0636,88.9178
3438,110.0844,94.5387
3439,103.2124,90.8503
3440,85.796,95.2615
3441,102.6041,92.7079
3442,92.2817,92.8641
3443,96.9211,91.9481
3444,100.1852,89.4646
3445,90.1617,91.2424
3446,88.676,86.3688
3447,102.2958,86.6049
3448,90.9829,89.8391
3449,100.7972,90.9566
3450,89.8434,90.2464
3451,101.845,85.6818
3452,96.3409,92.7252
3453,104.8005,92.6178
3454,88.9265,88.1534
3455,85.6599,83.6519
3456,102.3963,87.8746
3457,109.5621,86.0815
3458,105.0113,85.2041
3459,81.5761,81.1356
3460,94.6051,83.1727
3461,89.439,84.3605
3462,110.6202,91.9517
3463,101.6253,102.9367
3464,113.0203,91.8541
3465,79.7555,86.8672
3466,83.8695,103.0057
3467,104.7499,89.6457
3468,92.3165,84.2601
3469,83.3267,98.4569
3470,103.6781,92.641
3471,99.7205,97.1918
3472,100.687,97.0455
3473,104.1242,82.1673
3474,92.5906,97.4183
3475,91.7542,90.8728
3476,98.3412,95.9551
3477,104.8677,86.5941
3478,102.5072,82.6358
3479,97.8823,86.0469
3480,93.9713,93.2932
3481,97.9471,91.4685
3482,109.5026,83.2766
3483,93.414,90.1743
3484,93.3362,88.842
3485,101.4621,89.1736
3486,88.5556,89.5517
3487,94.6496,88.6087
3488,92.7575,90.3132
3489,93.7269,87.2401
3490,104.2554,91.5185
3491,101.5997,86.5139
3492,85.3282,88.6911
3493,100.6676,93.9141
3494,102.7572,90.2101
3495,89.5457,91.6243
3496,92.7347,92.1799
3497,83.3505,89.2417
3498,92.3321,89.2671
3499,93.2742,87.5624
3500,97.2179,86.4639
3501,98.4927,92.5211
3502,93.3162,93.2382
3503,102.4751,95.4145
3504,95.8085,93.2072
3505,90.0057,87.3201
3506,102.4107,96.4351
3507,92.8024,88.0635
3508,91.8011,81.9846
3509,107.1465,88.1031
3510,90.2855,96.5308
3511,93.8734,91.0723
3512,86.7027,90.2789
3513,99.1533,85.9567
3514,86.3538,77.9582
3515,96.4858,85.3704
3516,87.5206,103.9943
3517,99.0617,87.2734
3518,80.1857,84.2058
3519,108.1216,84.2605
3520,93.847,92.3101
3521,79.1803,91.0808
3522,107.817,82.3936
3523,86.3607,103.4127
3524,98.1774,81.7667
3525,103.2615,88.9633
3526,88.894,82.5953
3527,102.2769,93.2517
3528,85.6176,89.0962
3529,90.9174,75.4153
3530,94.1854,100.9671
3531,102.9671,83.6156
3532,89.6005,85.4925
3533,94.8697,87.8304
3534,110.0435,80.9728
3535,98.1303,88.8657
3536,90.3967,95.3693
3537,82.6884,92.555
3538,88.1947,86.5511
3539,112.2322,94.96
3540,83.7369,95.6151
3541,97.1424,93.6025
3542,101.7793,89.2936
3543,96.1617,84.6461
3544,98.1118,94.0487
3545,108.7062,83.1671
3546,90.5997,99.5379
3547,88.6081,96.8024
3548,111.5021,100.3203
3549,106.8712,74.6344
3550,96.6127,92.314
3551,100.2721,99.4535
3552,102.1272,81.9272
3553,96.6158,91.4223
3554,101.9308,92.2893
3555,102.9992,95.707
3556,88.3811,95.3627
3557,103.2226,88.4556
3558,95.8692,90.4494
3559,97.7066,85.1094
3560,100.7572,90.5731
3561,91.9869,86.4437
3562,87.0087,95.9148
3563,90.096,80.2214
3564,88.6557,73.8154
3565,80.3465,88.3218
3566,89.5554,96.8704
3567,97.443,79.5447
3568,98.2247,93.9468
3569,85.784,91.5821
3570,89.6019,79.8434
3571,78.019,94.0343
3572,101.0803,82.3172
3573,98.7583,86.9034
3574,94.6808,84.8014
3575,92.1231,88.2095
3576,98.614,86.451
3577,90.0535,89.9075
3578,97.8667,91.2323
3579,94.187,97.8502
3580,95.0031,94.8253
3581,88.5825,87.8933
3582,84.5488,88.3572
3583,82.0514,81.2762
3584,92.1772,93.9461
3585,89.255,94.2292
3586,86.868,91.615
3587,91.22,91.6053
3588,99.5741,85.4085
3589,100.836,94.8543
3590,102.3565,95.9173
3591,89.0084,85.4807
3592,85.8344,88.0766
3593,99.824,90.4838
3594,98.6753,86.2902
3595,99.755,93.9354
3596,101.1601,85.0062
3597,92.3529,83.7045
3598,96.0873,86.1273
3599,79.9497,98.2868
3600,87.2891,91.6561
3601,101.4683,92.211
3602,97.7866,94.9262
3603,104.2125,100.8799
3604,97.1831,97.9466
3605,108.548,90.2301
3606,82.2172,91.7024
3607,76.8239,80.2146
3608,96.6032,88.8484
3609,100.4795,82.2091
3610,94.9762,86.5805
3611,100.8783,100.576
3612,78.0588,82.6921
3613,87.34,91.8852
3614,81.4675,88.032
3615,89.2162,89.9946
3616,97.3697,84.0792
3617,98.9614,90.5985
3618,87.9363,91.4979
3619,104.9769,82.7999
3620,100.5268,78.0086
3621,88.5998,86.5121
3622,112.7672,81.7841
3623,102.7955,84.2885
3624,105.3529,89.3935
3625,107.393,85.1662
3626,91.7782,78.818
3627,89.9529,92.3214
3628,85.5974,80.8712
3629,103.2882,88.1218
3630,87.363,92.9046
3631,101.9401,82.5746
3632,93.5759,97.8237
3633,98.8205,83.1309
3634,97.5446,91.734
3635,86.7932,87.6849
3636,110.7936,89.9719
3637,82.9495,91.5624
3638,100.6482,91.976
3639,114.9616,97.0593
3640,98.5,87.7011
3641,100.5852,81.949
3642,96.4984,96.0973
3643,96.9264,93.1624
3644,100.7219,89.0814
3645,91.2991,84.0879
3646,96.7337,92.1525
3647,95.8977,90.7456
3648,97.0817,97.9948
3649,89.7614,89.4072
3650,82.6054,76.1685
3651,85.385,86.2388
3652,93.9844,95.1136
3653,107.4389,96.2727
3654,90.967,87.4949
3655,102.3335,91.956
3656,99.6597,96.3264
3657,101.1682,85.4615
3658,91.8323,95.7535
3659,79.7165,82.2086
3660,94.1193,93.6919
3661,101.3936,91.7514
3662,91.992,97.7896
3663,104.2725,87.7762
3664,89.0562,85.2421
3665,91.5082,95.066
3666,87.4737,88.8362
3667,95.2515,101.7391
3668,107.0244,91.7961
3669,106.6687,92.9539
3670,99.111,85.8243
3671,103.5454,84.139
3672,90.5851,90.0731
3673,102.5554,93.3113
3674,87.1736,96.3305
3675,98.3271,73.8617
3676,89.1702,88.2044
3677,91.4903,101.6857
3678,107.1025,86.7453
3679,103.7927,92.4488
3680,104.1031,90.4517
3681,88.0076,80.4639
3682,98.1131,80.5729
3683,93.4625,86.9708
3684,100.5316,84.4683
3685,97.8871,84.3868
3686,98.3053,89.0176
3687,90.5178,94.7177
3688,93.5537,84.4706
3689,102.9061,90.2673
3690,90.9605,87.5219
3691,89.191,92.0477
3692,107.5916,81.2493
3693,76.9717,99.2126
3694,90.336,80.7536
3695,88.5239,97.6258
3696,97.2301,92.9485
3697,96.4298,88.6169
3698,106.9218,86.3254
3699,92.1522,95.4681
3700,87.27,87.4572
3701,108.7614,84.1794
3702,100.6728,88.5741
3703,86.6849,91.5479
3704,91.9038,88.7289
3705,99.4845,93.5236
3706,86.5877,93.1095
3707,116.421,85.0675
3708,85.7345,83.0228
3709,84.6205,90.0597
3710,95.523,101.1731
3711,91.0803,83.2938
3712,97.2506,83.1358
3713,96.789,89.4
3714,95.2671,85.5734
3715,103.9852,83.588
3716,97.7128,92.7406
3717,91.0279,95.4087
3718,90.2455,90.5423
3719,95.7744,98.1117
3720,87.4212,84.6921
3721,96.4208,97.4708
3722,86.3793,97.8426
3723,96.3432,94.8677
3724,85.2036,101.0813
3725,92.5447,84.4818
3726,93.9709,80.01
3727,90.3749,86.542
3728,94.3698,89.6566
3729,89.8758,103.637
3730,82.6823,79.7314
3731,94.8894,85.7862
3732,110.0449,97.1026
3733,108.2685,94.8068
3734,93.4611,80.3607
3735,116.0646,93.221
3736,103.2843,75.0549
3737,99.9868,79.7937
3738,89.4679,97.5907
3739,96.5465,91.8499
3740,83.8073,87.2565
3741,93.1514,94.0323
3742,102.3203,80.5309
3743,99.4223,83.4883
3744,101.4785,100.5799
3745,90.6154,92.9571
3746,104.687,91.1223
3747,115.6443,89.866
3748,109.2572,93.4562
3749,102.2207,94.8611
3750,121.1181,93.3409
3751,101.4555,87.7307
3752,93.7997,89.7127
3753,97.0498,86.9016
3754,115.4529,93.96
3755,91.5493,80.362
3756,102.265,103.3527
3757,94.0157,89.0162
3758,84.1553,87.8089
3759,92.1321,91.3706
3760,85.0426,86.1751
3761,86.827,84.3155
3762,95.0321,95.5672
3763,95.8438,93.2452
3764,107.838,84.0143
3765,93.2532,89.9002
3766,88.696,91.4085
3767,106.3128,103.212
3768,104.1916,91.1165
3769,110.3501,86.7312
3770,95.7382,84.2556
3771,104.1653,85.6475
3772,113.1685,86.3333
3773,106.0452,85.6681
3774,92.1134,85.9866
3775,94.2619,89.4194
3776,87.9905,97.3245
3777,96.0485,97.9737
3778,87.5755,86.2037
3779,84.9368,87.9324
3780,93.4384,91.5764
3781,108.5146,91.2454
3782,92.8095,90.2379
3783,100.3823,90.9563
3784,93.6527,88.3713
3785,85.3196,92.717
3786,100.7907,86.8449
3787,92.7016,94.0727
3788,96.2499,88.6848
3789,106.8071,95.2564
3790,94.6941,88.0812
3791,92.5515,82.9119
3792,99.7771,89.5917
3793,95.6929,84.4211
3794,92.6564,93.1622
3795,82.0377,93.4111
3796,103.951,83.4155
3797,95.579,90.9267
3798,89.7669,83.614
3799,92.0456,89.0334
3800,107.1268,97.4352
3801,91.8402,90.4017
3802,92.8222,87.4498
3803,89.4084,92.0151
3804,91.5898,91.6578
3805,99.4782,90.1491
3806,93.3432,85.9338
3807,94.0192,88.9672
3808,96.875,86.0178
3809,98.2743,90.0768
3810,97.8147,89.6048
3811,104.3437,93.0782
3812,90.814,88.0235
3813,78.6897,93.9545
3814,100.5145,87.747
3815,86.5302,96.7336
3816,96.6116,85.0174
3817,94.6012,88.1133
3818,86.4973,97.5898
3819,113.7819,95.4521
3820,93.7039,82.9985
3821,97.4151,94.2964
3822,91.6982,95.9894
3823,91.1899,101.5616
3824,99.0977,91.2271
3825,93.1088,99.1586
3826,101.6719,94.6085
3827,97.6933,101.2654
3828,98.1066,88.5782
3829,100.6455,96.0598
3830,90.2284,86.4795
3831,96.3237,83.3676
3832,94.6478,87.6119
3833,89.28,86.1314
3834,89.7788,87.9869
3835,90.7868,85.3343
3836,90.8557,88.4331
3837,96.52,90.6766
3838,92.5732,91.7279
3839,91.9505,80.7302
3840,98.0909,96.1662
3841,90.9035,93.9841
3842,93.4257,90.4495
3843,98.0924,88.0184
3844,112.2033,95.3114
3845,85.4746,99.0453
3846,93.8286,95.0003
3847,86.4305,92.3617
3848,89.3609,94.5833
3849,99.092,81.482
3850,103.9764,85.3713
3851,97.5017,81.452
3852,92.8201,93.2369
3853,111.0272,90.2874
3854,91.2009,95.4937
3855,91.7986,88.1019
3856,91.7655,94.1543
3857,105.7313,86.4514
3858,101.5352,79.8852
3859,86.9641,87.1883
3860,99.2195,83.4267
3861,98.5126,89.7727
3862,111.0068,82.8979
3863,85.9829,102.3311
3864,110.9677,91.4574
3865,88.9458,91.3611
3866,86.243,94.1784
3867,89.1111,77.2986
3868,72.1139,90.2156
3869,84.2625,80.0823
3870,103.4527,86.9466
3871,92.8329,82.1149
3872,106.5974,98.6359
3873,98.4751,90.9653
3874,93.0576,95.6766
3875,82.8936,89.0965
3876,98.4136,91.0996
3877,98.1121,96.1219
3878,113.0609,88.1474
3879,94.0254,91.3288
3880,86.8751,93.6621
3881,98.745,89.2245
3882,92.9034,89.7132
3883,92.9784,95.7133
3884,102.2045,86.0122
3885,103.7239,87.9458
3886,85.7612,85.2001
3887,98.7041,88.9629
3888,88.7843,88.8141
3889,109.3305,95.0488
3890,78.2041,86.743
3891,100.0512,83.7132
3892,83.6563,97.793
3893,98.4678,90.4303
3894,97.3827,101.8648
3895,93.1724,87.2007
3896,88.9848,89.8002
3897,87.9729,91.9208
3898,93.3786,86.96
3899,94.075,94.6832
3900,98.5364,94.2289
3901,93.1183,79.3426
3902,100.1274,83.7379
3903,76.2979,84.0388
3904,86.7945,96.0998
3905,101.334,95.8183
3906,78.775,88.2516
3907,105.5051,91.295
3908,85.4033,93.1727
3909,103.0857,93.6494
3910,98.5949,84.9377
3911,104.7471,89.2287
3912,90.9462,89.1419
3913,114.7717,85.9921
3914,100.4826,90.7696
3915,99.3977,93.2717
3916,86.7359,83.5868
3917,88.0347,94.587
3918,114.2961,94.3565
3919,81.7254,96.6556
3920,81.8852,81.2543
3921,95.8624,85.7577
3922,98.6523,87.7507
3923,94.0017,95.4285
3924,89.8094,82.9727
3925,96.2351,87.5232
3926,89.268,94.8534
3927,110.1775,94.5408
3928,94.6765,88.3467
3929,102.8492,90.6198
3930,93.3971,85.2914
3931,93.8314,93.5964
3932,87.5961,92.6491
3933,93.2934,92.8068
3934,82.2961,86.8031
3935,106.0888,92.579
3936,89.3875,94.1833
3937,105.1135,83.1749
3938,92.1125,89.5231
3939,87.0083,99.7784
3940,105.8628,87.6746
3941,92.6627,84.9251
3942,81.2891,97.6488
3943,100.8978,97.445
3944,97.4087,72.7406
3945,95.9873,86.1669
3946,91.981,85.0357
3947,97.4099,83.639
3948,102.2225,88.1069
3949,78.4148,84.7534
3950,101.4509,84.0205
3951,95.1808,87.822
3952,96.9242,89.4845
3953,94.7374,96.5016
3954,98.6236,95.9688
3955,89.4515,92.0147
3956,87.8299,89.8535
3957,101.7312,88.7275
3958,84.1054,89.7316
3959,79.9413,90.6131
3960,87.2709,88.6872
3961,105.718,89.8796
3962,93.9698,84.1213
3963,89.7957,86.0008
3964,96.9813,98.0143
3965,100.2811,89.6226
3966,102.3341,92.0677
3967,94.9852,81.2683
3968,103.4433,91.4241
3969,108.913,86.1606
3970,96.2605,87.2559
3971,85.3139,88.6426
3972,87.9129,90.2351
3973,80.8684,85.5483
3974,78.4136,95.6868
3975,99.4246,98.3863
3976,90.9188,100.803
3977,86.7182,94.5106
3978,95.5841,85.4965
3979,96.1512,86.6889
3980,90.9636,84.0259
3981,95.9244,83.3109
3982,105.9436,93.1605
3983,76.9471,91.5429
3984,98.4653,84.7692
3985,101.4329,92.7739
3986,90.4116,84.6088
3987,92.3445,88.2711
3988,96.1437,102.2722
3989,105.2101,86.2812
3990,94.4282,91.0645
3991,98.6969,82.8254
3992,96.2032,89.5474
3993,96.8952,85.1488
3994,100.4941,98.838
3995,99.2522,99.3329
3996,82.1306,88.6251
3997,90.1707,87.3026
3998,97.8908,78.9472
3999,106.2373,85.7214
4000,89.8037,94.9299
