DATE,ESPECES,TITRES,TOTAL,BASE100,APPARIEE100,DETENTION100
2025-02-05,10289.55,0.0,10289.55,102.8955,102.8915,135.909
2025-02-06,10289.55,0.0,10289.55,102.8955,102.8915,138.074
2025-02-07,10289.55,0.0,10289.55,102.8955,102.8915,137.1046
2025-02-10,10289.55,0.0,10289.55,102.8955,102.8915,137.6378
2025-02-11,10289.55,0.0,10289.55,102.8955,102.8915,138.3325
2025-02-12,10289.55,0.0,10289.55,102.8955,102.8915,138.4779
2025-02-13,10289.55,0.0,10289.55,102.8955,102.8915,140.3036
2025-02-14,10289.55,0.0,10289.55,102.8955,102.8915,141.1276
2025-02-17,10289.55,0.0,10289.55,102.8955,102.8915,141.0468
2025-02-18,10289.55,0.0,10289.55,102.8955,102.8915,141.3376
2025-02-19,10289.55,0.0,10289.55,102.8955,102.8915,139.7543
2025-02-20,10289.55,0.0,10289.55,102.8955,102.8915,140.0612
2025-02-21,10289.55,0.0,10289.55,102.8955,102.8915,144.6012
2025-02-24,10289.55,0.0,10289.55,102.8955,102.8915,141.6769
2025-02-25,10289.55,0.0,10289.55,102.8955,102.8915,142.2585
2025-02-26,10289.55,0.0,10289.55,102.8955,102.8915,142.6139
2025-02-27,10289.55,0.0,10289.55,102.8955,102.8915,141.483
2025-02-28,10289.55,0.0,10289.55,102.8955,102.8915,143.1633
2025-03-03,10289.55,0.0,10289.55,102.8955,102.8915,145.6352
2025-03-04,10289.55,0.0,10289.55,102.8955,102.8915,144.165
2025-03-05,10289.55,0.0,10289.55,102.8955,102.8915,146.6369
2025-03-06,10289.55,0.0,10289.55,102.8955,102.8915,146.2976
2025-03-07,10289.55,0.0,10289.55,102.8955,102.8915,146.1361
2025-03-10,10289.55,0.0,10289.55,102.8955,102.8915,148.5272
2025-03-11,10289.55,0.0,10289.55,102.8955,102.8915,143.9388
2025-03-12,10289.55,0.0,10289.55,102.8955,102.8915,145.6514
2025-03-13,10289.55,0.0,10289.55,102.8955,102.8915,145.3121
2025-03-14,10289.55,0.0,10289.55,102.8955,102.8915,146.1199
2025-03-17,10289.55,0.0,10289.55,102.8955,102.8915,146.2976
2025-03-18,10289.55,0.0,10289.55,102.8955,102.8915,145.8776
2025-03-19,10289.55,0.0,10289.55,102.8955,102.8915,146.0068
2025-03-20,10289.55,0.0,10289.55,102.8955,102.8915,144.1004
2025-03-21,10289.55,0.0,10289.55,102.8955,102.8915,143.8903
2025-03-24,10289.55,0.0,10289.55,102.8955,102.8915,143.7449
2025-03-25,10289.55,0.0,10289.55,102.8955,102.8915,144.8597
2025-03-26,10289.55,0.0,10289.55,102.8955,102.8915,143.2602
2025-03-27,10289.55,0.0,10289.55,102.8955,102.8915,143.0179
2025-03-28,10289.55,0.0,10289.55,102.8955,102.8915,142.9209
2025-03-31,10289.55,0.0,10289.55,102.8955,102.8915,141.9677
2025-04-01,10289.55,0.0,10289.55,102.8955,102.8915,143.5672
2025-04-02,10289.55,0.0,10289.55,102.8955,102.8915,144.375
2025-04-03,10289.55,0.0,10289.55,102.8955,102.8915,141.2891
2025-04-04,10289.55,0.0,10289.55,102.8955,102.8915,140.4005
2025-04-07,10289.55,0.0,10289.55,102.8955,102.8915,130.2219
2025-04-08,10289.55,0.0,10289.55,102.8955,102.8915,134.6003
2025-04-09,10289.55,0.0,10289.55,102.8955,102.8915,130.3189
2025-04-10,10289.55,0.0,10289.55,102.8955,102.8915,135.392
2025-04-11,10289.55,0.0,10289.55,102.8955,102.8915,136.4745
2025-04-14,10289.55,0.0,10289.55,102.8955,102.8915,138.3002
2025-04-15,10289.55,0.0,10289.55,102.8955,102.8915,141.2568
2025-04-16,10289.55,0.0,10289.55,102.8955,102.8915,141.5961
2025-04-17,10289.55,0.0,10289.55,102.8955,102.8915,140.3844
2025-04-22,10289.55,0.0,10289.55,102.8955,102.8915,141.7577
2025-04-23,10289.55,0.0,10289.55,102.8955,102.8915,141.6122
2025-04-24,10289.55,0.0,10289.55,102.8955,102.8915,144.7466
2025-04-25,10289.55,0.0,10289.55,102.8955,102.8915,144.6335
2025-04-28,10289.55,0.0,10289.55,102.8955,102.8915,144.4396
2025-04-29,10289.55,0.0,10289.55,102.8955,102.8915,144.9405
2025-04-30,10289.55,0.0,10289.55,102.8955,102.8915,146.3461
2025-05-02,10289.55,0.0,10289.55,102.8955,102.8915,150.1267
2025-05-05,10289.55,0.0,10289.55,102.8955,102.8915,149.0604
2025-05-06,10289.55,0.0,10289.55,102.8955,102.8915,148.705
2025-05-07,10289.55,0.0,10289.55,102.8955,102.8915,147.9294
2025-05-08,10289.55,0.0,10289.55,102.8955,102.8915,148.091
2025-05-09,10289.55,0.0,10289.55,102.8955,102.8915,149.0442
2025-05-12,10289.55,0.0,10289.55,102.8955,102.8915,146.9277
2025-05-13,10289.55,0.0,10289.55,102.8955,102.8915,147.6063
2025-05-14,10289.55,0.0,10289.55,102.8955,102.8915,148.1556
2025-05-15,10289.55,0.0,10289.55,102.8955,102.8915,150.2237
2025-05-16,10289.55,0.0,10289.55,102.8955,102.8915,151.2577
2025-05-19,10289.55,0.0,10289.55,102.8955,102.8915,152.6886
2025-05-20,10289.55,0.0,10289.55,102.8955,102.8915,153.3629
2025-05-21,10289.55,0.0,10289.55,102.8955,102.8915,153.1162
2025-05-22,10289.55,0.0,10289.55,102.8955,102.8915,152.886
2025-05-23,10289.55,0.0,10289.55,102.8955,102.8915,151.7347
2025-05-26,10289.55,0.0,10289.55,102.8955,102.8915,153.0504
2025-05-27,10289.55,0.0,10289.55,102.8955,102.8915,152.9353
2025-05-28,10289.55,0.0,10289.55,102.8955,102.8915,150.6656
2025-05-29,10289.55,0.0,10289.55,102.8955,102.8915,150.1393
2025-05-30,10289.55,0.0,10289.55,102.8955,102.8915,150.4847
2025-06-02,10289.55,0.0,10289.55,102.8955,102.8915,150.9616
2025-06-03,10289.55,0.0,10289.55,102.8955,102.8915,150.1557
2025-06-04,10289.55,0.0,10289.55,102.8955,102.8915,152.0472
2025-06-05,10289.55,0.0,10289.55,102.8955,102.8915,152.0636
2025-06-06,10289.55,0.0,10289.55,102.8955,102.8915,151.3564
2025-06-09,10289.55,0.0,10289.55,102.8955,102.8915,150.7972
2025-06-10,10289.55,0.0,10289.55,102.8955,102.8915,151.6524
2025-06-11,10289.55,0.0,10289.55,102.8955,102.8915,151.9485
2025-06-12,10289.55,0.0,10289.55,102.8955,102.8915,151.9649
2025-06-13,10289.55,0.0,10289.55,102.8955,102.8915,150.8136
2025-06-16,10289.55,0.0,10289.55,102.8955,102.8915,151.4057
2025-06-17,10289.55,0.0,10289.55,102.8955,102.8915,150.3531
2025-06-18,10289.55,0.0,10289.55,102.8955,102.8915,149.4485
2025-06-19,10289.55,0.0,10289.55,102.8955,102.8915,147.1459
2025-06-20,10289.55,0.0,10289.55,102.8955,102.8915,147.4913
2025-06-23,10289.55,0.0,10289.55,102.8955,102.8915,144.0702
2025-06-24,10289.55,0.0,10289.55,102.8955,102.8915,145.4847
2025-06-25,10289.55,0.0,10289.55,102.8955,102.8915,143.8893
2025-06-26,10289.55,0.0,10289.55,102.8955,102.8915,143.6426
2025-06-27,10289.55,0.0,10289.55,102.8955,102.8915,145.6985
2025-06-30,10289.55,0.0,10289.55,102.8955,102.8915,144.5143
2025-07-01,10289.55,0.0,10289.55,102.8955,102.8915,145.0077
2025-07-02,10289.55,0.0,10289.55,102.8955,102.8915,145.1228
2025-07-03,10289.55,0.0,10289.55,102.8955,102.8915,145.1722
2025-07-04,10289.55,0.0,10289.55,102.8955,102.8915,144.4156
2025-07-07,10289.55,0.0,10289.55,102.8955,102.8915,144.7281
2025-07-08,10289.55,0.0,10289.55,102.8955,102.8915,144.3992
2025-07-09,10289.55,0.0,10289.55,102.8955,102.8915,145.9781
2025-07-10,10289.55,0.0,10289.55,102.8955,102.8915,145.6327
2025-07-11,10289.55,0.0,10289.55,102.8955,102.8915,144.4814
2025-07-14,10289.55,0.0,10289.55,102.8955,102.8915,144.284
2025-07-15,10289.55,0.0,10289.55,102.8955,102.8915,143.4123
2025-07-16,10289.55,0.0,10289.55,102.8955,102.8915,142.8696
2025-07-17,10289.55,0.0,10289.55,102.8955,102.8915,143.5604
2025-07-18,10289.55,0.0,10289.55,102.8955,102.8915,141.9321
2025-07-21,10289.55,0.0,10289.55,102.8955,102.8915,142.0472
2025-07-22,10289.55,0.0,10289.55,102.8955,102.8915,141.6196
2025-07-23,10289.55,0.0,10289.55,102.8955,102.8915,142.1294
2025-07-24,10289.55,0.0,10289.55,102.8955,102.8915,142.6722
2025-07-25,10289.55,0.0,10289.55,102.8955,102.8915,141.6689
2025-07-28,10289.55,0.0,10289.55,102.8955,102.8915,142.261
2025-07-29,10289.55,0.0,10289.55,102.8955,102.8915,144.6623
2025-07-30,10289.55,0.0,10289.55,102.8955,102.8915,143.84
2025-07-31,10289.55,0.0,10289.55,102.8955,102.8915,142.59
2025-08-01,10289.55,0.0,10289.55,102.8955,102.8915,140.4683
2025-08-04,10289.55,0.0,10289.55,102.8955,102.8915,142.1294
2025-08-05,10289.55,0.0,10289.55,102.8955,102.8915,142.7544
2025-08-06,10289.55,0.0,10289.55,102.8955,102.8915,141.7347
2025-08-07,10289.55,0.0,10289.55,102.8955,102.8915,143.2314
2025-08-08,10289.55,0.0,10289.55,102.8955,102.8915,143.3959
2025-08-11,10289.55,0.0,10289.55,102.8955,102.8915,142.3432
2025-08-12,10289.55,0.0,10289.55,102.8955,102.8915,143.3136
2025-08-13,10289.55,0.0,10289.55,102.8955,102.8915,145.0077
2025-08-14,10289.55,0.0,10289.55,102.8955,102.8915,147.3761
2025-08-15,10289.55,0.0,10289.55,102.8955,102.8915,148.6919
2025-08-18,10289.55,0.0,10289.55,102.8955,102.8915,148.511
2025-08-19,10289.55,0.0,10289.55,102.8955,102.8915,151.1919
2025-08-20,10289.55,0.0,10289.55,102.8955,102.8915,152.6228
2025-08-21,10289.55,0.0,10289.55,102.8955,102.8915,151.2248
2025-08-22,10289.55,0.0,10289.55,102.8955,102.8915,151.0768
2025-08-25,10289.55,0.0,10289.55,102.8955,102.8915,149.0702
2025-08-26,10289.55,0.0,10289.55,102.8955,102.8915,145.7643
2025-08-27,10289.55,0.0,10289.55,102.8955,102.8915,146.9156
2025-08-28,10289.55,0.0,10289.55,102.8955,102.8915,146.3728
2025-08-29,10289.55,0.0,10289.55,102.8955,102.8915,145.4024
2025-09-01,10289.55,0.0,10289.55,102.8955,102.8915,145.4682
2025-09-02,10289.55,0.0,10289.55,102.8955,102.8915,144.3169
2025-09-03,10289.55,0.0,10289.55,102.8955,102.8915,145.0077
2025-09-04,10289.55,0.0,10289.55,102.8955,102.8915,145.386
2025-09-05,10289.55,0.0,10289.55,102.8955,102.8915,144.7117
2025-09-08,10289.55,0.0,10289.55,102.8955,102.8915,145.9781
2025-09-09,10289.55,0.0,10289.55,102.8955,102.8915,146.0274
2025-09-10,10289.55,0.0,10289.55,102.8955,102.8915,143.9715
2025-09-11,10289.55,0.0,10289.55,102.8955,102.8915,146.2248
2025-09-12,10289.55,0.0,10289.55,102.8955,102.8915,146.2413
2025-09-15,10289.55,0.0,10289.55,102.8955,102.8915,146.1755
2025-09-16,10289.55,0.0,10289.55,102.8955,102.8915,143.9715
2025-09-17,10289.55,0.0,10289.55,102.8955,102.8915,143.7084
2025-09-18,10289.55,0.0,10289.55,102.8955,102.8915,144.0867
2025-09-19,10289.55,0.0,10289.55,102.8955,102.8915,144.9584
2025-09-22,10289.55,0.0,10289.55,102.8955,102.8915,144.0702
2025-09-23,10289.55,0.0,10289.55,102.8955,102.8915,144.6788
2025-09-24,10289.55,0.0,10289.55,102.8955,102.8915,143.0176
2025-09-25,10289.55,0.0,10289.55,102.8955,102.8915,143.5768
2025-09-26,10289.55,0.0,10289.55,102.8955,102.8915,144.7775
2025-09-29,10289.55,0.0,10289.55,102.8955,102.8915,145.5669
2025-09-30,10289.55,0.0,10289.55,102.8955,102.8915,145.9288
2025-10-01,10289.55,0.0,10289.55,102.8955,102.8915,145.1557
2025-10-02,10289.55,0.0,10289.55,102.8955,102.8915,145.6985
2025-10-03,10289.55,0.0,10289.55,102.8955,102.8915,141.6689
2025-10-06,10289.55,0.0,10289.55,102.8955,102.8915,140.3367
2025-10-07,10289.55,0.0,10289.55,102.8955,102.8915,139.8433
2025-10-08,10289.55,0.0,10289.55,102.8955,102.8915,140.1229
2025-10-09,10289.55,0.0,10289.55,102.8955,102.8915,141.488
2025-10-10,10289.55,0.0,10289.55,102.8955,102.8915,139.9584
2025-10-13,10289.55,0.0,10289.55,102.8955,102.8915,141.3235
2025-10-14,10289.55,0.0,10289.55,102.8955,102.8915,141.4551
2025-10-15,10289.55,0.0,10289.55,102.8955,102.8915,141.3071
2025-10-16,10289.55,0.0,10289.55,102.8955,102.8915,143.5768
2025-10-17,10289.55,0.0,10289.55,102.8955,102.8915,142.6064
2025-10-20,10289.55,0.0,10289.55,102.8955,102.8915,142.9518
2025-10-21,10289.55,0.0,10289.55,102.8955,102.8915,142.7873
2025-10-22,10289.55,0.0,10289.55,102.8955,102.8915,142.261
2025-10-23,10289.55,0.0,10289.55,102.8955,102.8915,142.6558
2025-10-24,10289.55,0.0,10289.55,102.8955,102.8915,142.3432
2025-10-27,10289.55,0.0,10289.55,102.8955,102.8915,142.2281
2025-10-28,10289.55,0.0,10289.55,102.8955,102.8915,143.4617
2025-10-29,10289.55,0.0,10289.55,102.8955,102.8915,139.9748
2025-10-30,10289.55,0.0,10289.55,102.8955,102.8915,140.7314
2025-10-31,10289.55,0.0,10289.55,102.8955,102.8915,138.5768
2025-11-03,10289.55,0.0,10289.55,102.8955,102.8915,138.4452
2025-11-04,10289.55,0.0,10289.55,102.8955,102.8915,139.3827
2025-11-05,10289.55,0.0,10289.55,102.8955,102.8915,139.3827
2025-11-06,10289.55,0.0,10289.55,102.8955,102.8915,138.8071
2025-11-07,10289.55,0.0,10289.55,102.8955,102.8915,139.7281
2025-11-10,10289.55,0.0,10289.55,102.8955,102.8915,140.0735
2025-11-11,10289.55,0.0,10289.55,102.8955,102.8915,141.6031
2025-11-12,10289.55,0.0,10289.55,102.8955,102.8915,142.1788
2025-11-13,10289.55,0.0,10289.55,102.8955,102.8915,142.9189
2025-11-14,10289.55,0.0,10289.55,102.8955,102.8915,141.1755
2025-11-17,10289.55,0.0,10289.55,102.8955,102.8915,139.9584
2025-11-18,10289.55,0.0,10289.55,102.8955,102.8915,136.9485
2025-11-19,10289.55,0.0,10289.55,102.8955,102.8915,136.5867
2025-11-20,10289.55,0.0,10289.55,102.8955,102.8915,136.7512
2025-11-21,10289.55,0.0,10289.55,102.8955,102.8915,136.9485
2025-11-24,10289.55,0.0,10289.55,102.8955,102.8915,135.6985
2025-11-25,10289.55,0.0,10289.55,102.8955,102.8915,135.6985
2025-11-26,10289.55,0.0,10289.55,102.8955,102.8915,136.1755
2025-11-27,10289.55,0.0,10289.55,102.8955,102.8915,135.7972
2025-11-28,10289.55,0.0,10289.55,102.8955,102.8915,136.2742
2025-12-01,10289.55,0.0,10289.55,102.8955,102.8915,136.9321
2025-12-02,10289.55,0.0,10289.55,102.8955,102.8915,135.5834
2025-12-03,10289.55,0.0,10289.55,102.8955,102.8915,135.1558
2025-12-04,10289.55,0.0,10289.55,102.8955,102.8915,134.6952
2025-12-05,10289.55,0.0,10289.55,102.8955,102.8915,134.5801
2025-12-08,10289.55,0.0,10289.55,102.8955,102.8915,133.3137
2025-12-09,10289.55,0.0,10289.55,102.8955,102.8915,130.8466
2025-12-10,10289.55,0.0,10289.55,102.8955,102.8915,131.044
2025-12-11,10289.55,0.0,10289.55,102.8955,102.8915,130.7972
2025-12-12,10289.55,0.0,10289.55,102.8955,102.8915,130.9124
2025-12-15,10289.55,0.0,10289.55,102.8955,102.8915,131.7183
2025-12-16,10289.55,0.0,10289.55,102.8955,102.8915,131.5703
2025-12-17,10289.55,0.0,10289.55,102.8955,102.8915,131.5209
2025-12-18,10289.55,0.0,10289.55,102.8955,102.8915,131.817
2025-12-19,10289.55,0.0,10289.55,102.8955,102.8915,131.6525
2025-12-22,10289.55,0.0,10289.55,102.8955,102.8915,132.0637
2025-12-23,10289.55,0.0,10289.55,102.8955,102.8915,131.9321
2025-12-24,10289.55,0.0,10289.55,102.8955,102.8915,132.0801
2025-12-29,10289.55,0.0,10289.55,102.8955,102.8915,132.442
2025-12-30,10289.55,0.0,10289.55,102.8955,102.8915,132.5736
2025-12-31,10289.55,0.0,10289.55,102.8955,102.8915,132.2775
2026-01-02,10289.55,0.0,10289.55,102.8955,102.8915,131.2413
2026-01-05,10289.55,0.0,10289.55,102.8955,102.8915,129.5966
2026-01-06,10289.55,0.0,10289.55,102.8955,102.8915,129.9913
2026-01-07,10289.55,0.0,10289.55,102.8955,102.8915,128.7249
2026-01-08,10289.55,0.0,10289.55,102.8955,102.8915,128.544
2026-01-09,10289.55,0.0,10289.55,102.8955,102.8915,131.0768
2026-01-12,10289.55,0.0,10289.55,102.8955,102.8915,131.0933
2026-01-13,10289.55,0.0,10289.55,102.8955,102.8915,130.3861
2026-01-14,10289.55,0.0,10289.55,102.8955,102.8915,133.3466
2026-01-15,10289.55,0.0,10289.55,102.8955,102.8915,132.6722
2026-01-16,10289.55,0.0,10289.55,102.8955,102.8915,131.4222
2026-01-19,10289.55,0.0,10289.55,102.8955,102.8915,129.3992
2026-01-20,10289.55,0.0,10289.55,102.8955,102.8915,128.5111
2026-01-21,10289.55,0.0,10289.55,102.8955,102.8915,128.5604
2026-01-22,10289.55,0.0,10289.55,102.8955,102.8915,129.7611
2026-01-23,10289.55,0.0,10289.55,102.8955,102.8915,130.1065
2026-01-26,10289.55,0.0,10289.55,102.8955,102.8915,129.8926
2026-01-27,10289.55,0.0,10289.55,102.8955,102.8915,129.5472
2026-01-28,10289.55,0.0,10289.55,102.8955,102.8915,129.5144
2026-01-29,10289.55,0.0,10289.55,102.8955,102.8915,130.567
2026-01-30,10289.55,0.0,10289.55,102.8955,102.8915,130.3696
2026-02-02,10289.55,0.0,10289.55,102.8955,102.8915,131.6032
2026-02-03,10289.55,0.0,10289.55,102.8955,102.8915,131.636
2026-02-04,10289.55,0.0,10289.55,102.8955,102.8915,139.1196
2026-02-05,10289.55,0.0,10289.55,102.8955,102.8915,138.4781
2026-02-06,10289.55,0.0,10289.55,102.8955,102.8915,138.4288
2026-02-09,10289.55,0.0,10289.55,102.8955,102.8915,137.9683
2026-02-10,10289.55,0.0,10289.55,102.8955,102.8915,139.761
2026-02-11,10289.55,0.0,10289.55,102.8955,102.8915,138.5604
2026-02-12,10289.55,0.0,10289.55,102.8955,102.8915,139.3827
2026-02-13,10289.55,0.0,10289.55,102.8955,102.8915,139.7939
2026-02-16,10289.55,0.0,10289.55,102.8955,102.8915,139.6788
2026-02-17,10289.55,0.0,10289.55,102.8955,102.8915,140.5012
2026-02-18,10289.55,0.0,10289.55,102.8955,102.8915,138.3959
2026-02-19,10289.55,0.0,10289.55,102.8955,102.8915,138.2479
2026-02-20,10289.55,0.0,10289.55,102.8955,102.8915,144.8597
2026-02-23,10289.55,0.0,10289.55,102.8955,102.8915,144.2018
2026-02-24,10289.55,0.0,10289.55,102.8955,102.8915,146.2906
2026-02-25,10289.55,0.0,10289.55,102.8955,102.8915,147.113
2026-02-26,10289.55,0.0,10289.55,102.8955,102.8915,148.0998
2026-02-27,10289.55,0.0,10289.55,102.8955,102.8915,147.0636
2026-03-02,10289.55,0.0,10289.55,102.8955,102.8915,144.9584
2026-03-03,10289.55,0.0,10289.55,102.8955,102.8915,143.3301
2026-03-04,10289.55,0.0,10289.55,102.8955,102.8915,142.2281
2026-03-05,10289.55,0.0,10289.55,102.8955,102.8915,140.534
2026-03-06,10289.55,0.0,10289.55,102.8955,102.8915,138.067
2026-03-09,10289.55,0.0,10289.55,102.8955,102.8915,136.488
2026-03-10,10289.55,0.0,10289.55,102.8955,102.8915,138.1163
2026-03-11,10289.55,0.0,10289.55,102.8955,102.8915,137.9354
2026-03-12,10289.55,0.0,10289.55,102.8955,102.8915,140.9617
2026-03-13,10289.55,0.0,10289.55,102.8955,102.8915,141.011
2026-03-16,10289.55,0.0,10289.55,102.8955,102.8915,142.0965
2026-03-17,10289.55,0.0,10289.55,102.8955,102.8915,142.113
2026-03-18,10289.55,0.0,10289.55,102.8955,102.8915,140.7972
2026-03-19,10289.55,0.0,10289.55,102.8955,102.8915,138.8729
2026-03-20,10289.55,0.0,10289.55,102.8955,102.8915,138.0176
2026-03-23,10289.55,0.0,10289.55,102.8955,102.8915,136.636
2026-03-24,10289.55,0.0,10289.55,102.8955,102.8915,139.5966
2026-03-25,10289.55,0.0,10289.55,102.8955,102.8915,141.3235
2026-03-26,10289.55,0.0,10289.55,102.8955,102.8915,141.3729
2026-03-27,10289.55,0.0,10289.55,102.8955,102.8915,142.7051
2026-03-30,10289.55,0.0,10289.55,102.8955,102.8915,145.534
2026-03-31,10289.55,0.0,10289.55,102.8955,102.8915,146.8005
2026-04-01,10289.55,0.0,10289.55,102.8955,102.8915,148.511
2026-04-02,10289.55,0.0,10289.55,102.8955,102.8915,148.9386
2026-04-07,10289.55,0.0,10289.55,102.8955,102.8915,149.7445
2026-04-08,10289.55,0.0,10289.55,102.8955,102.8915,151.3399
2026-04-09,10289.55,0.0,10289.55,102.8955,102.8915,154.4156
2026-04-10,10289.55,0.0,10289.55,102.8955,102.8915,155.534
2026-04-13,10289.55,0.0,10289.55,102.8955,102.8915,154.6787
2026-04-14,10289.55,0.0,10289.55,102.8955,102.8915,154.4978
2026-04-15,10289.55,0.0,10289.55,102.8955,102.8915,154.3991
2026-04-16,10289.55,0.0,10289.55,102.8955,102.8915,153.7577
2026-04-17,10289.55,0.0,10289.55,102.8955,102.8915,153.4781
2026-04-20,10289.55,0.0,10289.55,102.8955,102.8915,153.7577
2026-04-21,10289.55,0.0,10289.55,102.8955,102.8915,153.807
2026-04-22,10289.55,0.0,10289.55,102.8955,102.8915,153.6261
2026-04-23,10289.55,0.0,10289.55,102.8955,102.8915,154.9748
2026-04-24,10289.55,0.0,10289.55,102.8955,102.8915,155.386
2026-04-27,10289.55,0.0,10289.55,102.8955,102.8915,154.7774
2026-04-28,10289.55,0.0,10289.55,102.8955,102.8915,149.8432
2026-04-29,10289.55,0.0,10289.55,102.8955,102.8915,149.0044
2026-04-30,10289.55,0.0,10289.55,102.8955,102.8915,151.0439
2026-05-04,10289.55,0.0,10289.55,102.8955,102.8915,146.5702
2026-05-05,10289.55,0.0,10289.55,102.8955,102.8915,148.0505
2026-05-06,10289.55,0.0,10289.55,102.8955,102.8915,148.7413
2026-05-07,10289.55,0.0,10289.55,102.8955,102.8915,145.7972
2026-05-08,10289.55,0.0,10289.55,102.8955,102.8915,144.4978
2026-05-11,10289.55,0.0,10289.55,102.8955,102.8915,145.2215
2026-05-12,10289.55,0.0,10289.55,102.8955,102.8915,145.0735
2026-05-13,10289.55,0.0,10289.55,102.8955,102.8915,146.0603
2026-05-14,10289.55,0.0,10289.55,102.8955,102.8915,147.6557
2026-05-15,10289.55,0.0,10289.55,102.8955,102.8915,145.4189
2026-05-18,10289.55,0.0,10289.55,102.8955,102.8915,147.0653
2026-05-19,10289.55,0.0,10289.55,102.8955,102.8915,146.7293
2026-05-20,10289.55,0.0,10289.55,102.8955,102.8915,149.1821
2026-05-21,10289.55,0.0,10289.55,102.8955,102.8915,151.4501
2026-05-22,10289.55,0.0,10289.55,102.8955,102.8915,152.0045
2026-05-25,10289.55,0.0,10289.55,102.8955,102.8915,155.1797
2026-05-26,10289.55,0.0,10289.55,102.8955,102.8915,153.3317
2026-05-27,10289.55,0.0,10289.55,102.8955,102.8915,154.1549
2026-05-28,10289.55,0.0,10289.55,102.8955,102.8915,153.3653
2026-05-29,10289.55,0.0,10289.55,102.8955,102.8915,150.0725
2026-06-01,10289.55,0.0,10289.55,102.8955,102.8915,149.5181
2026-06-02,10289.55,0.0,10289.55,102.8955,102.8915,148.7789
2026-06-03,10289.55,0.0,10289.55,102.8955,102.8915,151.6013
2026-06-04,10289.55,0.0,10289.55,102.8955,102.8915,153.0965
2026-06-05,10289.55,0.0,10289.55,102.8955,102.8915,154.5413
2026-06-08,10289.55,0.0,10289.55,102.8955,102.8915,152.6349
2026-06-09,10289.55,0.0,10289.55,102.8955,102.8915,155.4317
2026-06-10,10289.55,0.0,10289.55,102.8955,102.8915,154.7877
2026-06-11,10289.55,0.0,10289.55,102.8955,102.8915,152.3037
2026-06-12,10289.55,0.0,10289.55,102.8955,102.8915,155.3213
2026-06-15,10289.55,0.0,10289.55,102.8955,102.8915,153.0765
2026-06-16,10289.55,0.0,10289.55,102.8955,102.8915,154.4749
2026-06-17,10289.55,0.0,10289.55,102.8955,102.8915,154.0333
2026-06-18,10289.55,0.0,10289.55,102.8955,102.8915,154.2357
2026-06-19,10289.55,0.0,10289.55,102.8955,102.8915,151.5125
2026-06-22,9292.55,994.2,10286.75,102.8675,102.8915,152.9293
2026-06-23,9292.55,998.64,10291.19,102.9119,102.9358,153.6101
2026-06-24,9292.55,1018.56,10311.11,103.1111,103.1344,156.6645
2026-06-25,9292.55,1028.4,10320.95,103.2095,103.2325,158.1733
2026-06-26,9292.55,1037.16,10329.71,103.2971,103.3199,159.5165
2026-06-29,9292.55,1036.32,10328.87,103.2887,103.3115,159.3877
2026-06-30,9292.55,1039.68,10332.23,103.3223,103.345,159.9029
2026-07-01,9292.55,1057.8,10350.35,103.5035,103.5257,162.6813
2026-07-02,9292.55,1080.12,10372.67,103.7267,103.7483,166.1037
2026-07-03,9292.55,1081.8,10374.35,103.7435,103.765,166.3613
2026-07-06,10377.3,0.0,10377.3,103.773,103.6035,163.8773
2026-07-07,10377.3,0.0,10377.3,103.773,103.6035,164.4109
2026-07-08,10377.3,0.0,10377.3,103.773,103.6035,160.2709
2026-07-09,10377.3,0.0,10377.3,103.773,103.6035,159.6085
2026-07-10,10377.3,0.0,10377.3,103.773,103.6035,160.8413
2026-07-13,10377.3,0.0,10377.3,103.773,103.6035,163.0861
2026-07-14,10377.3,0.0,10377.3,103.773,103.6035,164.7237
2026-07-15,10377.3,0.0,10377.3,103.773,103.6035,161.6141
2026-07-16,10377.3,0.0,10377.3,103.773,103.6035,163.3989
2026-07-17,10377.3,0.0,10377.3,103.773,103.6035,162.8285
2026-07-20,10377.3,0.0,10377.3,103.773,103.6035,163.9693
2026-07-21,10377.3,0.0,10377.3,103.773,103.6035,162.8837
2026-07-22,10377.3,0.0,10377.3,103.773,103.6035,163.0861
2026-07-23,10377.3,0.0,10377.3,103.773,103.6035,162.0189
2026-07-24,10377.3,0.0,10377.3,103.773,103.6035,162.8837
2026-07-27,10377.3,0.0,10377.3,103.773,103.6035,163.4909
2026-07-28,10377.3,0.0,10377.3,103.773,103.6035,160.1421
2026-07-29,10377.3,0.0,10377.3,103.773,103.6035,158.2469
2026-07-30,10377.3,0.0,10377.3,103.773,103.6035,158.4861
2026-07-31,10377.3,0.0,10377.3,103.773,103.6035,157.5477
2026-08-03,10377.3,0.0,10377.3,103.773,103.6035,157.1797
2026-08-04,10377.3,0.0,10377.3,103.773,103.6035,158.7805
2026-08-05,10377.3,0.0,10377.3,103.773,103.6035,160.1789
2026-08-06,10377.3,0.0,10377.3,103.773,103.6035,159.8477
2026-08-07,10377.3,0.0,10377.3,103.773,103.6035,159.0749
2026-08-10,10377.3,0.0,10377.3,103.773,103.6035,158.2101
2026-08-11,10377.3,0.0,10377.3,103.773,103.6035,158.4309
2026-08-12,10377.3,0.0,10377.3,103.773,103.6035,157.1981
2026-08-13,10377.3,0.0,10377.3,103.773,103.6035,156.0941
2026-08-14,10377.3,0.0,10377.3,103.773,103.6035,155.2845
