DATE,TICKER,TYPE,PHASE,ENONCE,BORNE_BASSE,BORNE_HAUTE,BORNE_DEMENTI,SIGMA,DATE_DEPOUILLEMENT,VALEUR_CONSTATEE,VERDICT
2022-06-30,ALO.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −5,21 pt (0,5 σ̂), au 2022-07-29",,-5.206764947490287,5.206764947490287,10.4135,2022-07-29,0.12486141747396484,ZONE MORTE
2022-06-30,BN.PA,CANAL,,"clôture entre 45,46 € et 50,17 € au 2022-07-29",45.4589,50.1697,,,2022-07-29,47.14551544189453,CONFIRMEE
2022-06-30,BNP.PA,CANAL,,"clôture entre 35,09 € et 38,38 € au 2022-07-29",35.0879,38.384699999999995,,,2022-07-29,35.55385971069336,CONFIRMEE
2022-06-30,BNP.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −3,70 pt (0,5 σ̂), au 2022-07-29",,-3.6954979519966704,3.6954979519966704,7.391,2022-07-29,-6.758558310907414,CONFIRMEE
2022-06-30,CA.PA,CANAL,,"clôture entre 12,89 € et 18,20 € au 2022-07-29",12.8851,18.1999,,,2022-07-29,13.045916557312012,CONFIRMEE
2022-06-30,CAP.PA,CANAL,,"clôture entre 148,67 € et 159,21 € au 2022-07-29",148.6743,159.20860000000002,,,2022-07-29,169.12506103515625,DEMENTIE
2022-06-30,CS.PA,CANAL,,"clôture entre 17,27 € et 18,52 € au 2022-07-29",17.2702,18.5156,,,2022-07-29,17.825063705444336,CONFIRMEE
2022-06-30,CS.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −2,96 pt (0,5 σ̂), au 2022-07-29",,-2.9618901062814538,2.9618901062814538,5.9238,2022-07-29,-4.511026059759993,CONFIRMEE
2022-06-30,DG.PA,CANAL,,"clôture entre 71,89 € et 74,74 € au 2022-07-29",71.8871,74.7449,,,2022-07-29,79.72490692138672,DEMENTIE
2022-06-30,DSY.PA,CANAL,,"clôture entre 30,20 € et 33,29 € au 2022-07-29",30.200599999999998,33.287,,,2022-07-29,40.338111877441406,DEMENTIE
2022-06-30,EL.PA,CANAL,,"clôture entre 120,74 € et 123,91 € au 2022-07-29",120.73960000000001,123.90899999999999,,,2022-07-29,138.04202270507812,DEMENTIE
2022-06-30,EN.PA,CANAL,,"clôture entre 24,09 € et 27,58 € au 2022-07-29",24.0868,27.5818,,,2022-07-29,24.053539276123047,DEMENTIE
2022-06-30,ENGI.PA,CANAL,,"clôture entre 8,15 € et 9,02 € au 2022-07-29",8.1492,9.0183,,,2022-07-29,8.766827583312988,CONFIRMEE
2022-06-30,ERF.PA,CANAL,,"clôture entre 63,21 € et 69,41 € au 2022-07-29",63.2128,69.4143,,,2022-07-29,72.2010498046875,DEMENTIE
2022-06-30,ERF.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,85 pt (σ̂), au 2022-07-29",-9.850461397232994,9.850461397232994,,9.8505,2022-07-29,-5.537666344890946,CONFIRMEE
2022-06-30,GLE.PA,CANAL,,"encadrement ferme avant le 2022-07-29 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",18.2855,18.252100000000002,,,2022-07-29,18.6759090423584,INCONFIRMABLE
2022-06-30,GLE.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −4,31 pt (0,5 σ̂), au 2022-07-29",,-4.3067729114902775,4.3067729114902775,8.6135,2022-07-29,-3.634624257631236,ZONE MORTE
2022-06-30,HO.PA,CANAL,,"encadrement ferme avant le 2022-07-29 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",111.3458,105.5956,,,2022-07-29,112.193115234375,INCONFIRMABLE
2022-06-30,KER.PA,CANAL,,"clôture entre 297,42 € et 421,18 € au 2022-07-29",297.422,421.183,,,2022-07-29,497.9073486328125,DEMENTIE
2022-06-30,LR.PA,CANAL,,"clôture entre 59,45 € et 70,19 € au 2022-07-29",59.448499999999996,70.1922,,,2022-07-29,73.84468078613281,DEMENTIE
2022-06-30,MC.PA,CANAL,,"clôture entre 492,21 € et 528,03 € au 2022-07-29",492.20869999999996,528.0327,,,2022-07-29,622.3876953125,DEMENTIE
2022-06-30,ML.PA,CANAL,,"clôture entre 21,76 € et 23,71 € au 2022-07-29",21.758200000000002,23.7118,,,2022-07-29,23.02188491821289,CONFIRMEE
2022-06-30,MT.AS,CANAL,,"clôture entre 19,01 € et 28,46 € au 2022-07-29",19.009600000000002,28.4618,,,2022-07-29,22.38335609436035,CONFIRMEE
2022-06-30,MT.AS,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −4,36 pt (0,5 σ̂), au 2022-07-29",,-4.3580956834492905,4.3580956834492905,8.7162,2022-07-29,3.0225367572537243,ZONE MORTE
2022-06-30,OR.PA,CANAL,,"clôture entre 265,86 € et 311,11 € au 2022-07-29",265.8626,311.1139,,,2022-07-29,344.3663635253906,DEMENTIE
2022-06-30,ORA.PA,CANAL,,"clôture entre 8,40 € et 9,43 € au 2022-07-29",8.4032,9.4269,,,2022-07-29,7.814537048339844,DEMENTIE
2022-06-30,PUB.PA,CANAL,,"clôture entre 35,38 € et 40,69 € au 2022-07-29",35.383599999999994,40.6949,,,2022-07-29,44.325477600097656,DEMENTIE
2022-06-30,RI.PA,CANAL,,"clôture entre 137,34 € et 141,49 € au 2022-07-29",137.34279999999998,141.49439999999998,,,2022-07-29,161.26174926757812,DEMENTIE
2022-06-30,RMS.PA,CANAL,,"clôture entre 879,89 € et 964,97 € au 2022-07-29",879.8933000000001,964.9653000000001,,,2022-07-29,1283.73046875,DEMENTIE
2022-06-30,RNO.PA,CANAL,,"encadrement ferme avant le 2022-07-29 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",20.19,20.1572,,,2022-07-29,24.333152770996094,INCONFIRMABLE
2022-06-30,SAF.PA,CANAL,,"clôture entre 82,76 € et 88,32 € au 2022-07-29",82.76389999999999,88.3208,,,2022-07-29,102.5545425415039,DEMENTIE
2022-06-30,SAN.PA,CANAL,,"clôture entre 81,97 € et 90,07 € au 2022-07-29",81.97359999999999,90.0678,,,2022-07-29,81.61809539794922,DEMENTIE
2022-06-30,SGO.PA,CANAL,,"clôture entre 34,47 € et 47,07 € au 2022-07-29",34.4737,47.0726,,,2022-07-29,40.385589599609375,CONFIRMEE
2022-06-30,STLAP.PA,CANAL,,"clôture entre 9,23 € et 10,19 € au 2022-07-29",9.2256,10.193100000000001,,,2022-07-29,10.95654010772705,DEMENTIE
2022-06-30,STMPA.PA,CANAL,,"clôture entre 27,56 € et 33,10 € au 2022-07-29",27.555699999999998,33.1002,,,2022-07-29,35.475807189941406,DEMENTIE
2022-06-30,SU.PA,CANAL,,"clôture entre 99,80 € et 105,49 € au 2022-07-29",99.8042,105.4922,,,2022-07-29,125.67020416259766,DEMENTIE
2022-06-30,TEP.PA,CANAL,,"clôture entre 223,05 € et 227,11 € au 2022-07-29",223.05239999999998,227.1061,,,2022-07-29,276.3693542480469,DEMENTIE
2022-06-30,TEP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,24 pt (σ̂), au 2022-07-29",-6.2368446907082795,6.2368446907082795,,6.2368,2022-07-29,3.0929661854610435,CONFIRMEE
2022-06-30,TTE.PA,CANAL,,"clôture entre 39,65 € et 46,77 € au 2022-07-29",39.6534,46.765899999999995,,,2022-07-29,39.563194274902344,DEMENTIE
2022-06-30,VIE.PA,CANAL,,"clôture entre 18,04 € et 19,42 € au 2022-07-29",18.0418,19.4202,,,2022-07-29,20.546340942382812,DEMENTIE
2022-06-30,VIV.PA,CANAL,,"clôture entre 8,75 € et 10,32 € au 2022-07-29",8.7487,10.3168,,,2022-07-29,8.635171890258789,DEMENTIE
2022-06-30,VIV.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −2,79 pt (0,5 σ̂), au 2022-07-29",,-2.79043651413562,2.79043651413562,5.5809,2022-07-29,-12.67564911975284,CONFIRMEE
2022-06-30,WLN.PA,CANAL,,"clôture entre 312,56 € et 375,05 € au 2022-07-29",312.558,375.0493,,,2022-07-29,444.317626953125,DEMENTIE
2022-06-30,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,26 pt (σ̂), au 2022-07-29",-9.264068091350943,9.264068091350943,,9.2641,2022-07-29,13.379271653628134,DEMENTIE
2022-07-29,ACA.PA,CANAL,,"clôture entre 6,02 € et 6,16 € au 2022-08-31",6.0231,6.1573,,,2022-08-31,6.8541364669799805,DEMENTIE
2022-07-29,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,93 pt (σ̂), au 2022-08-31",-5.926573312514523,5.926573312514523,,5.9266,2022-08-31,6.655439367945403,DEMENTIE
2022-07-29,AI.PA,CANAL,,"clôture entre 93,97 € et 95,27 € au 2022-08-31",93.96910000000001,95.2747,,,2022-08-31,96.03014373779297,DEMENTIE
2022-07-29,AIR.PA,CANAL,,"clôture entre 82,72 € et 96,01 € au 2022-08-31",82.7162,96.0053,,,2022-08-31,91.09535217285156,CONFIRMEE
2022-07-29,ALO.PA,CANAL,,"clôture entre 23,27 € et 27,05 € au 2022-08-31",23.267100000000003,27.046599999999998,,,2022-08-31,20.38092041015625,DEMENTIE
2022-07-29,ALO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,35 pt (σ̂), au 2022-08-31",-10.347554568808864,10.347554568808864,,10.3476,2022-08-31,-6.882396720148454,CONFIRMEE
2022-07-29,BN.PA,CANAL,,"clôture entre 48,20 € et 49,77 € au 2022-08-31",48.1988,49.7679,,,2022-08-31,46.00651931762695,DEMENTIE
2022-07-29,BNP.PA,CANAL,,"clôture entre 31,58 € et 32,70 € au 2022-08-31",31.5835,32.698,,,2022-08-31,35.92872619628906,DEMENTIE
2022-07-29,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,30 pt (σ̂), au 2022-08-31",-7.298297992890093,7.298297992890093,,7.2983,2022-08-31,5.359874748832539,CONFIRMEE
2022-07-29,CA.PA,CANAL,,"encadrement ferme avant le 2022-08-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",12.8568,12.237200000000001,,,2022-08-31,13.045916557312012,INCONFIRMABLE
2022-07-29,CAP.PA,CANAL,,"clôture entre 136,68 € et 164,94 € au 2022-08-31",136.6761,164.94459999999998,,,2022-08-31,157.8561248779297,CONFIRMEE
2022-07-29,CS.PA,CANAL,,"clôture entre 16,40 € et 17,14 € au 2022-08-31",16.402600000000003,17.1442,,,2022-08-31,18.678600311279297,DEMENTIE
2022-07-29,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,47 pt (σ̂), au 2022-08-31",-5.472439718080429,5.472439718080429,,5.4724,2022-08-31,9.093919512301463,DEMENTIE
2022-07-29,DG.PA,CANAL,,"clôture entre 72,49 € et 78,98 € au 2022-08-31",72.4868,78.9842,,,2022-08-31,78.7601547241211,CONFIRMEE
2022-07-29,DSY.PA,CANAL,,"clôture entre 28,80 € et 39,58 € au 2022-08-31",28.797800000000002,39.5816,,,2022-08-31,37.35100173950195,CONFIRMEE
2022-07-29,EL.PA,CANAL,,"clôture entre 121,14 € et 138,43 € au 2022-08-31",121.14479999999999,138.42510000000001,,,2022-08-31,135.14447021484375,CONFIRMEE
2022-07-29,EN.PA,CANAL,,"clôture entre 22,52 € et 22,77 € au 2022-08-31",22.523500000000002,22.7724,,,2022-08-31,23.89046287536621,DEMENTIE
2022-07-29,ENGI.PA,CANAL,,"clôture entre 7,66 € et 8,79 € au 2022-08-31",7.6632,8.7945,,,2022-08-31,8.627256393432617,CONFIRMEE
2022-07-29,ERF.PA,CANAL,,"clôture entre 61,07 € et 73,13 € au 2022-08-31",61.0664,73.1285,,,2022-08-31,65.62867736816406,CONFIRMEE
2022-07-29,ERF.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,58 pt (σ̂), au 2022-08-31",-9.575954644780012,9.575954644780012,,9.576,2022-08-31,-4.797364087308975,CONFIRMEE
2022-07-29,GLE.PA,CANAL,,"encadrement ferme avant le 2022-08-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",16.7887,16.6919,,,2022-08-31,18.88546371459961,INCONFIRMABLE
2022-07-29,GLE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,68 pt (σ̂), au 2022-08-31",-8.679283547624067,8.679283547624067,,8.6793,2022-08-31,5.427571223305671,CONFIRMEE
2022-07-29,HO.PA,CANAL,,"clôture entre 114,18 € et 114,42 € au 2022-08-31",114.176,114.4246,,,2022-08-31,111.08365631103516,DEMENTIE
2022-07-29,KER.PA,CANAL,,"clôture entre 456,93 € et 485,62 € au 2022-08-31",456.9347,485.6172,,,2022-08-31,449.7170104980469,DEMENTIE
2022-07-29,LR.PA,CANAL,,"clôture entre 56,88 € et 72,68 € au 2022-08-31",56.875499999999995,72.68260000000001,,,2022-08-31,66.81890869140625,CONFIRMEE
2022-07-29,MC.PA,CANAL,,"clôture entre 491,40 € et 621,84 € au 2022-08-31",491.3981,621.8437,,,2022-08-31,597.0310668945312,CONFIRMEE
2022-07-29,ML.PA,CANAL,,"clôture entre 21,33 € et 22,57 € au 2022-08-31",21.3263,22.5663,,,2022-08-31,20.59808349609375,DEMENTIE
2022-07-29,MT.AS,CANAL,,"clôture entre 17,80 € et 18,50 € au 2022-08-31",17.804299999999998,18.4996,,,2022-08-31,22.23360252380371,DEMENTIE
2022-07-29,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,43 pt (σ̂), au 2022-08-31",-10.425269558286814,10.425269558286814,,10.4253,2022-08-31,3.6364726262354985,CONFIRMEE
2022-07-29,OR.PA,CANAL,,"clôture entre 258,74 € et 349,48 € au 2022-08-31",258.7438,349.479,,,2022-08-31,321.11859130859375,CONFIRMEE
2022-07-29,ORA.PA,CANAL,,"clôture entre 7,64 € et 9,62 € au 2022-08-31",7.6422,9.6247,,,2022-08-31,7.893487930297852,CONFIRMEE
2022-07-29,PUB.PA,CANAL,,"clôture entre 33,61 € et 43,36 € au 2022-08-31",33.6121,43.362,,,2022-08-31,41.63520050048828,CONFIRMEE
2022-07-29,RI.PA,CANAL,,"clôture entre 135,90 € et 161,29 € au 2022-08-31",135.8964,161.2864,,,2022-08-31,154.56707763671875,CONFIRMEE
2022-07-29,RMS.PA,CANAL,,"clôture entre 849,01 € et 1 321,81 € au 2022-08-31",849.0079,1321.8087,,,2022-08-31,1234.171142578125,CONFIRMEE
2022-07-29,RNO.PA,CANAL,,"clôture entre 19,88 € et 23,36 € au 2022-08-31",19.8835,23.3604,,,2022-08-31,24.2188720703125,DEMENTIE
2022-07-29,SAF.PA,CANAL,,"clôture entre 81,75 € et 101,17 € au 2022-08-31",81.7457,101.169,,,2022-08-31,97.68468475341797,CONFIRMEE
2022-07-29,SAN.PA,CANAL,,"encadrement ferme avant le 2022-08-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",84.4433,83.1373,,,2022-08-31,68.99880981445312,INCONFIRMABLE
2022-07-29,SGO.PA,CANAL,,"clôture entre 32,64 € et 34,97 € au 2022-08-31",32.6366,34.9672,,,2022-08-31,35.952754974365234,DEMENTIE
2022-07-29,STLAP.PA,CANAL,,"clôture entre 8,75 € et 10,63 € au 2022-08-31",8.747,10.632,,,2022-08-31,10.495361328125,CONFIRMEE
2022-07-29,STMPA.PA,CANAL,,"clôture entre 24,34 € et 34,70 € au 2022-08-31",24.337600000000002,34.6978,,,2022-08-31,33.37684631347656,CONFIRMEE
2022-07-29,SU.PA,CANAL,,"clôture entre 97,27 € et 122,65 € au 2022-08-31",97.27459999999999,122.6519,,,2022-08-31,110.94921875,CONFIRMEE
2022-07-29,TEP.PA,CANAL,,"clôture entre 217,17 € et 277,95 € au 2022-08-31",217.1712,277.94960000000003,,,2022-08-31,240.7961883544922,CONFIRMEE
2022-07-29,TEP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,92 pt (σ̂), au 2022-08-31",-5.922820719846388,5.922820719846388,,5.9228,2022-08-31,-8.566090458410391,DEMENTIE
2022-07-29,TTE.PA,CANAL,,"encadrement ferme avant le 2022-08-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",37.553599999999996,36.3306,,,2022-08-31,40.302616119384766,INCONFIRMABLE
2022-07-29,VIE.PA,CANAL,,"clôture entre 17,94 € et 19,42 € au 2022-08-31",17.9434,19.421,,,2022-08-31,18.78426170349121,CONFIRMEE
2022-07-29,VIV.PA,CANAL,,"clôture entre 8,24 € et 8,57 € au 2022-08-31",8.2368,8.568,,,2022-08-31,8.444894790649414,CONFIRMEE
2022-07-29,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,66 pt (σ̂), au 2022-08-31",-5.660949751219188,5.660949751219188,,5.6609,2022-08-31,2.1019998814744034,CONFIRMEE
2022-07-29,WLN.PA,CANAL,,"clôture entre 301,24 € et 432,21 € au 2022-08-31",301.244,432.2096,,,2022-08-31,442.147705078125,DEMENTIE
2022-07-29,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,44 pt (σ̂), au 2022-08-31",-9.43718829121623,9.43718829121623,,9.4372,2022-08-31,3.817140696052257,CONFIRMEE
2022-08-31,ACA.PA,CANAL,,"clôture entre 7,19 € et 7,43 € au 2022-09-30",7.1942,7.4276,,,2022-09-30,6.238084316253662,DEMENTIE
2022-08-31,ACA.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −3,03 pt (0,5 σ̂), au 2022-09-30",,-3.0280653404580384,3.0280653404580384,6.0561,2022-09-30,-2.2015321686287836,ZONE MORTE
2022-08-31,AI.PA,CANAL,,"clôture entre 97,17 € et 98,52 € au 2022-09-30",97.174,98.5184,,,2022-09-30,90.17015075683594,DEMENTIE
2022-08-31,AIR.PA,CANAL,,"clôture entre 95,51 € et 102,18 € au 2022-09-30",95.5094,102.1756,,,2022-09-30,82.72004699707031,DEMENTIE
2022-08-31,ALO.PA,CANAL,,"clôture entre 20,41 € et 24,41 € au 2022-09-30",20.4114,24.4132,,,2022-09-30,16.599151611328125,DEMENTIE
2022-08-31,ALO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,14 pt (σ̂), au 2022-09-30",-9.13663084290206,9.13663084290206,,9.1366,2022-09-30,-11.768934427818877,DEMENTIE
2022-08-31,BN.PA,CANAL,,"clôture entre 45,97 € et 49,71 € au 2022-09-30",45.9738,49.71060000000001,,,2022-09-30,42.55449676513672,DEMENTIE
2022-08-31,BNP.PA,CANAL,,"clôture entre 37,35 € et 37,50 € au 2022-09-30",37.347199999999994,37.4998,,,2022-09-30,33.70273971557617,DEMENTIE
2022-08-31,BNP.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −3,73 pt (0,5 σ̂), au 2022-09-30",,-3.727252502756537,3.727252502756537,7.4545,2022-09-30,0.5909404111677508,ZONE MORTE
2022-08-31,CA.PA,CANAL,,"clôture entre 12,10 € et 12,57 € au 2022-09-30",12.1044,12.5696,,,2022-09-30,11.144693374633789,DEMENTIE
2022-08-31,CAP.PA,CANAL,,"clôture entre 167,26 € et 172,24 € au 2022-09-30",167.2606,172.2406,,,2022-09-30,151.01266479492188,DEMENTIE
2022-08-31,CS.PA,CANAL,,"clôture entre 14,58 € et 19,50 € au 2022-09-30",14.5844,19.500600000000002,,,2022-09-30,17.844913482666016,CONFIRMEE
2022-08-31,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,74 pt (σ̂), au 2022-09-30",-5.736216757108007,5.736216757108007,,5.7362,2022-09-30,2.323176313159059,CONFIRMEE
2022-08-31,DG.PA,CANAL,,"clôture entre 80,98 € et 82,03 € au 2022-09-30",80.98400000000001,82.0316,,,2022-09-30,71.00794219970703,DEMENTIE
2022-08-31,DSY.PA,CANAL,,"clôture entre 39,33 € et 41,02 € au 2022-09-30",39.3322,41.016799999999996,,,2022-09-30,34.601112365722656,DEMENTIE
2022-08-31,EL.PA,CANAL,,"clôture entre 140,83 € et 147,92 € au 2022-09-30",140.82760000000002,147.9198,,,2022-09-30,127.08560180664062,DEMENTIE
2022-08-31,EN.PA,CANAL,,"clôture entre 24,20 € et 24,31 € au 2022-09-30",24.1972,24.3064,,,2022-09-30,21.89279556274414,DEMENTIE
2022-08-31,ENGI.PA,CANAL,,"clôture entre 9,33 € et 9,67 € au 2022-09-30",9.334999999999999,9.670399999999999,,,2022-09-30,8.608356475830078,DEMENTIE
2022-08-31,ERF.PA,CANAL,,"clôture entre 64,25 € et 68,50 € au 2022-09-30",64.24680000000001,68.499,,,2022-09-30,58.049564361572266,DEMENTIE
2022-08-31,ERF.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −4,78 pt (0,5 σ̂), au 2022-09-30",,-4.780261711072228,4.780261711072228,9.5605,2022-09-30,-4.761975112829631,ZONE MORTE
2022-08-31,GLE.PA,CANAL,,"encadrement ferme avant le 2022-09-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",19.613000000000003,19.5912,,,2022-09-30,17.461355209350586,INCONFIRMABLE
2022-08-31,GLE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,72 pt (σ̂), au 2022-09-30",-8.716360701698358,8.716360701698358,,8.7164,2022-09-30,-0.7542630195691458,CONFIRMEE
2022-08-31,HO.PA,CANAL,,"clôture entre 113,59 € et 118,65 € au 2022-09-30",113.5884,118.6466,,,2022-09-30,104.47318267822266,DEMENTIE
2022-08-31,KER.PA,CANAL,,"clôture entre 467,23 € et 503,37 € au 2022-09-30",467.22540000000004,503.3698,,,2022-09-30,409.9755554199219,DEMENTIE
2022-08-31,LR.PA,CANAL,,"clôture entre 67,87 € et 73,42 € au 2022-09-30",67.8738,73.4176,,,2022-09-30,61.62352752685547,DEMENTIE
2022-08-31,MC.PA,CANAL,,"clôture entre 640,93 € et 664,87 € au 2022-09-30",640.9266,664.8718,,,2022-09-30,562.8228759765625,DEMENTIE
2022-08-31,ML.PA,CANAL,,"clôture entre 19,50 € et 21,51 € au 2022-09-30",19.4964,21.510199999999998,,,2022-09-30,19.623476028442383,CONFIRMEE
2022-08-31,MT.AS,CANAL,,"encadrement ferme avant le 2022-09-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",22.1728,20.5462,,,2022-09-30,19.34150505065918,INCONFIRMABLE
2022-08-31,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,84 pt (σ̂), au 2022-09-30",-9.842178754126982,9.842178754126982,,9.8422,2022-09-30,-6.221274832766499,CONFIRMEE
2022-08-31,OR.PA,CANAL,,"clôture entre 331,83 € et 349,99 € au 2022-09-30",331.8338,349.986,,,2022-09-30,308.956787109375,DEMENTIE
2022-08-31,ORA.PA,CANAL,,"clôture entre 7,46 € et 7,51 € au 2022-09-30",7.4596,7.5094,,,2022-09-30,7.229052543640137,DEMENTIE
2022-08-31,PUB.PA,CANAL,,"encadrement ferme avant le 2022-09-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",44.6642,43.192800000000005,,,2022-09-30,41.76331329345703,INCONFIRMABLE
2022-08-31,RI.PA,CANAL,,"clôture entre 161,40 € et 164,06 € au 2022-09-30",161.3966,164.0592,,,2022-09-30,159.03021240234375,DEMENTIE
2022-08-31,RMS.PA,CANAL,,"clôture entre 1 365,83 € et 1 397,47 € au 2022-09-30",1365.826,1397.4672,,,2022-09-30,1171.13916015625,DEMENTIE
2022-08-31,RNO.PA,CANAL,,"clôture entre 25,49 € et 27,76 € au 2022-09-30",25.493399999999998,27.758,,,2022-09-30,23.677101135253906,DEMENTIE
2022-08-31,SAF.PA,CANAL,,"clôture entre 102,17 € et 109,81 € au 2022-09-30",102.1684,109.8052,,,2022-09-30,90.1210708618164,DEMENTIE
2022-08-31,SAN.PA,CANAL,,"clôture entre 60,93 € et 81,71 € au 2022-09-30",60.929,81.7122,,,2022-09-30,65.82511138916016,CONFIRMEE
2022-08-31,SGO.PA,CANAL,,"clôture entre 35,60 € et 35,67 € au 2022-09-30",35.5998,35.6658,,,2022-09-30,33.01237869262695,DEMENTIE
2022-08-31,STLAP.PA,CANAL,,"clôture entre 11,43 € et 12,08 € au 2022-09-30",11.4284,12.079799999999999,,,2022-09-30,9.66114616394043,DEMENTIE
2022-08-31,STMPA.PA,CANAL,,"encadrement ferme avant le 2022-09-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",37.143,36.5508,,,2022-09-30,31.028005599975586,INCONFIRMABLE
2022-08-31,SU.PA,CANAL,,"clôture entre 115,03 € et 123,96 € au 2022-09-30",115.03219999999999,123.9634,,,2022-09-30,109.23052978515625,DEMENTIE
2022-08-31,TEP.PA,CANAL,,"clôture entre 239,74 € et 273,75 € au 2022-09-30",239.7398,273.75419999999997,,,2022-09-30,220.97691345214844,DEMENTIE
2022-08-31,TEP.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −2,99 pt (0,5 σ̂), au 2022-09-30",,-2.9876001905132052,2.9876001905132052,5.9752,2022-09-30,-1.444223837440295,ZONE MORTE
2022-08-31,TTE.PA,CANAL,,"clôture entre 38,28 € et 43,01 € au 2022-09-30",38.2804,43.0056,,,2022-09-30,38.93218994140625,CONFIRMEE
2022-08-31,VIE.PA,CANAL,,"clôture entre 18,54 € et 21,17 € au 2022-09-30",18.5356,21.173000000000002,,,2022-09-30,16.61749267578125,DEMENTIE
2022-08-31,VIV.PA,CANAL,,"encadrement ferme avant le 2022-09-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",7.993199999999999,7.822,,,2022-09-30,7.4356865882873535,INCONFIRMABLE
2022-08-31,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,71 pt (σ̂), au 2022-09-30",-6.709156287484375,6.709156287484375,,6.7092,2022-09-30,-5.164010101184724,CONFIRMEE
2022-08-31,WLN.PA,CANAL,,"clôture entre 463,22 € et 478,85 € au 2022-09-30",463.2152,478.8492,,,2022-09-30,420.34515380859375,DEMENTIE
2022-08-31,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,89 pt (σ̂), au 2022-09-30",-10.886494468945148,10.886494468945148,,10.8865,2022-09-30,1.8554462626612866,CONFIRMEE
2022-09-30,ACA.PA,CANAL,,"clôture entre 6,12 € et 7,33 € au 2022-10-31",6.1231,7.3318,,,2022-10-31,6.851153373718262,CONFIRMEE
