DATE,RANG,TICKER,S1,S2,S3,S4,S5,SCORE,POSITION,MOMENTUM,TAU,VETOS,VERDICT_REGLE
2022-03-31,8,VIE.PA,0,1,0,2,0,3,46.2,23.46,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,9,CS.PA,2,1,-1,1,0,3,95.4,4.59,"170,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,10,VIV.PA,2,1,-1,1,0,3,85.1,1.85,∞,aucun,ATTENTE
2022-03-31,11,PUB.PA,0,1,-1,2,0,2,75.9,12.39,"84,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,12,AIR.PA,0,1,-1,2,0,2,69.9,11.46,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,13,ENGI.PA,0,1,0,1,0,2,43.0,2.65,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,14,AI.PA,0,1,-1,1,0,1,90.4,7.25,∞,aucun,ATTENTE
2022-03-31,15,RMS.PA,-2,1,-1,2,0,0,90.7,24.56,"103,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,16,CAP.PA,-2,1,-1,2,0,0,95.0,21.75,"728,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,17,DSY.PA,-2,1,-1,2,0,0,85.6,15.34,"244,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,18,RI.PA,-2,1,-1,2,0,0,91.3,14.78,"582,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,19,STMPA.PA,-2,1,-1,2,0,0,78.7,12.8,"558,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,20,EL.PA,-2,1,-1,2,0,0,86.4,10.19,"587,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,21,SGO.PA,-2,1,0,1,0,0,38.2,4.26,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,22,STLAP.PA,-2,1,0,1,0,0,36.8,3.9,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,23,MC.PA,-2,1,-1,1,0,-1,84.4,8.42,"203,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,24,GLE.PA,-2,1,-1,1,0,-1,88.3,7.81,"36,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,25,SU.PA,-2,1,-1,1,0,-1,92.2,4.89,"184,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,26,ERF.PA,-2,1,-1,1,0,-1,83.9,4.79,"240,7",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,27,LR.PA,-2,1,-1,1,0,-1,81.6,4.4,"105,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,28,OR.PA,-2,1,-1,1,0,-1,82.3,3.7,"107,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,29,BNP.PA,-2,1,-1,1,0,-1,83.8,1.49,"52,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,30,TEP.PA,-2,1,-1,1,0,-1,90.8,1.44,"223,1",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,31,EN.PA,-2,1,0,-1,0,-2,64.4,-4.21,"414,6",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,32,ML.PA,-2,1,-1,-1,0,-3,89.5,-3.01,"66,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,33,SAF.PA,-2,1,-1,-1,0,-3,70.2,-6.72,"3 246,7",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,34,BN.PA,-2,0,0,-1,0,-3,36.3,-8.31,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,35,ACA.PA,-2,1,-1,-1,0,-3,87.8,-8.76,"59,6",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,36,RNO.PA,-2,1,1,-2,-1,-3,25.1,-26.77,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,37,WLN.PA,-2,0,0,-2,0,-4,53.9,-41.14,"81,9",aucun,ATTENTE
2022-03-31,38,ALO.PA,-2,1,-1,-2,0,-4,89.3,-52.24,"79,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-04-29,1,HO.PA,2,1,1,2,0,6,12.8,32.86,"38,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,2,CA.PA,2,1,0,2,0,5,37.2,17.87,"27,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,3,AI.PA,2,1,-1,2,0,4,87.0,13.13,"10,5",veto 2 : canal se refermant en 10.5 séances,ATTENTE
2022-04-29,4,ORA.PA,2,1,-1,2,0,4,71.5,10.32,"9,5",veto 2 : canal se refermant en 9.5 séances,ATTENTE
2022-04-29,5,MT.AS,2,0,1,1,0,4,33.3,9.67,"55,7",aucun,ATTENTE
2022-04-29,6,TTE.PA,2,0,-1,2,0,3,84.5,24.1,"29,3",aucun,ATTENTE
2022-04-29,7,CS.PA,0,0,1,2,0,3,4.7,16.34,"11,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 11.7 séances,ATTENTE
2022-04-29,8,SAN.PA,2,1,-1,1,0,3,67.6,6.52,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,9,VIV.PA,2,-1,1,1,0,3,0.0,4.65,"32,6",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-04-29,10,DG.PA,2,1,-1,1,0,3,91.4,1.28,"146,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,11,EL.PA,-2,0,1,2,0,1,29.1,23.72,"15,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.0 séances,ATTENTE
2022-04-29,12,ERF.PA,-2,0,1,2,0,1,11.5,14.55,"22,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,13,EN.PA,2,1,-1,-1,0,1,82.4,-9.09,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,14,STMPA.PA,-2,-1,1,2,0,0,22.4,38.34,"49,8",aucun,ATTENTE
2022-04-29,15,RMS.PA,-2,-1,1,2,0,0,20.9,23.62,"13,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 13.3 séances,ATTENTE
2022-04-29,16,SU.PA,-2,-1,1,2,0,0,30.2,18.21,"30,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,17,VIE.PA,-2,0,0,2,0,0,39.0,17.88,"9,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 9.7 séances,ATTENTE
2022-04-29,18,AIR.PA,-2,0,0,2,0,0,59.5,15.45,"13,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 13.4 séances,ATTENTE
2022-04-29,19,DSY.PA,-2,-1,0,2,0,-1,64.0,24.36,"59,6",aucun,ATTENTE
2022-04-29,20,TEP.PA,-2,0,-1,2,0,-1,92.7,10.07,∞,aucun,ATTENTE
2022-04-29,21,PUB.PA,-2,1,-1,1,0,-1,94.3,6.29,"836,3",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-04-29,22,SGO.PA,-2,1,-1,1,0,-1,90.0,5.81,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-04-29,23,ML.PA,-2,0,0,1,0,-1,57.3,4.09,"7,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 7.3 séances,ATTENTE
2022-04-29,24,GLE.PA,-2,0,0,1,0,-1,51.0,3.64,"1,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 1.7 séances,ATTENTE
2022-04-29,25,CAP.PA,-2,-1,-1,2,0,-2,65.8,31.85,"27,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,26,RI.PA,-2,-1,-1,2,0,-2,69.8,12.64,"11,9",veto 2 : canal se refermant en 11.9 séances,ATTENTE
2022-04-29,27,MC.PA,-2,-1,0,1,0,-2,35.7,7.95,"10,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 10.7 séances,ATTENTE
2022-04-29,28,LR.PA,-2,0,-1,1,0,-2,88.3,5.8,"787,5",aucun,ATTENTE
2022-04-29,29,OR.PA,-2,-1,0,1,0,-2,64.2,4.78,"19,0",veto 2 : canal se refermant en 19.0 séances,ATTENTE
2022-04-29,30,BNP.PA,-2,0,-1,1,0,-2,90.0,2.11,"83,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-04-29,31,STLAP.PA,-2,0,-1,1,0,-2,71.3,2.01,"13,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 13.8 séances,ATTENTE
2022-04-29,32,ENGI.PA,-2,1,-1,-1,0,-3,93.8,-0.41,"422,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-04-29,33,BN.PA,-2,1,-1,-1,0,-3,97.9,-9.97,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-04-29,34,SAF.PA,-2,0,1,-2,0,-3,17.7,-12.13,"16,3",veto 2 : canal se refermant en 16.3 séances,ATTENTE
2022-04-29,35,ACA.PA,-2,0,-1,-1,0,-4,96.9,-9.85,"97,7",aucun,ATTENTE
2022-04-29,36,ALO.PA,-2,0,-1,-2,0,-5,65.9,-51.49,"4,5",veto 2 : canal se refermant en 4.5 séances,ATTENTE
2022-04-29,37,RNO.PA,-2,0,-1,-2,-1,-6,83.9,-27.2,"8,4",veto 2 : canal se refermant en 8.4 séances,ATTENTE
2022-04-29,38,WLN.PA,-2,-1,-1,-2,0,-6,85.5,-44.04,"60,8",aucun,VENTE
2022-05-31,1,SAN.PA,2,1,1,2,0,6,18.1,16.79,"29,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,2,HO.PA,2,0,1,2,0,5,0.0,41.3,∞,aucun,ATTENTE
2022-05-31,3,AI.PA,2,1,0,2,0,5,57.8,14.82,"26,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,4,TTE.PA,2,1,-1,2,0,4,96.5,25.12,∞,aucun,ATTENTE
2022-05-31,5,CA.PA,2,-1,1,2,0,4,11.6,18.89,"655,9",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,6,ORA.PA,2,0,-1,2,0,3,74.5,15.47,"471,7",aucun,ATTENTE
2022-05-31,7,CS.PA,-2,1,1,2,0,2,28.7,12.13,"19,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 19.4 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,8,CAP.PA,-2,0,1,2,0,1,21.3,27.31,"54,8",aucun,ATTENTE
2022-05-31,9,RI.PA,-2,0,1,2,0,1,33.4,10.6,"95,8",aucun,ATTENTE
2022-05-31,10,MT.AS,0,1,-1,1,0,1,84.1,2.86,"221,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,11,EN.PA,2,1,-1,-1,0,1,67.5,-5.04,"70,4",aucun,ATTENTE
2022-05-31,12,STMPA.PA,-2,1,-1,2,0,0,82.0,14.81,"52,2",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,13,EL.PA,-2,0,0,2,0,0,39.9,10.28,"71,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,14,BN.PA,0,0,1,-1,0,0,17.5,-2.57,"15,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.3 séances,ATTENTE
2022-05-31,15,VIE.PA,-2,0,0,1,0,-1,45.8,8.86,"19,4",veto 2 : canal se refermant en 19.4 séances,ATTENTE
2022-05-31,16,TEP.PA,-2,-1,1,1,0,-1,32.8,6.4,"59,8",aucun,ATTENTE
2022-05-31,17,PUB.PA,-2,-1,1,1,0,-1,20.6,4.67,"38,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,18,ERF.PA,-2,1,-1,1,0,-1,78.9,3.2,"21,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,19,VIV.PA,-2,0,0,1,0,-1,57.3,1.19,"531,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,20,SU.PA,-2,1,-1,1,0,-1,77.0,0.9,"23,4",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,21,DG.PA,0,0,0,-1,0,-1,42.3,-1.77,"19,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 19.7 séances,ATTENTE
2022-05-31,22,DSY.PA,-2,0,-1,1,0,-2,70.4,9.82,"48,5",aucun,ATTENTE
2022-05-31,23,AIR.PA,-2,1,0,-1,0,-2,53.4,-4.64,"27,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,24,ENGI.PA,-2,1,-1,-1,0,-3,79.0,-1.62,"39,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,25,ML.PA,-2,1,-1,-1,0,-3,86.8,-9.58,"16,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 16.9 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,26,SGO.PA,-2,0,-1,-1,0,-4,73.3,-1.88,"15,8",veto 2 : canal se refermant en 15.8 séances,ATTENTE
2022-05-31,27,RMS.PA,-2,0,-1,-1,0,-4,81.0,-2.72,"42,1",aucun,ATTENTE
2022-05-31,28,LR.PA,-2,0,-1,-1,0,-4,79.1,-5.69,"42,8",aucun,ATTENTE
2022-05-31,29,MC.PA,-2,0,-1,-1,0,-4,76.8,-6.98,"55,6",aucun,ATTENTE
2022-05-31,30,OR.PA,-2,0,-1,-1,0,-4,77.0,-9.69,"71,3",aucun,ATTENTE
2022-05-31,31,BNP.PA,-2,1,-1,-2,0,-4,78.7,-10.76,"29,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,32,GLE.PA,-2,1,-1,-2,0,-4,86.8,-13.31,"19,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 19.0 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,33,ACA.PA,-2,1,-1,-2,0,-4,91.3,-15.58,"25,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,34,SAF.PA,-2,0,0,-2,0,-4,35.7,-20.1,"82,4",aucun,ATTENTE
2022-05-31,35,STLAP.PA,-2,1,-1,-2,0,-4,84.0,-20.96,"23,6",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,36,WLN.PA,-2,1,-1,-2,0,-4,81.2,-50.99,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,37,ALO.PA,-2,1,-1,-2,0,-4,84.2,-53.63,"31,6",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-05-31,38,KER.PA,-2,0,-1,-2,0,-5,98.9,-31.95,"216,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-05-31,39,RNO.PA,-2,1,-1,-2,-1,-5,93.9,-32.8,"23,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-06-30,1,ORA.PA,2,1,0,2,0,5,54.6,26.74,"3 225,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,2,SAN.PA,2,0,1,2,0,5,17.1,18.62,"122,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,3,TTE.PA,2,-1,1,2,0,4,25.7,51.47,"279,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-06-30,4,CA.PA,2,-1,1,2,0,4,8.9,18.01,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-06-30,5,HO.PA,2,0,-1,2,0,3,75.6,30.54,"10,1",veto 2 : canal se refermant en 10.1 séances,ATTENTE
2022-06-30,6,AI.PA,2,-1,1,1,0,3,2.5,9.94,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-06-30,7,EN.PA,2,-1,1,1,0,3,8.1,6.41,"727,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-06-30,8,STMPA.PA,-2,-1,1,2,0,0,10.0,15.89,"120,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,9,ENGI.PA,-2,-1,1,2,0,0,10.2,15.67,"58,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,10,CS.PA,-2,-1,1,2,0,0,12.4,14.89,"50,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,11,BNP.PA,-2,-1,1,2,0,0,13.6,14.5,"46,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,12,MT.AS,-2,-1,1,2,0,0,4.9,14.39,∞,aucun,ATTENTE
2022-06-30,13,CAP.PA,-2,0,1,1,0,0,3.6,6.84,"51,8",aucun,ATTENTE
2022-06-30,14,GLE.PA,-2,-1,1,1,0,-1,11.6,8.14,"20,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,15,VIE.PA,-2,-1,1,1,0,-1,25.5,3.6,"44,1",aucun,ATTENTE
2022-06-30,16,DG.PA,-2,-1,1,1,0,-1,26.8,0.43,"40,3",aucun,ATTENTE
2022-06-30,17,RI.PA,-2,0,-1,1,0,-2,65.2,0.4,"32,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,18,BN.PA,0,-1,0,-1,0,-2,42.3,-4.73,"106,3",aucun,ATTENTE
2022-06-30,19,VIV.PA,-2,-1,1,-1,0,-3,11.0,-0.64,"428,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,20,AIR.PA,-2,-1,1,-1,0,-3,10.8,-2.61,"227,1",aucun,ATTENTE
2022-06-30,21,PUB.PA,-2,-1,1,-1,0,-3,25.6,-3.57,"83,7",aucun,ATTENTE
2022-06-30,22,SU.PA,-2,-1,1,-1,0,-3,25.6,-4.74,"37,2",aucun,ATTENTE
2022-06-30,23,ACA.PA,-2,-1,1,-1,0,-3,13.3,-5.23,"31,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,24,SGO.PA,-2,-1,1,-1,0,-3,7.2,-5.3,"455,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,25,STLAP.PA,-2,-1,1,-1,0,-3,7.2,-7.26,"50,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,26,ML.PA,-2,-1,1,-1,0,-3,15.4,-8.14,"46,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,27,EL.PA,-2,0,-1,-1,0,-4,69.3,-2.27,"27,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,28,MC.PA,-2,0,-1,-1,0,-4,73.0,-8.32,"52,8",aucun,ATTENTE
2022-06-30,29,DSY.PA,-2,-1,0,-1,0,-4,52.2,-8.54,"58,8",aucun,ATTENTE
2022-06-30,30,LR.PA,-2,-1,1,-2,0,-4,28.9,-11.73,"287,9",aucun,ATTENTE
2022-06-30,31,RNO.PA,-2,-1,1,-2,0,-4,25.9,-21.84,"20,8",aucun,ATTENTE
2022-06-30,32,ALO.PA,-2,-1,1,-2,0,-4,9.0,-32.11,"37,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,33,WLN.PA,-2,0,0,-2,0,-4,54.8,-52.88,"106,1",aucun,ATTENTE
2022-06-30,34,RMS.PA,-2,0,-1,-2,0,-5,85.8,-10.46,"54,5",aucun,ATTENTE
2022-06-30,35,OR.PA,-2,0,-1,-2,0,-5,74.3,-12.16,"357,0",aucun,ATTENTE
2022-06-30,36,ERF.PA,-2,-1,0,-2,0,-5,47.2,-16.13,"48,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,37,SAF.PA,-2,0,-1,-2,0,-5,69.2,-19.02,"50,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,38,TEP.PA,-2,-1,-1,-2,0,-6,96.9,-12.46,"26,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-06-30,39,KER.PA,-2,-1,-1,-2,0,-6,87.1,-28.73,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-07-29,1,HO.PA,2,1,0,2,0,5,59.5,36.86,"23,7",aucun,ATTENTE
2022-07-29,2,SAN.PA,2,0,1,2,0,5,3.2,15.13,"16,2",veto 2 : canal se refermant en 16.2 séances,ATTENTE
2022-07-29,3,ORA.PA,2,-1,1,2,0,4,11.4,26.0,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,4,TTE.PA,2,0,-1,2,0,3,94.5,41.47,"16,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 16.2 séances,ATTENTE
2022-07-29,5,BN.PA,2,1,1,-2,0,2,25.5,-12.0,"40,8",aucun,ATTENTE
2022-07-29,6,CA.PA,0,0,0,1,0,1,35.0,5.34,"11,9",veto 2 : canal se refermant en 11.9 séances,ATTENTE
2022-07-29,7,ENGI.PA,0,1,-1,1,0,1,85.6,1.22,"89,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-07-29,8,ALO.PA,2,0,1,-2,0,1,20.1,-38.54,"93,6",aucun,ATTENTE
2022-07-29,9,AI.PA,0,1,-1,-1,0,-1,92.7,-2.5,"26,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-07-29,10,EN.PA,0,1,-1,-1,0,-1,93.0,-7.04,"26,7",aucun,ATTENTE
2022-07-29,11,VIV.PA,-2,1,1,-2,0,-2,22.1,-16.62,"35,9",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,12,DG.PA,-2,1,-1,-1,0,-3,94.1,-2.13,"90,6",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,13,CS.PA,-2,1,-1,-1,0,-3,93.4,-2.81,"41,1",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,14,RI.PA,-2,1,-1,-1,0,-3,92.5,-5.41,"1 292,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,15,BNP.PA,-2,0,-1,-1,0,-4,90.0,-7.65,"30,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-07-29,16,VIE.PA,-2,1,-1,-2,0,-4,96.4,-12.0,"53,2",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,17,EL.PA,-2,1,-1,-2,0,-4,78.8,-12.5,"107,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,18,CAP.PA,-2,1,-1,-2,0,-4,98.7,-12.93,"278,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,19,PUB.PA,-2,1,-1,-2,0,-4,92.6,-13.75,"274,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,20,SAF.PA,-2,1,-1,-2,0,-4,98.1,-14.0,"613,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,21,MC.PA,-2,1,-1,-2,0,-4,96.5,-15.27,"699,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,22,OR.PA,-2,1,-1,-2,0,-4,94.5,-16.3,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,23,STMPA.PA,-2,1,-1,-2,0,-4,96.1,-17.28,"4 089,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,24,TEP.PA,-2,1,-1,-2,0,-4,89.8,-17.53,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,25,AIR.PA,-2,1,-1,-2,0,-4,90.3,-18.29,"119,1",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,26,GLE.PA,-2,1,-1,-2,0,-4,92.1,-19.04,"22,2",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,27,RMS.PA,-2,1,-1,-2,0,-4,94.1,-19.52,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,28,SU.PA,-2,1,-1,-2,0,-4,94.7,-21.84,"321,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,29,ML.PA,-2,1,-1,-2,0,-4,66.0,-23.97,"40,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,30,LR.PA,-2,1,-1,-2,0,-4,93.5,-24.34,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,31,MT.AS,-2,1,-1,-2,0,-4,96.5,-26.11,"28,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,32,DSY.PA,-2,1,-1,-2,0,-4,96.1,-26.46,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-07-29,33,STLAP.PA,-2,1,-1,-2,0,-4,98.2,-29.13,"147,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
