DATE,ROLE,DATE_EVALUEE,TICKER,CLOSE,TEND_120,TEND_20,POSITION,ALPHA,ALPHA_BAS,ALPHA_HAUT,MOMENTUM,SUPPORT,RESISTANCE,PENTE_SUP,PENTE_RES,PORTEE_SUP,PORTEE_RES,EPISODES_SUP,EPISODES_RES,LARGEUR,TAU,VETOS,VERDICT,DIAGNOSTIC
2021-06-30,VAR-T015,2021-06-30,SGO.PA,48.06698226928711,1.0,-1.0,1.4,5.95,-21.08,32.99,69.38,47.99,53.37,0.1405,0.1387,89.0,80.0,4.0,3.0,5.38,2991.5,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,STMPA.PA,29.21222686767578,-1.0,0.0,73.2,15.11,-24.23,54.46,24.86,26.82,30.09,-0.0027,-0.0441,47.0,44.0,3.0,4.0,3.26,78.8,aucun,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,SU.PA,121.11661529541016,1.0,1.0,16.7,14.72,-5.72,35.16,35.11,120.28,125.31,0.2233,-0.0125,30.0,43.0,3.0,2.0,5.04,21.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,TEP.PA,287.1153564453125,1.0,1.0,77.1,23.11,-10.73,56.95,41.94,267.66,292.91,0.4797,0.2543,75.0,53.0,3.0,2.0,25.25,112.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,TTE.PA,28.562875747680664,1.0,0.0,7.8,-23.03,-51.91,5.85,18.66,28.4,30.52,0.0392,-0.0004,98.0,67.0,3.0,2.0,2.12,53.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,VIE.PA,19.824460983276367,1.0,-1.0,12.8,1.74,-25.91,29.39,32.86,19.52,21.92,0.0505,0.0353,62.0,71.0,3.0,2.0,2.41,158.5,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,VIV.PA,10.374174118041992,1.0,1.0,75.4,5.54,-21.74,32.82,26.27,10.03,10.48,0.0119,-0.0079,93.0,90.0,3.0,3.0,0.45,22.8,aucun,ATTENTE,
2021-06-30,VAR-T015,2021-06-30,WLN.PA,815.6845092773438,1.0,1.0,52.5,7.37,-30.77,45.52,-3.03,791.16,837.9,1.312,-0.5941,33.0,40.0,3.0,3.0,46.74,24.5,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,ACA.PA,7.952580451965332,1.0,0.0,79.2,-11.34,-39.18,16.49,51.06,7.48,8.08,0.0066,-0.0148,110.0,30.0,2.0,2.0,0.6,28.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,AI.PA,100.3829574584961,1.0,0.0,14.2,3.87,-14.41,22.16,8.28,99.26,107.17,0.1464,0.1353,108.0,91.0,3.0,2.0,7.91,712.7,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,AIR.PA,106.1472396850586,1.0,0.0,66.0,-12.63,-54.86,29.6,60.84,96.44,111.15,0.204,0.1446,43.0,108.0,3.0,3.0,14.71,247.7,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,ALO.PA,34.085567474365234,-1.0,-1.0,3.6,-6.77,-38.23,24.68,-1.86,33.43,51.57,-0.0525,0.074,103.0,49.0,3.0,3.0,18.14,inf,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,ATO.PA,2995.52734375,-1.0,-1.0,16.4,-25.31,-62.19,11.57,-29.13,2849.87,3739.98,-11.4275,-13.7672,76.0,70.0,3.0,3.0,890.11,380.4,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,BN.PA,52.48636245727539,1.0,0.0,99.6,-5.35,-29.25,18.54,12.17,47.87,52.5,0.0344,0.0186,115.0,50.0,2.0,2.0,4.63,293.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,BNP.PA,36.03260803222656,1.0,0.0,69.5,-11.35,-40.71,18.02,52.24,33.34,37.22,0.0224,-0.1053,110.0,31.0,2.0,2.0,3.88,30.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,CA.PA,11.952186584472656,1.0,-1.0,0.0,-4.48,-35.51,26.54,27.33,11.95,14.41,0.0143,0.0272,103.0,76.0,5.0,3.0,2.45,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,CAP.PA,164.08526611328125,1.0,1.0,96.0,12.71,-16.79,42.2,48.61,143.54,164.94,0.2506,0.3397,68.0,114.0,2.0,3.0,21.4,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,CS.PA,16.288246154785156,1.0,0.0,85.9,-10.39,-31.52,10.74,35.38,15.65,16.39,0.0206,-0.0267,109.0,30.0,2.0,2.0,0.74,15.6,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.6 séances,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,DG.PA,73.83287811279297,1.0,-1.0,19.1,-14.04,-38.96,10.89,19.18,70.69,87.1,0.0247,0.1272,103.0,34.0,3.0,3.0,16.41,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,DSY.PA,44.84365463256836,1.0,1.0,95.4,19.73,-11.2,50.66,36.11,37.13,45.22,0.0496,0.0724,50.0,116.0,4.0,2.0,8.09,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,EL.PA,141.69699096679688,1.0,0.0,76.1,-0.46,-25.48,24.57,42.95,132.81,144.49,0.2413,0.1779,43.0,94.0,3.0,5.0,11.68,184.3,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,EN.PA,25.012454986572266,0.0,1.0,77.2,-16.09,-40.6,8.41,8.92,23.32,25.51,-0.006,-0.032,96.0,59.0,3.0,2.0,2.19,84.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,ENGI.PA,7.603827476501465,0.0,-1.0,32.2,-17.8,-42.03,6.43,5.39,7.42,7.98,0.0008,-0.0126,95.0,33.0,3.0,4.0,0.56,41.8,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,GLE.PA,19.777515411376953,1.0,0.0,75.1,-27.38,-63.34,8.57,97.35,18.63,20.16,0.0421,-0.0407,110.0,36.0,2.0,4.0,1.53,18.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 18.4 séances,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,HO.PA,79.79510498046875,1.0,0.0,51.0,-22.42,-51.2,6.36,34.72,76.08,83.36,0.082,0.0491,103.0,82.0,2.0,2.0,7.28,221.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,KER.PA,661.4441528320312,1.0,1.0,86.3,6.08,-20.47,32.64,54.97,628.35,666.69,1.6393,-0.2128,99.0,30.0,6.0,3.0,38.34,20.7,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,LR.PA,85.9865493774414,1.0,1.0,89.6,9.65,-12.3,31.6,32.34,82.54,86.39,0.1872,0.1306,81.0,38.0,4.0,7.0,3.84,68.0,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,MC.PA,611.6643676757812,1.0,1.0,28.1,19.16,-2.29,40.61,79.4,586.96,675.0,1.1684,1.3548,93.0,41.0,3.0,4.0,88.04,inf,aucun,ACHAT,
2021-07-30,VAR-T015,2021-07-30,ML.PA,28.087360382080078,1.0,0.0,43.9,2.18,-24.04,28.4,49.72,27.3,29.09,0.0601,0.0335,43.0,54.0,5.0,3.0,1.79,67.1,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,MT.AS,27.09260368347168,1.0,1.0,88.7,-8.15,-50.22,33.92,162.95,22.53,27.67,0.0509,0.0374,89.0,58.0,4.0,3.0,5.14,380.4,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,OR.PA,355.8948059082031,1.0,1.0,83.4,14.07,-8.01,36.15,36.12,342.67,358.52,0.6402,-0.2213,86.0,30.0,3.0,3.0,15.86,18.4,veto 2 : canal se refermant en 18.4 séances,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,ORA.PA,6.8576979637146,0.0,0.0,47.4,-21.12,-44.07,1.83,8.34,6.69,7.04,0.0011,-0.0117,113.0,30.0,2.0,2.0,0.34,27.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,PUB.PA,43.11090850830078,1.0,0.0,42.8,-10.22,-46.26,25.82,104.87,40.89,46.08,0.0392,0.0302,109.0,42.0,3.0,4.0,5.19,574.7,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,RI.PA,154.01864624023438,1.0,1.0,30.3,0.58,-20.55,21.7,30.64,150.69,161.67,0.2419,0.2205,79.0,90.0,2.0,4.0,10.98,513.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,RMS.PA,1232.32421875,1.0,1.0,52.1,24.22,4.39,44.05,78.53,1201.73,1260.51,3.9436,2.5806,36.0,83.0,5.0,4.0,58.77,43.1,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,RNO.PA,27.10973358154297,-1.0,-1.0,56.7,-43.06,-86.61,0.48,58.48,24.23,29.31,-0.0427,-0.0785,47.0,31.0,2.0,2.0,5.07,141.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,SAF.PA,105.20803833007812,0.0,-1.0,17.2,-23.03,-61.46,15.39,20.98,101.7,122.13,0.0046,0.0103,104.0,68.0,3.0,2.0,20.43,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,SAN.PA,70.12004852294922,1.0,0.0,28.4,1.44,-22.33,25.2,6.32,69.29,72.22,0.1053,-0.001,105.0,32.0,3.0,4.0,2.93,27.5,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,SGO.PA,52.143245697021484,1.0,1.0,98.0,8.02,-18.38,34.42,73.53,48.39,52.22,0.1162,0.0396,102.0,38.0,3.0,2.0,3.84,50.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,STMPA.PA,32.9681510925293,0.0,1.0,80.2,18.18,-20.15,56.52,26.81,29.77,33.76,0.0532,-0.0035,36.0,116.0,4.0,2.0,3.99,70.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,SU.PA,128.98538208007812,1.0,1.0,84.1,15.89,-4.1,35.88,33.28,120.27,130.63,0.1286,0.0697,43.0,68.0,3.0,2.0,10.36,175.7,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,TEP.PA,298.27117919921875,1.0,1.0,11.6,23.36,-9.54,56.27,33.5,297.0,307.96,1.0016,0.3771,34.0,76.0,4.0,3.0,10.96,17.5,veto 2 : canal se refermant en 17.5 séances,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,TTE.PA,27.47366714477539,0.0,-1.0,36.6,-24.6,-52.72,3.53,26.44,25.72,30.51,0.0085,-0.0004,110.0,67.0,2.0,2.0,4.79,541.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,VIE.PA,21.544607162475586,1.0,1.0,83.5,4.23,-22.71,31.16,38.6,19.89,21.87,0.0422,0.0229,81.0,66.0,3.0,4.0,1.98,103.1,aucun,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,VIV.PA,10.436426162719727,1.0,0.0,60.4,5.08,-21.39,31.54,27.89,10.04,10.7,0.009,-0.0046,116.0,116.0,2.0,2.0,0.65,48.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-07-30,VAR-T015,2021-07-30,WLN.PA,815.37451171875,1.0,0.0,24.0,6.39,-31.17,43.94,10.75,793.94,883.38,1.0189,0.293,86.0,61.0,2.0,2.0,89.44,123.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,ACA.PA,8.256888389587402,1.0,0.0,95.4,-11.02,-38.12,16.08,42.63,7.41,8.3,-0.0002,-0.0045,81.0,41.0,2.0,3.0,0.88,205.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,AI.PA,103.97147369384766,1.0,1.0,73.9,4.41,-13.47,22.29,4.8,101.56,104.82,0.1144,0.0277,58.0,48.0,3.0,3.0,3.26,37.6,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,AIR.PA,106.1472396850586,1.0,0.0,39.6,-13.84,-54.87,27.18,58.3,100.67,114.5,0.2005,0.1517,67.0,30.0,4.0,2.0,13.83,283.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,ALO.PA,35.730525970458984,-1.0,1.0,89.2,-5.49,-36.31,25.32,-19.39,32.09,36.17,-0.0583,-0.1618,82.0,55.0,2.0,4.0,4.08,39.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,ATO.PA,3265.95703125,-1.0,0.0,98.6,-22.0,-58.79,14.78,-42.26,2598.47,3275.62,-11.4275,-18.1317,76.0,37.0,3.0,2.0,677.15,101.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,BN.PA,52.32566833496094,1.0,0.0,55.8,-5.79,-29.07,17.49,15.23,48.09,55.68,0.0119,0.0451,56.0,109.0,2.0,2.0,7.59,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,BNP.PA,37.62938690185547,1.0,0.0,96.2,-10.84,-39.46,17.79,38.97,32.9,37.82,-0.0077,-0.0502,81.0,41.0,2.0,3.0,4.92,115.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,CA.PA,12.860432624816895,1.0,1.0,57.4,-2.19,-32.4,28.03,15.76,12.25,13.31,0.0136,-0.001,95.0,54.0,4.0,3.0,1.06,72.9,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,CAP.PA,171.19789123535156,1.0,1.0,5.2,12.86,-15.77,41.48,58.42,170.7,180.19,0.7711,0.4143,31.0,101.0,3.0,2.0,9.48,26.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,CS.PA,17.702674865722656,1.0,0.0,18.5,-8.21,-28.84,12.42,40.05,17.55,18.37,0.0671,0.0143,31.0,68.0,3.0,2.0,0.82,15.6,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.6 séances,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,DG.PA,75.22329711914062,1.0,0.0,62.7,-14.23,-38.49,10.03,12.56,74.28,75.78,0.1258,-0.081,30.0,51.0,2.0,4.0,1.51,7.3,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 7.3 séances,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,DSY.PA,46.56433868408203,1.0,1.0,3.8,19.79,-10.19,49.78,50.71,46.47,48.86,0.1799,0.1168,53.0,90.0,7.0,4.0,2.38,37.8,aucun,ACHAT,
2021-08-31,VAR-T015,2021-08-31,EL.PA,148.01797485351562,1.0,-1.0,62.9,0.3,-24.14,24.74,49.47,138.12,153.85,0.2413,0.241,43.0,99.0,3.0,2.0,15.73,50899.2,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,EN.PA,27.275814056396484,0.0,1.0,81.6,-13.6,-37.66,10.45,5.29,22.9,28.26,-0.0136,0.0107,73.0,78.0,3.0,2.0,5.36,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,ENGI.PA,8.19851016998291,0.0,1.0,83.6,-15.31,-38.95,8.33,-1.6,7.34,8.37,-0.0028,-0.0033,83.0,66.0,2.0,3.0,1.03,2451.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,GLE.PA,21.317323684692383,1.0,-1.0,67.2,-25.46,-60.61,9.68,87.77,19.14,22.38,0.0286,0.0131,63.0,41.0,2.0,2.0,3.24,208.9,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,HO.PA,77.48692321777344,1.0,-1.0,19.7,-23.82,-51.79,4.15,35.09,75.78,84.44,0.0376,0.0491,107.0,82.0,4.0,2.0,8.66,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,KER.PA,589.5442504882812,1.0,-1.0,14.1,0.39,-26.26,27.03,39.81,570.48,705.49,0.7758,0.6232,104.0,40.0,2.0,4.0,135.0,884.5,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,LR.PA,87.7983169555664,1.0,1.0,30.8,9.2,-12.13,30.53,35.9,86.66,90.35,0.1872,0.1488,81.0,42.0,4.0,7.0,3.69,96.2,aucun,ACHAT,
2021-08-31,VAR-T015,2021-08-31,MC.PA,568.9141235351562,1.0,-1.0,11.6,14.71,-6.81,36.23,69.84,557.58,655.24,0.5782,0.4016,108.0,40.0,3.0,2.0,97.66,553.0,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,ML.PA,27.954782485961914,1.0,-1.0,5.4,0.88,-24.6,26.37,48.59,27.84,29.91,0.0496,0.0343,74.0,95.0,4.0,5.0,2.07,135.5,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,MT.AS,26.188751220703125,1.0,-1.0,5.6,-11.0,-52.13,30.12,172.41,26.02,29.04,0.1258,0.0442,31.0,67.0,3.0,2.0,3.03,37.0,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,OR.PA,365.4861755371094,1.0,-1.0,40.5,13.9,-7.57,35.37,42.62,357.07,377.83,0.6486,0.2436,30.0,39.0,3.0,3.0,20.76,51.2,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,ORA.PA,7.021932125091553,-1.0,1.0,71.4,-20.15,-42.44,2.13,11.35,6.59,7.19,-0.0045,-0.004,76.0,48.0,4.0,2.0,0.6,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,PUB.PA,44.974021911621094,1.0,0.0,67.6,-9.45,-44.41,25.51,89.25,41.28,46.74,0.0241,0.0302,81.0,42.0,2.0,4.0,5.46,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,RI.PA,147.27362060546875,1.0,-1.0,14.4,-1.79,-22.4,18.82,32.65,144.02,166.54,0.1329,0.2208,103.0,48.0,2.0,2.0,22.52,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,RMS.PA,1189.7811279296875,1.0,-1.0,12.9,21.26,1.53,40.99,77.96,1167.37,1341.0,2.5348,3.0368,104.0,34.0,5.0,5.0,173.63,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,RNO.PA,26.622982025146484,-1.0,-1.0,70.6,-44.08,-86.42,-1.73,30.19,23.29,28.01,-0.0427,-0.0704,47.0,36.0,2.0,4.0,4.71,169.9,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,SAF.PA,101.35453796386719,-1.0,-1.0,12.2,-25.26,-62.63,12.11,10.87,98.42,122.36,-0.0807,0.0103,105.0,68.0,4.0,3.0,23.93,inf,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,SAN.PA,70.71730041503906,1.0,1.0,34.7,1.37,-21.88,24.62,5.33,69.12,73.72,0.0554,0.0267,100.0,49.0,2.0,3.0,4.6,160.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,SGO.PA,53.12985610961914,1.0,-1.0,3.7,7.15,-18.55,32.85,74.88,52.96,57.68,0.1812,0.116,31.0,47.0,2.0,3.0,4.72,72.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,STMPA.PA,35.99866485595703,1.0,1.0,86.3,19.46,-17.76,56.68,46.02,30.94,36.81,0.0532,0.0446,36.0,105.0,4.0,2.0,5.87,683.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,SU.PA,138.11386108398438,1.0,1.0,73.2,16.87,-2.72,36.46,37.24,123.1,143.61,0.1286,0.1969,43.0,81.0,4.0,3.0,20.51,inf,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,TEP.PA,314.0402526855469,1.0,1.0,69.8,23.74,-8.17,55.65,38.82,307.26,316.98,0.7985,0.3844,50.0,99.0,4.0,4.0,9.72,23.5,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,TTE.PA,27.95650291442871,-1.0,0.0,86.1,-24.47,-51.8,2.87,17.8,25.1,28.42,-0.0184,-0.0398,61.0,40.0,2.0,4.0,3.32,155.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,VIE.PA,22.610937118530273,1.0,1.0,86.2,5.08,-21.19,31.34,43.64,20.82,22.9,0.0422,0.0288,81.0,85.0,3.0,4.0,2.08,155.7,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,VIV.PA,11.835273742675781,1.0,1.0,85.6,8.93,-16.94,34.79,23.95,10.15,12.12,0.0053,0.0196,82.0,112.0,5.0,3.0,1.97,inf,aucun,ATTENTE,
2021-08-31,VAR-T015,2021-08-31,WLN.PA,777.7625122070312,1.0,-1.0,14.1,3.45,-33.13,40.02,4.61,759.38,889.83,0.5056,0.293,103.0,61.0,2.0,2.0,130.45,613.7,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,ACA.PA,8.078361511230469,0.0,0.0,65.0,-9.73,-36.24,16.77,71.07,7.49,8.4,0.0012,-0.0019,45.0,73.0,2.0,5.0,0.91,295.9,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,AI.PA,94.90428161621094,1.0,-1.0,0.0,1.86,-15.63,19.34,17.3,94.9,105.54,0.0227,0.0293,100.0,50.0,3.0,3.0,10.64,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,AIR.PA,105.5967788696289,1.0,0.0,58.0,-11.54,-51.43,28.35,76.91,101.01,108.93,0.158,-0.0463,88.0,42.0,3.0,3.0,7.92,38.7,aucun,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,ALO.PA,32.245819091796875,-1.0,0.0,91.3,-7.83,-38.38,22.71,-3.06,28.42,32.61,-0.1034,-0.1618,42.0,55.0,2.0,5.0,4.19,71.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,BN.PA,49.94069290161133,1.0,-1.0,33.8,-6.63,-29.32,16.06,17.04,49.53,50.74,0.0377,-0.1403,44.0,32.0,3.0,2.0,1.2,6.8,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 6.8 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,BNP.PA,39.92218017578125,0.0,1.0,91.9,-6.56,-34.61,21.49,68.87,35.7,40.3,0.0483,-0.0024,45.0,75.0,2.0,3.0,4.6,90.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,CA.PA,11.864416122436523,0.0,0.0,35.6,-4.02,-33.97,25.92,21.93,11.08,13.29,-0.0003,-0.001,111.0,54.0,2.0,3.0,2.21,3035.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,CAP.PA,162.19459533691406,1.0,-1.0,8.4,11.73,-16.25,39.7,82.26,160.53,180.28,0.3247,0.1888,80.0,31.0,3.0,4.0,19.75,145.3,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,CS.PA,17.929725646972656,1.0,0.0,90.1,-6.04,-26.16,14.07,58.43,16.68,18.07,0.0228,-0.0038,45.0,34.0,2.0,2.0,1.39,52.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,DG.PA,74.6108627319336,-1.0,0.0,69.3,-12.25,-36.29,11.78,26.18,69.58,76.84,-0.0162,-0.0442,107.0,74.0,3.0,4.0,7.26,259.0,aucun,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,DSY.PA,43.82666778564453,1.0,0.0,4.2,17.88,-11.61,47.37,59.3,43.49,51.52,0.0951,0.1194,83.0,78.0,4.0,2.0,8.03,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,EL.PA,147.34136962890625,1.0,0.0,7.2,1.13,-22.7,24.97,42.51,146.2,162.05,0.2936,0.3099,51.0,73.0,2.0,4.0,15.85,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,EN.PA,27.637643814086914,1.0,0.0,15.8,-10.9,-34.45,12.66,25.97,27.44,28.68,0.0679,0.0124,45.0,101.0,3.0,3.0,1.24,22.3,aucun,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,ENGI.PA,7.664646625518799,-1.0,-1.0,5.3,-15.97,-39.2,7.26,5.85,7.63,8.32,0.0041,-0.003,51.0,72.0,2.0,4.0,0.69,97.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-09-30,VAR-T015,2021-09-30,ERF.PA,103.8678207397461,1.0,-1.0,3.8,37.2,-2.35,76.76,73.37,103.05,124.8,0.3226,0.3523,84.0,103.0,2.0,3.0,21.75,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
