DATE,TICKER,SOUS_BAS,TAUX_20_POSITIF,AU_DESSUS_HAUT,REPLI_SOUS_SEUIL,SOUS_ECHANTILLON,RENDEMENT_20
2024-09-27,AC.PA,non,oui,oui,non,non,2.4767
2024-09-27,EN.PA,non,non,non,non,non,-5.1646
2024-09-27,TTE.PA,non,oui,non,non,non,1.8935
2024-09-27,SAF.PA,non,oui,oui,non,non,-0.8904
2024-09-27,AIR.PA,non,oui,oui,non,non,4.9768
2024-09-27,PUB.PA,non,oui,oui,non,non,-1.604
2024-09-27,SGO.PA,non,oui,oui,non,non,-1.5629
2024-09-27,MC.PA,non,non,oui,non,non,-10.8615
2024-09-27,CAP.PA,non,oui,oui,non,non,-12.4312
2024-10-04,ENGI.PA,non,non,non,non,non,0.0
2024-10-04,AC.PA,non,oui,oui,non,non,5.7887
2024-10-04,EN.PA,non,non,non,non,non,1.6074
2024-10-04,TTE.PA,non,oui,oui,non,non,-7.5818
2024-10-04,SAF.PA,non,oui,oui,non,non,1.2019
2024-10-04,AIR.PA,non,non,non,non,non,11.6367
2024-10-04,PUB.PA,non,oui,non,non,non,1.3025
2024-10-04,SGO.PA,non,oui,non,non,non,3.4787
2024-10-04,MC.PA,non,oui,oui,non,non,-7.69
2024-10-04,CAP.PA,non,oui,non,non,non,-13.2275
2024-10-11,ENGI.PA,non,non,non,non,oui,-3.9228
2024-10-11,AC.PA,non,oui,oui,non,oui,8.7741
2024-10-11,EN.PA,non,non,non,non,oui,1.3898
2024-10-11,TTE.PA,non,oui,oui,non,oui,-8.8664
2024-10-11,SAF.PA,non,non,non,non,oui,7.3242
2024-10-11,AIR.PA,non,non,oui,non,oui,7.0569
2024-10-11,PUB.PA,non,non,non,non,oui,5.787
2024-10-11,SGO.PA,non,oui,oui,non,oui,4.4143
2024-10-11,MC.PA,non,oui,oui,non,oui,-8.3754
2024-10-11,CAP.PA,non,non,non,non,oui,-10.787
2024-10-18,ENGI.PA,non,oui,non,non,non,-3.3271
2024-10-18,AC.PA,non,oui,oui,non,non,4.3116
2024-10-18,EN.PA,non,non,non,non,non,-1.6236
2024-10-18,TTE.PA,non,oui,non,non,non,-3.6038
2024-10-18,SAF.PA,non,non,oui,non,non,0.9298
2024-10-18,AIR.PA,non,oui,oui,non,non,-1.0891
2024-10-18,PUB.PA,non,non,oui,non,non,-3.468
2024-10-18,SGO.PA,non,oui,oui,non,non,6.9592
2024-10-18,MC.PA,non,non,non,non,non,-5.9211
2024-10-18,CAP.PA,non,non,non,non,non,-16.3641
2024-10-25,ENGI.PA,non,oui,non,non,non,-1.6613
2024-10-25,AC.PA,non,oui,oui,non,non,1.6511
2024-10-25,EN.PA,non,oui,non,non,non,-1.9741
2024-10-25,TTE.PA,non,non,non,non,non,-5.2763
2024-10-25,SAF.PA,non,oui,oui,non,non,4.0662
2024-10-25,AIR.PA,non,oui,oui,non,non,-1.8081
2024-10-25,PUB.PA,non,oui,oui,non,non,3.0891
2024-10-25,SGO.PA,non,oui,non,non,non,6.8637
2024-10-25,MC.PA,non,non,non,non,non,-7.0175
2024-10-25,CAP.PA,non,non,non,non,non,-11.7109
2024-11-01,ENGI.PA,non,non,non,non,non,-2.1725
2024-11-01,AC.PA,non,oui,oui,non,non,4.3728
2024-11-01,EN.PA,non,oui,non,non,non,-5.2171
2024-11-01,TTE.PA,oui,non,non,non,non,-5.0605
2024-11-01,SAF.PA,non,oui,non,non,non,4.7506
2024-11-01,AIR.PA,non,oui,oui,non,non,4.209
2024-11-01,PUB.PA,non,oui,non,non,non,4.7959
2024-11-01,SGO.PA,non,oui,non,non,non,2.2017
2024-11-01,MC.PA,non,non,non,non,non,-3.0278
2024-11-01,CAP.PA,oui,non,non,non,non,-7.3781
2024-11-08,ENGI.PA,oui,non,non,non,oui,0.4281
2024-11-08,AC.PA,non,oui,oui,non,oui,4.5671
2024-11-08,EN.PA,non,non,non,non,oui,-3.544
2024-11-08,TTE.PA,oui,non,non,non,oui,-4.5918
2024-11-08,SAF.PA,non,oui,oui,non,oui,-3.1392
2024-11-08,AIR.PA,non,oui,oui,non,oui,9.0372
2024-11-08,PUB.PA,non,oui,oui,non,oui,1.2609
2024-11-08,SGO.PA,non,oui,oui,non,oui,4.5528
2024-11-08,MC.PA,non,non,non,non,oui,6.3347
2024-11-08,CAP.PA,oui,non,non,non,oui,-2.8686
2024-11-15,ENGI.PA,oui,non,non,non,non,-1.1364
2024-11-15,AC.PA,non,oui,oui,non,non,7.3305
2024-11-15,EN.PA,non,non,non,non,non,-2.0882
2024-11-15,TTE.PA,non,non,non,non,non,-7.2161
2024-11-15,SAF.PA,non,oui,non,non,non,-3.6849
2024-11-15,AIR.PA,non,oui,non,non,non,16.0678
2024-11-15,PUB.PA,non,oui,non,non,non,9.0018
2024-11-15,SGO.PA,non,oui,oui,non,non,-2.0953
2024-11-15,MC.PA,non,non,non,non,non,10.0098
2024-11-15,CAP.PA,oui,non,non,non,non,1.069
2024-11-22,ENGI.PA,oui,non,non,non,non,-3.1189
2024-11-22,AC.PA,non,oui,non,non,non,9.6987
2024-11-22,EN.PA,oui,non,non,non,non,-2.1181
2024-11-22,TTE.PA,oui,non,non,non,non,-9.1084
2024-11-22,SAF.PA,non,oui,oui,non,non,-4.5888
2024-11-22,AIR.PA,non,non,non,non,non,12.2082
2024-11-22,PUB.PA,non,oui,oui,non,non,0.3904
2024-11-22,SGO.PA,non,oui,non,non,non,-2.56
2024-11-22,MC.PA,non,non,non,non,non,8.7453
2024-11-22,CAP.PA,oui,non,non,non,non,0.4529
2024-11-29,ENGI.PA,oui,non,non,non,non,1.4916
2024-11-29,AC.PA,non,oui,non,non,non,7.6923
2024-11-29,EN.PA,oui,non,non,non,non,1.3494
2024-11-29,TTE.PA,oui,non,non,non,non,-2.9107
2024-11-29,SAF.PA,non,oui,non,non,non,-3.8095
2024-11-29,AIR.PA,non,non,oui,non,non,4.8929
2024-11-29,PUB.PA,non,oui,non,non,non,0.2921
2024-11-29,SGO.PA,non,oui,non,non,non,-0.7413
2024-11-29,MC.PA,non,non,non,non,non,8.2623
2024-11-29,CAP.PA,oui,non,non,non,non,4.1146
2024-12-06,ENGI.PA,oui,non,non,non,oui,3.0492
2024-12-06,AC.PA,non,oui,oui,non,oui,1.4559
2024-12-06,EN.PA,non,non,non,non,oui,-0.1733
2024-12-06,TTE.PA,oui,non,non,non,oui,3.2431
2024-12-06,SAF.PA,non,oui,non,non,oui,1.55
2024-12-06,AIR.PA,non,oui,oui,non,oui,2.2042
2024-12-06,PUB.PA,non,oui,oui,non,oui,-4.9809
2024-12-06,SGO.PA,non,non,oui,non,oui,-5.3099
2024-12-06,MC.PA,non,oui,oui,non,oui,0.8407
2024-12-06,CAP.PA,non,non,non,non,oui,0.1905
2024-12-13,ENGI.PA,oui,non,non,non,non,3.8095
2024-12-13,AC.PA,non,oui,oui,non,non,1.7447
2024-12-13,EN.PA,non,non,non,non,non,1.1696
2024-12-13,TTE.PA,oui,non,non,non,non,6.3912
2024-12-13,SAF.PA,oui,non,non,non,non,6.3128
2024-12-13,AIR.PA,non,oui,oui,non,non,-3.645
2024-12-13,PUB.PA,non,oui,oui,non,non,-8.2772
2024-12-13,SGO.PA,non,oui,non,non,non,-3.244
2024-12-13,MC.PA,non,oui,oui,non,non,-0.2817
2024-12-13,CAP.PA,non,oui,non,non,non,0.7372
2024-12-20,ENGI.PA,oui,non,non,non,non,4.1248
2024-12-20,AC.PA,non,oui,non,non,non,5.2575
2024-12-20,EN.PA,non,oui,non,non,non,8.4072
2024-12-20,TTE.PA,oui,non,non,non,non,10.2854
2024-12-20,SAF.PA,oui,non,non,non,non,11.0
2024-12-20,AIR.PA,non,oui,oui,non,non,6.6934
2024-12-20,PUB.PA,non,oui,non,non,non,-2.8682
2024-12-20,SGO.PA,oui,oui,non,non,non,3.6594
2024-12-20,MC.PA,non,oui,oui,non,non,13.6443
2024-12-20,CAP.PA,non,oui,non,non,non,4.6699
2024-12-27,ENGI.PA,non,non,non,non,non,1.7833
2024-12-27,AC.PA,non,oui,non,non,non,4.5775
2024-12-27,EN.PA,non,oui,non,non,non,7.3256
2024-12-27,TTE.PA,non,non,non,non,non,7.1597
2024-12-27,SAF.PA,oui,non,non,non,non,11.4218
2024-12-27,AIR.PA,non,oui,oui,non,non,6.7869
2024-12-27,PUB.PA,non,oui,non,non,non,-2.1823
2024-12-27,SGO.PA,oui,non,non,non,non,2.877
2024-12-27,MC.PA,non,oui,oui,non,non,18.7539
2024-12-27,CAP.PA,non,oui,non,non,non,4.9029
2025-01-03,ENGI.PA,non,oui,non,non,oui,1.8886
2025-01-03,AC.PA,non,oui,non,non,oui,8.1974
2025-01-03,EN.PA,non,non,oui,non,oui,6.6133
2025-01-03,TTE.PA,non,non,non,non,oui,4.4259
2025-01-03,SAF.PA,oui,non,non,non,oui,13.3743
2025-01-03,AIR.PA,non,oui,oui,non,oui,5.3853
2025-01-03,PUB.PA,oui,non,non,non,oui,2.4888
2025-01-03,SGO.PA,oui,non,non,non,oui,7.9619
2025-01-03,MC.PA,non,non,non,non,oui,15.0826
2025-01-03,CAP.PA,non,non,non,non,oui,13.5161
2025-01-10,ENGI.PA,non,oui,non,non,non,1.3427
2025-01-10,AC.PA,non,oui,non,non,non,5.6532
2025-01-10,EN.PA,non,oui,non,non,non,10.6929
2025-01-10,TTE.PA,non,oui,oui,non,non,6.5701
2025-01-10,SAF.PA,non,oui,non,non,non,10.5263
2025-01-10,AIR.PA,non,non,non,non,non,5.9406
2025-01-10,PUB.PA,oui,non,non,non,non,6.3247
2025-01-10,SGO.PA,oui,non,non,non,non,11.3253
2025-01-10,MC.PA,non,oui,oui,non,non,6.0775
2025-01-10,CAP.PA,non,oui,non,non,non,11.1748
2025-01-17,ENGI.PA,non,oui,oui,non,non,-3.296
2025-01-17,AC.PA,non,oui,non,non,non,4.9938
2025-01-17,EN.PA,non,oui,oui,non,non,7.5258
2025-01-17,TTE.PA,non,oui,oui,non,non,2.4535
2025-01-17,SAF.PA,non,oui,non,non,non,8.1794
2025-01-17,AIR.PA,non,oui,non,non,non,4.814
2025-01-17,PUB.PA,oui,non,non,non,non,6.2877
2025-01-17,SGO.PA,oui,non,non,non,non,11.6655
2025-01-17,MC.PA,non,oui,oui,non,non,3.3184
2025-01-17,CAP.PA,non,oui,non,non,non,15.5646
2025-01-24,ENGI.PA,non,oui,non,non,non,3.5806
2025-01-24,AC.PA,non,oui,non,non,non,-5.2062
2025-01-24,EN.PA,non,oui,oui,non,non,5.3877
2025-01-24,TTE.PA,non,oui,oui,non,non,4.0831
2025-01-24,SAF.PA,non,oui,oui,non,non,3.2558
2025-01-24,AIR.PA,non,oui,oui,non,non,-4.2146
2025-01-24,PUB.PA,oui,non,non,non,non,2.8852
2025-01-24,SGO.PA,non,oui,non,non,non,5.1202
2025-01-24,MC.PA,non,oui,oui,non,non,-4.3182
2025-01-24,CAP.PA,non,oui,oui,non,non,-2.0896
2025-01-31,ENGI.PA,non,non,oui,non,oui,8.3255
2025-01-31,AC.PA,non,oui,non,non,oui,-3.4164
2025-01-31,EN.PA,non,oui,oui,non,oui,7.8681
2025-01-31,TTE.PA,non,oui,oui,non,oui,2.465
2025-01-31,SAF.PA,non,oui,oui,non,oui,4.2518
2025-01-31,AIR.PA,non,oui,non,non,oui,-0.8497
2025-01-31,PUB.PA,non,oui,non,non,oui,-7.2365
2025-01-31,SGO.PA,non,oui,non,non,oui,6.7785
2025-01-31,MC.PA,non,oui,oui,non,oui,-1.2224
2025-01-31,CAP.PA,non,oui,oui,non,oui,-15.2316
2025-02-07,ENGI.PA,non,oui,oui,non,non,6.5931
2025-02-07,AC.PA,non,oui,non,non,non,-6.6333
2025-02-07,EN.PA,non,oui,oui,non,non,13.0918
2025-02-07,TTE.PA,non,oui,oui,non,non,-3.9742
2025-02-07,SAF.PA,non,oui,oui,non,non,2.9557
2025-02-07,AIR.PA,non,oui,non,non,non,1.5816
2025-02-07,PUB.PA,non,oui,oui,non,non,-11.2131
2025-02-07,SGO.PA,non,oui,oui,non,non,13.1652
2025-02-07,MC.PA,non,oui,non,non,non,-7.2347
2025-02-07,CAP.PA,non,oui,oui,non,non,-11.9416
2025-02-14,ENGI.PA,non,oui,non,non,non,10.836
2025-02-14,AC.PA,non,oui,non,non,non,-11.4546
2025-02-14,EN.PA,non,oui,oui,non,non,10.8702
2025-02-14,TTE.PA,non,oui,oui,non,non,-2.3607
2025-02-14,SAF.PA,non,oui,oui,non,non,1.9106
2025-02-14,AIR.PA,non,oui,non,non,non,0.4035
2025-02-14,PUB.PA,non,oui,non,non,non,-13.4879
2025-02-14,SGO.PA,non,oui,oui,non,non,3.7443
2025-02-14,MC.PA,non,non,oui,non,non,-15.1332
2025-02-14,CAP.PA,non,oui,oui,non,non,-20.7018
2025-02-21,ENGI.PA,non,oui,oui,non,non,9.3117
2025-02-21,AC.PA,oui,non,non,non,non,-5.4706
2025-02-21,EN.PA,non,oui,oui,non,non,11.8454
2025-02-21,TTE.PA,non,oui,oui,non,non,0.4818
2025-02-21,SAF.PA,non,oui,non,non,non,2.5389
2025-02-21,AIR.PA,oui,oui,non,non,non,4.15
2025-02-21,PUB.PA,non,oui,non,non,non,-10.3603
2025-02-21,SGO.PA,non,oui,non,non,non,5.845
2025-02-21,MC.PA,non,non,non,non,non,-14.2227
2025-02-21,CAP.PA,non,non,non,non,non,-10.9451
2025-02-28,ENGI.PA,non,oui,oui,non,oui,4.7564
2025-02-28,AC.PA,oui,non,non,non,oui,-10.9655
2025-02-28,EN.PA,non,oui,oui,non,oui,11.7131
2025-02-28,TTE.PA,non,oui,oui,non,oui,3.8573
2025-02-28,SAF.PA,non,oui,oui,non,oui,-1.7593
2025-02-28,AIR.PA,oui,non,non,non,oui,0.338
2025-02-28,PUB.PA,oui,non,non,non,oui,-5.7592
2025-02-28,SGO.PA,non,oui,oui,non,oui,-0.1654
2025-02-28,MC.PA,non,oui,non,non,oui,-15.513
2025-02-28,CAP.PA,non,non,non,non,oui,-2.5813
2025-03-07,ENGI.PA,non,oui,oui,non,non,9.2039
2025-03-07,AC.PA,oui,non,non,non,non,-18.8452
2025-03-07,EN.PA,non,oui,oui,non,non,-0.0281
2025-03-07,TTE.PA,non,non,non,non,non,-4.871
2025-03-07,SAF.PA,non,oui,non,non,non,-12.9585
2025-03-07,AIR.PA,non,oui,non,non,non,-13.364
2025-03-07,PUB.PA,oui,non,non,non,non,-14.6444
2025-03-07,SGO.PA,non,oui,oui,non,non,-22.7762
2025-03-07,MC.PA,oui,non,non,non,non,-16.496
2025-03-07,CAP.PA,non,non,non,non,non,-16.5203
2025-03-14,ENGI.PA,non,oui,oui,non,non,4.7868
2025-03-14,AC.PA,oui,non,non,non,non,-15.3312
2025-03-14,EN.PA,non,oui,oui,non,non,-2.1229
2025-03-14,TTE.PA,non,non,non,non,non,-14.2085
2025-03-14,SAF.PA,non,non,non,non,non,-18.3486
2025-03-14,AIR.PA,oui,non,non,non,non,-20.2955
2025-03-14,PUB.PA,oui,non,non,non,non,-10.5908
2025-03-14,SGO.PA,non,oui,oui,non,non,-17.8863
2025-03-14,MC.PA,oui,non,non,non,non,-13.3366
2025-03-14,CAP.PA,non,non,non,non,non,-15.1804
2025-03-21,ENGI.PA,non,oui,oui,non,non,7.6638
2025-03-21,AC.PA,oui,non,non,non,non,-10.7997
2025-03-21,EN.PA,non,oui,oui,non,non,4.6265
2025-03-21,TTE.PA,non,oui,non,non,non,-9.9833
2025-03-21,SAF.PA,non,oui,non,non,non,-14.377
2025-03-21,AIR.PA,oui,oui,non,non,non,-18.3563
2025-03-21,PUB.PA,oui,non,non,non,non,-7.4734
2025-03-21,SGO.PA,non,oui,non,non,non,-14.0456
2025-03-21,MC.PA,oui,non,non,non,non,-19.1203
2025-03-21,CAP.PA,non,non,non,non,non,-12.4615
2025-03-28,ENGI.PA,non,oui,oui,non,oui,7.2994
2025-03-28,AC.PA,oui,non,non,non,oui,-0.2103
2025-03-28,EN.PA,non,oui,oui,non,oui,3.7388
2025-03-28,TTE.PA,non,oui,oui,non,oui,-11.5859
2025-03-28,SAF.PA,non,non,non,non,oui,-6.2271
2025-03-28,AIR.PA,oui,non,non,non,oui,-11.4541
2025-03-28,PUB.PA,oui,non,non,non,oui,-1.1778
2025-03-28,SGO.PA,non,non,non,non,oui,-0.4971
2025-03-28,MC.PA,oui,non,non,non,oui,-15.3898
2025-03-28,CAP.PA,non,non,non,non,oui,-5.0241
2025-04-04,ENGI.PA,non,oui,oui,non,non,8.2685
2025-04-04,AC.PA,oui,non,non,non,non,19.0426
2025-04-04,EN.PA,non,oui,non,non,non,11.8871
2025-04-04,TTE.PA,oui,oui,non,non,non,-4.3716
2025-04-04,SAF.PA,oui,non,non,non,non,11.1773
2025-04-04,AIR.PA,oui,non,non,non,non,7.5934
2025-04-04,PUB.PA,oui,non,non,non,non,12.3609
2025-04-04,SGO.PA,oui,non,non,non,non,18.3908
2025-04-04,MC.PA,oui,non,non,non,non,-7.3852
2025-04-04,CAP.PA,oui,non,non,non,non,11.6089
2025-04-11,ENGI.PA,non,oui,oui,non,non,6.2471
2025-04-11,AC.PA,oui,non,non,non,non,26.2754
2025-04-11,EN.PA,non,non,non,non,non,14.995
2025-04-11,TTE.PA,oui,non,non,non,non,9.1339
2025-04-11,SAF.PA,oui,non,non,non,non,23.107
2025-04-11,AIR.PA,oui,non,non,non,non,20.9294
2025-04-11,PUB.PA,oui,non,non,non,non,17.768
2025-04-11,SGO.PA,oui,non,non,non,non,24.6965
2025-04-11,MC.PA,oui,non,non,non,non,1.6768
2025-04-11,CAP.PA,oui,non,non,non,non,22.5522
2025-04-17,ENGI.PA,non,oui,oui,non,non,9.4356
2025-04-17,AC.PA,oui,non,non,non,non,21.6945
2025-04-17,EN.PA,non,non,non,non,non,11.2143
2025-04-17,TTE.PA,oui,non,non,non,non,2.6331
2025-04-17,SAF.PA,oui,non,non,non,non,23.0914
2025-04-17,AIR.PA,oui,non,non,non,non,21.2648
2025-04-17,PUB.PA,non,non,non,non,non,13.9793
2025-04-17,SGO.PA,oui,non,non,non,non,17.1171
2025-04-17,MC.PA,oui,non,non,non,non,5.5569
2025-04-17,CAP.PA,oui,non,non,non,non,19.8387
2025-04-25,ENGI.PA,non,oui,oui,non,oui,9.297
2025-04-25,AC.PA,non,non,non,non,oui,8.1444
2025-04-25,EN.PA,non,oui,non,non,oui,10.4226
2025-04-25,TTE.PA,oui,non,non,non,oui,-1.8575
2025-04-25,SAF.PA,non,non,non,non,oui,12.9943
2025-04-25,AIR.PA,oui,non,non,non,oui,13.9545
2025-04-25,PUB.PA,non,non,non,non,oui,8.9845
2025-04-25,SGO.PA,non,non,non,non,oui,5.9788
2025-04-25,MC.PA,oui,non,non,non,oui,-3.0774
2025-04-25,CAP.PA,oui,non,non,non,oui,17.4474
2025-05-02,ENGI.PA,non,oui,oui,non,non,4.8027
2025-05-02,AC.PA,non,oui,non,non,non,4.5394
2025-05-02,EN.PA,non,oui,oui,non,non,3.6447
2025-05-02,TTE.PA,oui,non,non,non,non,1.5729
2025-05-02,SAF.PA,non,oui,non,non,non,8.6513
2025-05-02,AIR.PA,non,oui,non,non,non,4.5947
2025-05-02,PUB.PA,non,oui,non,non,non,4.9704
2025-05-02,SGO.PA,non,oui,non,non,non,-0.0202
2025-05-02,MC.PA,oui,non,non,non,non,-3.5495
2025-05-02,CAP.PA,non,oui,non,non,non,4.9597
2025-05-09,ENGI.PA,non,oui,oui,non,non,6.3907
2025-05-09,AC.PA,non,oui,non,non,non,4.0871
2025-05-09,EN.PA,non,oui,oui,non,non,0.7407
2025-05-09,TTE.PA,non,oui,non,non,non,0.7901
2025-05-09,SAF.PA,non,oui,non,non,non,8.2583
2025-05-09,AIR.PA,non,oui,non,non,non,4.355
2025-05-09,PUB.PA,non,oui,oui,non,non,3.2111
2025-05-09,SGO.PA,non,oui,non,non,non,2.3348
2025-05-09,MC.PA,non,non,non,non,non,-4.942
2025-05-09,CAP.PA,non,oui,non,non,non,3.092
2025-05-16,ENGI.PA,non,oui,oui,non,non,8.1927
2025-05-16,AC.PA,non,oui,oui,non,non,-6.1072
2025-05-16,EN.PA,non,oui,oui,non,non,-2.4
2025-05-16,TTE.PA,non,oui,non,non,non,2.9495
2025-05-16,SAF.PA,non,oui,non,non,non,-0.0172
2025-05-16,AIR.PA,non,oui,non,non,non,0.8362
2025-05-16,PUB.PA,non,oui,oui,non,non,0.0
2025-05-16,SGO.PA,non,oui,non,non,non,-3.3289
2025-05-16,MC.PA,non,oui,non,non,non,-8.4342
2025-05-16,CAP.PA,non,oui,non,non,non,2.1345
2025-05-23,ENGI.PA,non,oui,oui,non,oui,3.0574
2025-05-23,AC.PA,non,oui,non,non,oui,-5.8762
2025-05-23,EN.PA,non,oui,oui,non,oui,-6.441
2025-05-23,TTE.PA,oui,oui,non,non,oui,8.9354
2025-05-23,SAF.PA,non,oui,non,non,oui,3.2712
2025-05-23,AIR.PA,non,oui,non,non,oui,6.4844
2025-05-23,PUB.PA,non,oui,oui,non,oui,-2.1889
2025-05-23,SGO.PA,non,oui,non,non,oui,-0.7324
2025-05-23,MC.PA,non,oui,non,non,oui,-6.0647
2025-05-23,CAP.PA,non,oui,non,non,oui,-3.5739
2025-05-30,ENGI.PA,non,oui,oui,non,non,4.3982
2025-05-30,AC.PA,non,oui,oui,non,non,-3.2974
2025-05-30,EN.PA,non,oui,non,non,non,0.0261
2025-05-30,TTE.PA,non,oui,non,non,non,3.2725
2025-05-30,SAF.PA,non,oui,non,non,non,4.1316
2025-05-30,AIR.PA,non,oui,non,non,non,9.9457
2025-05-30,PUB.PA,non,oui,oui,non,non,-0.1043
2025-05-30,SGO.PA,non,oui,non,non,non,4.5584
2025-05-30,MC.PA,non,non,non,non,non,-6.0533
2025-05-30,CAP.PA,non,oui,non,non,non,-0.6838
2025-06-06,ENGI.PA,non,oui,non,non,non,3.6041
2025-06-06,AC.PA,non,non,oui,non,non,0.4582
2025-06-06,EN.PA,oui,oui,non,non,non,2.5473
2025-06-06,TTE.PA,non,non,non,non,non,2.8827
2025-06-06,SAF.PA,non,oui,non,non,non,1.5431
2025-06-06,AIR.PA,non,oui,non,non,non,6.0723
2025-06-06,PUB.PA,non,non,oui,non,non,-1.5731
2025-06-06,SGO.PA,non,non,non,non,non,-2.0697
2025-06-06,MC.PA,non,non,non,non,non,1.2944
2025-06-06,CAP.PA,non,non,oui,non,non,-3.4884
2025-06-13,ENGI.PA,non,oui,oui,non,non,-1.0314
2025-06-13,AC.PA,non,non,non,non,non,9.4776
2025-06-13,EN.PA,oui,non,non,non,non,1.8244
2025-06-13,TTE.PA,non,oui,non,non,non,-0.1425
2025-06-13,SAF.PA,non,oui,non,non,non,10.387
2025-06-13,AIR.PA,non,oui,non,non,non,13.3927
2025-06-13,PUB.PA,non,non,non,non,non,-2.6489
2025-06-13,SGO.PA,non,oui,non,non,non,4.8017
2025-06-13,MC.PA,non,non,non,non,non,5.7
2025-06-13,CAP.PA,non,oui,oui,non,non,-6.6489
2025-06-20,ENGI.PA,non,oui,non,non,oui,-0.3836
2025-06-20,AC.PA,non,non,non,non,oui,14.4553
2025-06-20,EN.PA,oui,non,non,non,oui,4.8596
2025-06-20,TTE.PA,non,oui,oui,non,oui,-2.7625
2025-06-20,SAF.PA,non,non,non,non,oui,9.6464
2025-06-20,AIR.PA,non,oui,oui,non,oui,11.1761
2025-06-20,PUB.PA,non,non,non,non,oui,-6.8755
2025-06-20,SGO.PA,non,non,non,non,oui,6.0878
2025-06-20,MC.PA,non,non,non,non,oui,5.0672
2025-06-20,CAP.PA,non,oui,non,non,oui,-2.6121
2025-06-27,ENGI.PA,non,oui,non,non,non,-0.782
2025-06-27,AC.PA,non,non,non,non,non,13.0484
2025-06-27,EN.PA,oui,non,non,non,non,0.9896
2025-06-27,TTE.PA,non,oui,non,non,non,-2.2658
2025-06-27,SAF.PA,non,oui,oui,non,non,1.9471
2025-06-27,AIR.PA,non,oui,oui,non,non,1.1223
2025-06-27,PUB.PA,non,non,non,non,non,-9.391
2025-06-27,SGO.PA,non,non,non,non,non,1.0386
2025-06-27,MC.PA,non,non,non,non,non,8.7692
2025-06-27,CAP.PA,non,non,non,non,non,-7.7108
2025-07-04,ENGI.PA,non,oui,non,non,non,-3.5039
2025-07-04,AC.PA,non,oui,oui,non,non,-8.1668
2025-07-04,EN.PA,oui,oui,non,non,non,-7.2983
2025-07-04,TTE.PA,non,non,non,non,non,-3.5869
2025-07-04,SAF.PA,non,oui,non,non,non,3.8918
2025-07-04,AIR.PA,non,oui,oui,non,non,-3.5808
2025-07-04,PUB.PA,non,non,non,non,non,-11.6067
2025-07-04,SGO.PA,non,oui,non,non,non,-6.2062
2025-07-04,MC.PA,non,non,oui,non,non,-3.289
2025-07-04,CAP.PA,non,non,non,non,non,-14.3201
2025-07-11,ENGI.PA,oui,oui,non,non,non,-5.1856
2025-07-11,AC.PA,non,oui,oui,non,non,-4.2652
2025-07-11,EN.PA,oui,oui,non,non,non,-1.7138
2025-07-11,TTE.PA,non,non,oui,non,non,-2.1533
2025-07-11,SAF.PA,non,oui,oui,non,non,4.186
2025-07-11,AIR.PA,non,oui,oui,non,non,-3.8205
2025-07-11,PUB.PA,non,non,non,non,non,-12.3063
2025-07-11,SGO.PA,non,oui,non,non,non,-2.4701
2025-07-11,MC.PA,non,oui,oui,non,non,-5.4029
2025-07-11,CAP.PA,non,non,non,non,non,-10.5413
2025-07-18,ENGI.PA,oui,non,non,non,oui,-2.9012
2025-07-18,AC.PA,non,oui,oui,non,oui,-7.3206
2025-07-18,EN.PA,oui,oui,non,non,oui,1.1329
2025-07-18,TTE.PA,non,oui,non,non,oui,0.6021
2025-07-18,SAF.PA,non,oui,oui,non,oui,2.2783
2025-07-18,AIR.PA,non,oui,oui,non,oui,0.3544
2025-07-18,PUB.PA,non,non,non,non,oui,-8.4661
2025-07-18,SGO.PA,non,oui,non,non,oui,-1.5415
2025-07-18,MC.PA,non,oui,oui,non,oui,0.7086
2025-07-18,CAP.PA,non,non,non,non,oui,-10.801
2025-07-25,ENGI.PA,oui,non,non,non,non,-4.5512
2025-07-25,AC.PA,non,oui,oui,non,non,-9.994
2025-07-25,EN.PA,oui,non,non,non,non,-0.1805
2025-07-25,TTE.PA,non,non,non,non,non,6.429
2025-07-25,SAF.PA,non,oui,non,non,non,4.6847
2025-07-25,AIR.PA,non,oui,non,non,non,0.2886
2025-07-25,PUB.PA,non,non,non,non,non,-3.3285
2025-07-25,SGO.PA,non,oui,non,non,non,-3.906
2025-07-25,MC.PA,non,oui,oui,non,non,1.3096
2025-07-25,CAP.PA,non,non,non,non,non,-5.5576
2025-08-01,ENGI.PA,oui,non,non,non,non,-7.5758
2025-08-01,AC.PA,oui,non,non,non,non,-0.0237
2025-08-01,EN.PA,oui,non,non,non,non,1.2155
2025-08-01,TTE.PA,non,non,non,non,non,4.7582
2025-08-01,SAF.PA,non,oui,non,non,non,1.6411
2025-08-01,AIR.PA,non,non,non,non,non,5.89
2025-08-01,PUB.PA,oui,non,non,non,non,-1.0294
2025-08-01,SGO.PA,oui,non,non,non,non,1.3409
2025-08-01,MC.PA,non,non,oui,non,non,9.1953
2025-08-01,CAP.PA,oui,non,non,non,non,-2.4106
2025-08-08,ENGI.PA,oui,non,non,non,non,-5.4156
2025-08-08,AC.PA,non,non,non,non,non,-9.7706
2025-08-08,EN.PA,oui,non,non,non,non,-4.8084
2025-08-08,TTE.PA,non,non,non,non,non,-1.6885
2025-08-08,SAF.PA,non,oui,non,non,non,-4.4643
2025-08-08,AIR.PA,non,non,non,non,non,4.3241
2025-08-08,PUB.PA,oui,non,non,non,non,5.4033
