ANCRAGE,ISIN,TICKER,BRAS,K,SENS,DATE_EVENEMENT,J,Z,EXCES,EXCES_NET,TAILLE_PANIER
2016-10-21,FR0000121261,ML.PA,R,2.0,haut,2016-12-09,35,2.0186,-4.1095,-4.6535,35
2016-07-29,FR0000120271,TTE.PA,R,2.0,haut,2016-12-12,96,2.0028,-1.4715,-2.0155,35
2016-09-23,FR0000120271,TTE.PA,R,2.0,haut,2016-12-12,56,2.2342,-1.4715,-2.0155,35
2016-09-23,FR0000073272,SAF.PA,R,2.0,haut,2016-12-13,57,2.0744,0.0160,-0.5280,35
2016-08-26,FR0000120271,TTE.PA,R,2.0,haut,2016-12-13,77,2.1714,-3.0494,-3.5934,35
2016-10-21,FR0000120271,TTE.PA,R,2.0,haut,2016-12-13,37,2.0748,-3.0494,-3.5934,35
2016-11-18,FR0000120271,TTE.PA,R,2.0,haut,2016-12-13,17,2.0423,-3.0494,-3.5934,35
2016-11-18,FR0000120578,SAN.PA,R,2.0,haut,2016-12-13,17,2.1795,2.4298,1.8858,35
2016-11-18,FR0000125007,SGO.PA,R,2.0,haut,2016-12-13,17,2.0532,2.9999,2.4559,35
2016-03-09,NL0000235190,AIR.PA,R,2.0,haut,2016-12-13,197,2.0123,8.7788,8.5328,35
2016-04-08,NL0000235190,AIR.PA,R,2.0,haut,2016-12-13,177,2.1153,8.6867,8.4407,35
2016-05-06,NL0000235190,AIR.PA,R,2.0,haut,2016-12-13,157,2.3714,8.6867,8.4407,35
2016-06-03,NL0000235190,AIR.PA,R,2.0,haut,2016-12-13,137,2.5059,8.6867,8.4407,35
2016-02-10,FR0000073272,SAF.PA,R,2.0,haut,2016-12-15,219,2.1676,-2.3524,-2.8964,35
2016-01-13,FR0000120404,AC.PA,R,2.0,haut,2016-12-15,239,2.1682,0.0212,-0.5228,35
2016-07-01,FR0000120404,AC.PA,R,2.0,haut,2016-12-15,119,2.0090,-0.1052,-0.6492,35
2016-09-23,FR0000131906,RNO.PA,R,2.0,haut,2016-12-15,59,2.1978,-3.0915,-3.6355,35
2016-01-13,FR0000120073,AI.PA,R,2.0,haut,2016-12-16,240,2.0720,-6.2585,-6.8025,35
2016-12-16,FR0000045072,ACA.PA,R,2.0,haut,2016-12-19,1,2.3043,1.6010,1.0570,35
2016-12-16,FR0000120073,AI.PA,R,2.0,haut,2016-12-19,1,3.3577,-6.0354,-6.5794,35
2016-12-16,FR0000120271,TTE.PA,R,2.0,haut,2016-12-19,1,2.0101,-5.8107,-6.3547,35
2016-12-16,FR0000120503,EN.PA,R,2.0,haut,2016-12-19,1,2.3151,8.2867,7.7427,35
2016-12-16,FR0000120628,CS.PA,R,2.0,haut,2016-12-19,1,2.0218,-3.7447,-4.2887,35
2016-12-16,FR0000121014,MC.PA,R,2.0,haut,2016-12-19,1,2.1578,7.3337,6.7897,35
2016-12-16,FR0000130809,GLE.PA,R,2.0,haut,2016-12-19,1,2.6979,-2.5171,-3.0611,35
2016-12-16,FR0000131104,BNP.PA,R,2.0,haut,2016-12-19,1,2.2921,-4.7631,-5.3071,35
2016-12-16,FR0000131906,RNO.PA,R,2.0,haut,2016-12-19,1,2.2450,-3.3315,-3.8755,35
2016-11-18,FR0000133308,ORA.PA,R,2.0,haut,2016-12-19,21,2.1825,-0.8713,-1.4153,35
2016-12-16,FR0000133308,ORA.PA,R,2.0,haut,2016-12-19,1,2.1802,-0.8713,-1.4153,35
2016-12-16,NL0000235190,AIR.PA,R,2.0,haut,2016-12-19,1,2.9009,7.6441,7.3981,35
2016-04-08,FR0000131906,RNO.PA,R,2.0,haut,2016-12-20,182,2.0273,-7.6739,-8.2179,35
2016-06-03,FR0000120503,EN.PA,R,2.0,haut,2016-12-23,145,2.1714,7.2639,6.7199,35
2016-08-26,FR0000121972,SU.PA,R,2.0,haut,2016-12-30,89,2.0084,-2.2593,-2.8033,35
2016-12-16,FR0000125007,SGO.PA,R,2.0,haut,2016-12-30,9,2.1150,1.4169,0.8729,35
2016-11-18,FR0000121261,ML.PA,R,2.0,haut,2017-01-02,30,2.0126,0.5718,0.0278,35
2016-03-09,FR0000131906,RNO.PA,R,2.0,haut,2017-01-03,211,2.0428,-9.0611,-9.6051,35
2016-09-23,FR0000133308,ORA.PA,R,2.0,haut,2017-01-03,71,2.0246,-3.1716,-3.7156,35
2016-07-29,FR0000120404,AC.PA,R,2.0,haut,2017-01-10,116,2.0926,-2.7163,-3.2603,35
2016-08-26,FR0000120404,AC.PA,R,2.0,haut,2017-01-10,96,2.0428,-2.7163,-3.2603,35
2016-12-16,FR0000121485,KER.PA,R,2.0,haut,2017-01-11,17,2.1702,4.3660,3.8220,35
2016-09-23,FR0000120404,AC.PA,R,2.0,haut,2017-01-13,79,2.0529,-1.5371,-2.0811,35
2016-02-10,FR0000120503,EN.PA,R,2.0,haut,2017-01-13,239,2.2298,4.0173,3.4733,35
2016-03-09,FR0000120503,EN.PA,R,2.0,haut,2017-01-13,219,2.1209,4.0173,3.4733,35
2016-05-06,FR0000120503,EN.PA,R,2.0,haut,2017-01-13,179,2.1747,3.8930,3.3490,35
2017-01-16,FR0000133308,ORA.PA,R,2.0,haut,2017-01-17,1,2.6833,-9.3732,-9.9172,35
2017-01-16,NL0000235190,AIR.PA,R,2.0,haut,2017-01-17,1,2.1298,4.2546,4.0086,35
2017-01-16,FR0000121014,MC.PA,R,2.0,haut,2017-01-18,2,2.0982,6.2150,5.6710,35
2017-01-16,FR0000121485,KER.PA,R,2.0,haut,2017-01-19,3,2.1336,4.3786,3.8346,35
2017-01-16,FR0000125007,SGO.PA,R,2.0,haut,2017-01-20,4,2.3221,-5.5435,-6.0875,35
2016-10-21,FR0000120693,RI.PA,R,2.0,haut,2017-01-24,66,2.1035,-0.7788,-1.3228,35
2016-11-18,FR0000130338,FR.PA,R,2.0,haut,2017-01-25,47,2.0517,4.4306,3.8866,35
2016-10-21,FR0000120404,AC.PA,R,2.0,haut,2017-01-27,69,2.0479,-2.5255,-3.0695,35
2016-11-18,FR0000120404,AC.PA,R,2.0,haut,2017-01-27,49,2.0583,-2.5255,-3.0695,35
2016-12-16,FR0000120404,AC.PA,R,2.0,haut,2017-02-03,34,2.2018,-8.0091,-8.5531,35
2017-01-16,FR0000120404,AC.PA,R,2.0,haut,2017-02-03,14,2.0376,-8.0091,-8.5531,35
2016-12-16,FR0000120578,SAN.PA,R,2.0,haut,2017-02-09,38,2.3858,-2.0704,-2.6144,35
2016-05-06,FR0000131906,RNO.PA,R,2.0,haut,2017-02-14,201,2.0872,-15.0483,-15.5923,35
2017-01-16,FR0000131906,RNO.PA,R,2.0,haut,2017-02-14,21,2.4370,-15.0483,-15.5923,35
2017-02-13,FR0000131906,RNO.PA,R,2.0,haut,2017-02-14,1,2.1480,-15.0483,-15.5923,35
2017-01-16,FR0000120578,SAN.PA,R,2.0,haut,2017-02-15,22,2.1122,2.3604,1.8164,35
2017-02-13,FR0000120578,SAN.PA,R,2.0,haut,2017-02-15,2,2.0631,2.3604,1.8164,35
2016-12-16,FR0000130338,FR.PA,R,2.0,haut,2017-02-15,42,2.0390,-5.1995,-5.7435,35
2017-02-13,LU0323134006,MT.AS,R,2.0,haut,2017-02-15,2,2.1868,-34.7307,-34.9767,35
2016-10-21,BE0003470755,SOLB.BR,R,2.0,haut,2017-02-17,84,2.3190,0.1130,-0.1330,35
2016-11-18,BE0003470755,SOLB.BR,R,2.0,haut,2017-02-17,64,2.0381,0.1130,-0.1330,35
2016-11-18,FI0009000681,NOKIA.HE,R,2.0,haut,2017-02-20,65,2.0442,5.7262,5.4802,35
2016-09-23,FI0009000681,NOKIA.HE,R,2.0,haut,2017-02-21,106,2.0507,5.1984,4.9524,35
2016-10-21,FI0009000681,NOKIA.HE,R,2.0,haut,2017-02-21,86,2.0199,5.1984,4.9524,35
2016-12-16,FI0009000681,NOKIA.HE,R,2.0,haut,2017-02-21,46,2.0197,5.1984,4.9524,35
2016-04-08,FR0000120503,EN.PA,R,2.0,haut,2017-02-23,228,2.0855,-2.9998,-3.5438,35
2017-01-16,FR0000120503,EN.PA,R,2.0,haut,2017-02-23,28,2.0931,-2.9998,-3.5438,35
2017-02-13,NL0000235190,AIR.PA,R,2.0,haut,2017-02-23,8,2.2746,-5.8015,-6.0475,35
2016-08-26,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-01,132,2.1881,7.9254,7.6794,35
2017-01-16,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-01,32,2.0616,7.9254,7.6794,35
2017-02-13,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-01,12,2.0636,7.9254,7.6794,35
2017-02-13,FR0000125486,DG.PA,R,2.0,haut,2017-03-02,13,2.0267,0.6235,0.0795,35
2016-07-01,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-10,179,2.0580,10.0070,9.7610,35
2016-07-29,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-10,159,2.0456,10.0070,9.7610,35
2017-02-13,FR0000120503,EN.PA,R,2.0,haut,2017-03-10,19,2.0791,-6.6012,-7.1452,35
2017-02-13,FR0000121014,MC.PA,R,2.0,haut,2017-03-17,24,2.0916,5.2507,4.7067,35
2017-01-16,FR0000125486,DG.PA,R,2.0,haut,2017-03-17,44,2.3406,2.2690,1.7250,35
2017-03-13,FR0000125486,DG.PA,R,2.0,haut,2017-03-17,4,2.2714,2.2690,1.7250,35
2017-02-13,FR0000133308,ORA.PA,R,2.0,haut,2017-03-17,24,2.0141,-6.9413,-7.4853,35
2016-06-03,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-20,205,2.0608,5.2244,4.9784,35
2017-03-13,FI0009000681,NOKIA.HE,R,2.0,haut,2017-03-20,5,2.1174,5.2244,4.9784,35
2016-10-21,FR0000073272,SAF.PA,R,2.0,haut,2017-03-23,108,2.0890,7.4576,6.9136,35
2016-12-16,FR0000125486,DG.PA,R,2.0,haut,2017-03-23,68,2.1742,0.3494,-0.1946,35
2017-02-13,FR0000120404,AC.PA,R,2.0,haut,2017-03-28,31,2.2782,-0.5136,-1.0576,34
2017-03-13,FR0000120578,SAN.PA,R,2.0,haut,2017-03-29,12,2.0705,-1.0108,-1.5548,35
2016-12-16,FR0000121261,ML.PA,R,2.0,haut,2017-03-31,74,2.0187,0.8717,0.3277,35
2017-02-13,FR0000121261,ML.PA,R,2.0,haut,2017-03-31,34,2.1137,0.8717,0.3277,35
2017-03-13,FR0000121261,ML.PA,R,2.0,haut,2017-03-31,14,2.0830,0.8717,0.3277,35
2017-03-13,FR0000124141,VIE.PA,R,2.0,haut,2017-03-31,14,2.1261,6.2260,5.6820,35
2017-03-13,FR0010208488,ENGI.PA,R,2.0,haut,2017-03-31,14,2.1290,-0.3700,-0.9140,35
2016-11-18,FR0000073272,SAF.PA,R,2.0,haut,2017-04-05,97,2.0035,9.1416,8.5976,35
2017-02-13,FR0000073272,SAF.PA,R,2.0,haut,2017-04-06,38,2.2803,8.0884,7.5444,35
2017-03-13,FR0000073272,SAF.PA,R,2.0,haut,2017-04-06,18,2.2812,8.0884,7.5444,35
2017-03-13,FR0000125338,CAP.PA,R,2.0,haut,2017-04-06,18,2.1354,-1.9091,-2.4531,35
2017-02-13,FR0010208488,ENGI.PA,R,2.0,haut,2017-04-06,38,2.0487,-2.4992,-3.0432,35
2016-12-16,FR0000073272,SAF.PA,R,2.0,haut,2017-04-07,79,2.2423,8.0445,7.5005,35
2017-01-16,FR0000120073,AI.PA,R,2.0,haut,2017-04-07,59,2.1678,-4.1440,-4.6880,35
2017-03-13,FR0000120404,AC.PA,R,2.0,haut,2017-04-07,19,2.1057,-1.4180,-1.9620,35
2017-03-13,FR0000121014,MC.PA,R,2.0,haut,2017-04-07,19,2.1719,1.5984,1.0544,35
2017-02-13,FR0000125338,CAP.PA,R,2.0,haut,2017-04-07,39,2.0023,-1.3558,-1.8998,35
2017-04-10,FR0000073272,SAF.PA,R,2.0,haut,2017-04-11,1,2.3011,7.5106,6.9666,35
2016-11-18,FR0000120693,RI.PA,R,2.0,haut,2017-04-11,101,2.0339,-2.3435,-2.8875,35
2016-12-16,FR0000120693,RI.PA,R,2.0,haut,2017-04-11,81,2.0759,-2.3435,-2.8875,35
2017-04-10,FR0000125486,DG.PA,R,2.0,haut,2017-04-11,1,2.2891,-5.7849,-6.3289,35
2017-04-10,FR0010208488,ENGI.PA,R,2.0,haut,2017-04-11,1,2.0132,-3.7987,-4.3427,35
2017-01-16,FR0000120693,RI.PA,R,2.0,haut,2017-04-12,62,2.1246,-3.6025,-4.1465,35
2017-03-13,FR0000121667,EL.PA,R,2.0,haut,2017-04-12,22,2.0014,-8.4884,-9.0324,35
2017-03-13,NL0000235190,AIR.PA,R,2.0,haut,2017-04-20,26,2.1014,-4.7797,-5.0257,35
2017-04-10,FR0000121261,ML.PA,R,2.0,haut,2017-04-21,7,2.0435,0.4349,-0.1091,35
2017-02-13,FR0000124141,VIE.PA,R,2.0,haut,2017-04-21,47,2.0723,6.4622,5.9182,35
2017-04-10,FR0000124141,VIE.PA,R,2.0,haut,2017-04-21,7,2.1045,6.1679,5.6239,35
2016-09-23,FR0010307819,LR.PA,R,2.0,haut,2017-04-21,147,2.0354,1.9728,1.4288,35
2017-01-16,FR0000045072,ACA.PA,R,2.0,haut,2017-04-24,68,2.3753,7.8573,7.3133,35
2017-01-16,FR0000073272,SAF.PA,R,2.0,haut,2017-04-24,68,2.8369,6.5763,6.0323,35
2017-02-13,FR0000120073,AI.PA,R,2.0,haut,2017-04-24,48,2.2666,-2.2055,-2.7495,35
2017-03-13,FR0000120321,OR.PA,R,2.0,haut,2017-04-24,28,2.1328,-1.7584,-2.3024,35
2017-04-10,FR0000120321,OR.PA,R,2.0,haut,2017-04-24,8,2.1335,-2.0109,-2.5549,35
2017-04-10,FR0000120404,AC.PA,R,2.0,haut,2017-04-24,8,2.4891,0.5083,-0.0357,35
2017-02-13,FR0000120693,RI.PA,R,2.0,haut,2017-04-24,48,2.3330,-1.2785,-1.8225,35
2017-03-13,FR0000120693,RI.PA,R,2.0,haut,2017-04-24,28,2.1116,-1.2785,-1.8225,35
2017-04-10,FR0000121014,MC.PA,R,2.0,haut,2017-04-24,8,2.5361,-0.6538,-1.1978,35
2016-06-03,FR0000121220,SW.PA,R,2.0,haut,2017-04-24,228,2.2331,-16.2436,-16.7876,35
2017-02-13,FR0000121220,SW.PA,R,2.0,haut,2017-04-24,48,2.4685,-16.2436,-16.7876,35
2017-03-13,FR0000121220,SW.PA,R,2.0,haut,2017-04-24,28,2.5367,-16.2436,-16.7876,35
2017-04-10,FR0000121220,SW.PA,R,2.0,haut,2017-04-24,8,2.3507,-16.4961,-17.0401,35
2017-01-16,FR0000121261,ML.PA,R,2.0,haut,2017-04-24,68,2.7414,1.7193,1.1753,35
2017-02-13,FR0000121667,EL.PA,R,2.0,haut,2017-04-24,48,2.2581,-5.4320,-5.9760,35
2017-04-10,FR0000121667,EL.PA,R,2.0,haut,2017-04-24,8,2.3719,-5.6845,-6.2285,35
2016-09-23,FR0000121972,SU.PA,R,2.0,haut,2017-04-24,148,2.8936,-8.3593,-8.9033,35
2016-10-21,FR0000121972,SU.PA,R,2.0,haut,2017-04-24,128,2.2587,-8.3593,-8.9033,35
2017-03-13,FR0000121972,SU.PA,R,2.0,haut,2017-04-24,28,2.2011,-8.3593,-8.9033,35
2017-04-10,FR0000121972,SU.PA,R,2.0,haut,2017-04-24,8,2.4328,-8.6118,-9.1558,35
2017-01-16,FR0000124141,VIE.PA,R,2.0,haut,2017-04-24,68,2.1420,7.3823,6.8383,35
2017-02-13,FR0000125007,SGO.PA,R,2.0,haut,2017-04-24,48,2.0059,-3.8463,-4.3903,35
2017-04-10,FR0000125338,CAP.PA,R,2.0,haut,2017-04-24,8,2.4022,1.7773,1.2333,35
2016-07-01,FR0000125486,DG.PA,R,2.0,haut,2017-04-24,208,2.0111,-2.3011,-2.8451,35
2016-10-21,FR0000125486,DG.PA,R,2.0,haut,2017-04-24,128,2.4963,-2.3011,-2.8451,35
2016-11-18,FR0000125486,DG.PA,R,2.0,haut,2017-04-24,108,2.8786,-2.3011,-2.8451,35
2017-01-16,FR0000130338,FR.PA,R,2.0,haut,2017-04-24,68,2.8588,-3.2240,-3.7680,35
2017-02-13,FR0000130338,FR.PA,R,2.0,haut,2017-04-24,48,2.9238,-3.2240,-3.7680,35
2017-03-13,FR0000130338,FR.PA,R,2.0,haut,2017-04-24,28,2.4583,-3.2240,-3.7680,35
2017-04-10,FR0000130338,FR.PA,R,2.0,haut,2017-04-24,8,2.1791,-3.4764,-4.0204,35
2016-10-21,FR0010307819,LR.PA,R,2.0,haut,2017-04-24,128,2.6101,2.2311,1.6871,35
2016-11-18,FR0010307819,LR.PA,R,2.0,haut,2017-04-24,108,2.1724,2.2311,1.6871,35
2017-03-13,FR0010307819,LR.PA,R,2.0,haut,2017-04-24,28,2.3107,2.2311,1.6871,35
2017-04-10,FR0010307819,LR.PA,R,2.0,haut,2017-04-24,8,2.2585,1.9786,1.4346,35
2017-02-13,FR0000121485,KER.PA,R,2.0,haut,2017-04-25,49,2.1904,18.6424,18.0984,35
2017-01-16,FR0000121667,EL.PA,R,2.0,haut,2017-04-25,69,2.1780,-5.9315,-6.4755,35
2017-03-13,FR0000121964,LI.PA,R,2.0,haut,2017-04-25,29,2.3482,-5.5483,-6.0923,35
2016-07-29,FR0000125486,DG.PA,R,2.0,haut,2017-04-25,189,2.2909,-2.3445,-2.8885,35
2016-08-26,FR0000125486,DG.PA,R,2.0,haut,2017-04-25,169,2.1409,-2.3445,-2.8885,35
2016-09-23,FR0000125486,DG.PA,R,2.0,haut,2017-04-25,149,2.3109,-2.3445,-2.8885,35
2017-02-13,FR0010307819,LR.PA,R,2.0,haut,2017-04-25,49,2.0549,1.5863,1.0423,35
2017-03-13,FR0000120073,AI.PA,R,2.0,haut,2017-04-26,30,2.3222,-3.6045,-4.1485,35
2017-04-10,FR0000120073,AI.PA,R,2.0,haut,2017-04-26,10,2.0010,-3.8923,-4.4363,35
2017-03-13,FR0000121485,KER.PA,R,2.0,haut,2017-04-26,30,5.1773,8.6176,8.0736,35
2017-04-10,FR0000121485,KER.PA,R,2.0,haut,2017-04-26,10,6.7655,8.3298,7.7858,35
2016-08-26,FR0000125338,CAP.PA,R,2.0,haut,2017-04-26,170,2.0111,0.7602,0.2162,35
2016-12-16,FR0000125338,CAP.PA,R,2.0,haut,2017-04-26,90,2.1892,0.7602,0.2162,35
2017-01-16,FR0000125338,CAP.PA,R,2.0,haut,2017-04-26,70,2.2441,0.7602,0.2162,35
2016-12-16,FR0010307819,LR.PA,R,2.0,haut,2017-04-27,91,2.0224,1.1284,0.5844,35
2017-04-10,NL0000235190,AIR.PA,R,2.0,haut,2017-04-27,11,2.1178,-6.2064,-6.4524,35
2017-02-13,FR0000120321,OR.PA,R,2.0,haut,2017-04-28,52,2.0345,-2.8605,-3.4045,35
2017-04-10,FI0009000681,NOKIA.HE,R,2.0,haut,2017-05-02,13,2.2623,0.1494,-0.0966,35
2017-04-10,FR0000051732,ATO.PA,R,2.0,haut,2017-05-02,13,2.1946,3.6752,3.1312,35
2017-04-10,FR0000120578,SAN.PA,R,2.0,haut,2017-05-02,13,2.0262,-3.6960,-4.2400,35
2017-03-13,FR0000125007,SGO.PA,R,2.0,haut,2017-05-02,33,2.1963,-6.4039,-6.9479,35
2016-11-18,FR0000125338,CAP.PA,R,2.0,haut,2017-05-02,113,2.1127,0.2362,-0.3078,35
2017-01-16,FR0010307819,LR.PA,R,2.0,haut,2017-05-02,73,2.1384,0.1907,-0.3533,35
2017-01-16,FR0000120321,OR.PA,R,2.0,haut,2017-05-04,75,2.1916,-3.1377,-3.6817,35
2017-04-10,FR0000120693,RI.PA,R,2.0,haut,2017-05-04,15,2.5186,0.1979,-0.3461,35
2017-01-16,FR0000121220,SW.PA,R,2.0,haut,2017-05-04,75,2.1819,-14.7544,-15.2984,35
2016-12-16,FR0000124141,VIE.PA,R,2.0,haut,2017-05-04,95,2.6410,1.1074,0.5634,35
2017-04-10,FR0000125007,SGO.PA,R,2.0,haut,2017-05-04,15,2.0620,-6.4557,-6.9997,35
2017-04-10,FR0000127771,VIV.PA,R,2.0,haut,2017-05-04,15,2.0740,9.9099,9.3659,35
2016-07-29,FR0010208488,ENGI.PA,R,2.0,haut,2017-05-04,195,2.0916,2.9487,2.4047,35
2017-01-16,FR0010208488,ENGI.PA,R,2.0,haut,2017-05-04,75,2.0768,2.9487,2.4047,35
2017-02-13,FR0000045072,ACA.PA,R,2.0,haut,2017-05-05,56,2.2449,10.6101,10.0661,35
2016-07-29,FR0000120321,OR.PA,R,2.0,haut,2017-05-05,196,2.0570,-4.0944,-4.6384,35
2016-12-16,FR0000120321,OR.PA,R,2.0,haut,2017-05-05,96,2.0279,-4.0944,-4.6384,35
2017-03-13,FR0000120503,EN.PA,R,2.0,haut,2017-05-05,36,2.1291,-3.1336,-3.6776,35
2016-12-16,FR0000121220,SW.PA,R,2.0,haut,2017-05-05,96,2.0236,-13.0663,-13.6103,35
2016-12-16,FR0000121667,EL.PA,R,2.0,haut,2017-05-05,96,2.0811,-3.4490,-3.9930,35
2016-11-18,FR0000124141,VIE.PA,R,2.0,haut,2017-05-05,116,2.1609,2.1494,1.6054,35
2016-09-23,FR0000125338,CAP.PA,R,2.0,haut,2017-05-05,156,2.1794,0.4329,-0.1111,35
2016-10-21,FR0000125338,CAP.PA,R,2.0,haut,2017-05-05,136,2.1215,0.4329,-0.1111,35
2017-03-13,FR0000127771,VIV.PA,R,2.0,haut,2017-05-05,36,2.1488,8.6781,8.1341,35
2017-02-13,FR0000120644,BN.PA,R,2.0,haut,2017-05-09,58,2.0237,-2.3058,-2.8498,35
2017-03-13,FR0000120644,BN.PA,R,2.0,haut,2017-05-09,38,2.1477,-2.3058,-2.8498,35
2017-04-10,FR0000120644,BN.PA,R,2.0,haut,2017-05-09,18,2.1821,-2.6595,-3.2035,35
2016-07-01,FR0000121220,SW.PA,R,2.0,haut,2017-05-09,218,2.0742,-14.2156,-14.7596,35
2016-11-18,FR0000121220,SW.PA,R,2.0,haut,2017-05-09,118,2.0124,-14.2156,-14.7596,35
2017-02-13,FR0000121964,LI.PA,R,2.0,haut,2017-05-09,58,2.1519,-5.5570,-6.1010,35
2017-02-13,FR0000127771,VIV.PA,R,2.0,haut,2017-05-09,58,2.0820,8.3074,7.7634,35
2016-10-21,FR0000124141,VIE.PA,R,2.0,haut,2017-05-10,139,2.3221,3.0410,2.4970,35
2016-12-16,FR0010208488,ENGI.PA,R,2.0,haut,2017-05-10,99,2.0306,3.9013,3.3573,35
2016-12-16,BE0003470755,SOLB.BR,R,2.0,haut,2017-05-12,101,3.2295,6.1743,5.9283,35
2017-01-16,BE0003470755,SOLB.BR,R,2.0,haut,2017-05-12,81,3.3300,6.1743,5.9283,35
2017-02-13,BE0003470755,SOLB.BR,R,2.0,haut,2017-05-12,61,3.6772,6.1743,5.9283,35
2017-03-13,BE0003470755,SOLB.BR,R,2.0,haut,2017-05-12,41,3.3483,6.1743,5.9283,35
2017-04-10,BE0003470755,SOLB.BR,R,2.0,haut,2017-05-12,21,3.6284,5.8654,5.6194,35
2017-05-11,BE0003470755,SOLB.BR,R,2.0,haut,2017-05-12,1,3.5847,5.8654,5.6194,35
2017-05-11,FI0009000681,NOKIA.HE,R,2.0,haut,2017-05-12,1,2.3203,2.6268,2.3808,35
2017-05-11,FR0000051732,ATO.PA,R,2.0,haut,2017-05-12,1,2.2931,4.3272,3.7832,35
2017-05-11,FR0000073272,SAF.PA,R,2.0,haut,2017-05-12,1,2.2399,8.5352,7.9912,35
2017-05-11,FR0000120321,OR.PA,R,2.0,haut,2017-05-12,1,2.6769,-6.2420,-6.7860,35
2017-05-11,FR0000120578,SAN.PA,R,2.0,haut,2017-05-12,1,2.6967,-8.2966,-8.8406,35
2017-05-11,FR0000120644,BN.PA,R,2.0,haut,2017-05-12,1,2.4382,0.9570,0.4130,35
2017-05-11,FR0000120693,RI.PA,R,2.0,haut,2017-05-12,1,2.6228,0.5671,0.0231,35
2017-05-11,FR0000121014,MC.PA,R,2.0,haut,2017-05-12,1,2.7921,-3.2011,-3.7451,35
2017-05-11,FR0000121220,SW.PA,R,2.0,haut,2017-05-12,1,2.4279,-15.4463,-15.9903,35
2017-05-11,FR0000121261,ML.PA,R,2.0,haut,2017-05-12,1,2.5184,-0.5601,-1.1041,35
2017-05-11,FR0000121485,KER.PA,R,2.0,haut,2017-05-12,1,3.8186,5.8487,5.3047,35
2017-05-11,FR0000121667,EL.PA,R,2.0,haut,2017-05-12,1,2.0304,-9.0172,-9.5612,35
2017-05-11,FR0000124141,VIE.PA,R,2.0,haut,2017-05-12,1,3.0498,0.8489,0.3049,35
2017-05-11,FR0000125338,CAP.PA,R,2.0,haut,2017-05-12,1,2.5193,-1.8190,-2.3630,35
2017-05-11,FR0000125486,DG.PA,R,2.0,haut,2017-05-12,1,2.3149,-0.8742,-1.4182,35
2017-05-11,FR0000127771,VIV.PA,R,2.0,haut,2017-05-12,1,2.9700,6.4610,5.9170,35
2017-03-13,FR0000133308,ORA.PA,R,2.0,haut,2017-05-12,41,2.3951,-1.8562,-2.4002,35
2017-05-11,FR0010208488,ENGI.PA,R,2.0,haut,2017-05-12,1,2.2321,5.2444,4.7004,35
2017-05-11,FR0010307819,LR.PA,R,2.0,haut,2017-05-12,1,2.5019,-0.4524,-0.9964,35
2016-09-23,FR0000124141,VIE.PA,R,2.0,haut,2017-05-15,162,2.1160,0.6091,0.0651,35
2016-11-18,FR0000120172,CA.PA,R,2.0,haut,2017-05-16,123,2.1298,-7.9826,-8.5266,35
2017-05-11,FR0000120404,AC.PA,R,2.0,haut,2017-05-16,3,2.2322,-3.1710,-3.7150,35
2017-04-10,FR0000133308,ORA.PA,R,2.0,haut,2017-05-16,23,2.1971,-2.6646,-3.2086,35
2016-10-21,FR0010208488,ENGI.PA,R,2.0,haut,2017-05-16,143,2.1652,2.4003,1.8563,35
2016-11-18,FR0010208488,ENGI.PA,R,2.0,haut,2017-05-16,123,2.0975,2.4003,1.8563,35
2016-08-26,FR0000124141,VIE.PA,R,2.0,haut,2017-05-22,187,2.0719,-0.4114,-0.9554,35
2016-08-26,FR0000133308,ORA.PA,R,2.0,haut,2017-05-22,187,2.0206,-4.2081,-4.7521,35
2017-05-11,FR0000133308,ORA.PA,R,2.0,haut,2017-05-22,7,2.3022,-4.5600,-5.1040,35
2016-12-16,FR0000120172,CA.PA,R,2.0,haut,2017-05-29,112,2.0893,-7.3031,-7.8471,35
2017-04-10,FR0000120172,CA.PA,R,2.0,haut,2017-05-29,32,2.1280,-7.6887,-8.2327,35
2017-05-11,FR0000120172,CA.PA,R,2.0,haut,2017-05-29,12,2.3151,-7.6887,-8.2327,35
2016-09-23,FR0000120321,OR.PA,R,2.0,haut,2017-06-02,176,2.1686,-4.1580,-4.7020,35
2016-11-18,FR0000120321,OR.PA,R,2.0,haut,2017-06-02,136,2.0965,-4.1580,-4.7020,35
2017-01-16,FR0000127771,VIV.PA,R,2.0,haut,2017-06-02,96,2.3186,0.9719,0.4279,35
2016-09-23,FR0010208488,ENGI.PA,R,2.0,haut,2017-06-07,179,2.0530,5.3263,4.7823,35
2016-08-26,FR0010208488,ENGI.PA,R,2.0,haut,2017-06-08,200,2.0877,3.4867,2.9427,35
2017-06-08,FI0009000681,NOKIA.HE,R,2.0,haut,2017-06-09,1,2.0600,-7.2850,-7.5310,35
2017-06-08,FR0000051732,ATO.PA,R,2.0,haut,2017-06-09,1,2.1779,2.1079,1.5639,35
2017-06-08,FR0000127771,VIV.PA,R,2.0,haut,2017-06-09,1,2.5398,4.0745,3.5305,35
