TIRAGE,UNIVERS,TOP10
3352,93.6582,94.1111
3353,93.0319,93.9611
3354,94.732,88.8576
3355,94.5443,93.3536
3356,98.6669,92.7063
3357,93.4501,94.375
3358,106.851,87.2258
3359,93.8781,99.2252
3360,92.8011,95.4772
3361,89.7211,93.8227
3362,99.884,99.4135
3363,95.3068,94.1172
3364,91.4187,89.2576
3365,95.9235,92.9967
3366,96.3143,91.0515
3367,101.5787,93.4219
3368,102.1902,97.8263
3369,95.699,97.8258
3370,97.3953,90.9107
3371,99.5096,95.9769
3372,94.3784,87.4376
3373,103.5688,95.8886
3374,96.7476,89.3436
3375,94.6692,92.3521
3376,94.8418,91.8995
3377,102.101,93.7986
3378,98.1128,92.2496
3379,101.1451,89.9038
3380,90.9015,97.3382
3381,99.3124,93.5838
3382,95.8019,91.007
3383,94.1992,95.0889
3384,101.2626,90.725
3385,97.1852,90.911
3386,103.2497,92.6358
3387,99.2893,94.0463
3388,94.6371,91.796
3389,98.4247,90.3046
3390,95.2081,89.2708
3391,94.8993,87.8472
3392,98.3413,96.9069
3393,98.9921,91.3214
3394,99.0581,96.2427
3395,92.931,96.1208
3396,102.2504,96.4005
3397,94.1947,87.8154
3398,95.6402,92.0554
3399,94.5717,96.8554
3400,93.3606,90.2568
3401,99.302,94.711
3402,96.4391,97.2686
3403,94.6096,90.5551
3404,92.4425,89.9872
3405,94.5842,91.1051
3406,93.9825,96.8957
3407,98.1664,90.7284
3408,91.6873,94.731
3409,103.3514,95.9639
3410,98.5396,94.2806
3411,96.6818,94.2722
3412,101.5663,88.1648
3413,102.266,94.7037
3414,93.8394,93.3928
3415,92.3788,93.1365
3416,98.8451,93.7136
3417,103.8671,92.2928
3418,94.395,95.8454
3419,94.9227,92.2289
3420,96.3791,98.89
3421,94.0705,96.2065
3422,94.2966,89.8801
3423,94.8117,96.0656
3424,90.6774,90.3618
3425,101.5926,92.4124
3426,98.2516,92.966
3427,101.6853,97.8282
3428,101.2946,91.1002
3429,100.1544,91.9814
3430,100.9591,90.5026
3431,99.0906,98.0643
3432,104.0792,93.6387
3433,101.0303,96.0077
3434,93.9486,95.2012
3435,98.0498,94.1876
3436,94.6626,93.4621
3437,98.7102,89.1141
3438,99.5132,93.2308
3439,92.5427,94.4498
3440,103.8749,98.7208
3441,96.0567,101.5471
3442,87.4093,92.4759
3443,95.9048,93.7468
3444,92.6307,90.5598
3445,92.1228,91.3446
3446,98.9302,92.5486
3447,103.8835,91.4323
3448,102.0356,92.8014
3449,94.2747,89.9541
3450,91.908,94.7105
3451,99.9854,92.9538
3452,93.5813,90.8654
3453,97.0579,91.6954
3454,90.312,90.2127
3455,92.6339,93.646
3456,88.4569,91.4243
3457,96.7369,90.5174
3458,94.0915,91.3206
3459,98.922,90.1882
3460,91.4858,88.6944
3461,96.7671,92.77
3462,92.1097,91.8772
3463,101.1518,95.7935
3464,94.5239,96.0135
3465,102.6817,96.93
3466,91.9393,89.3606
3467,98.4493,94.254
3468,103.5708,92.1943
3469,94.2642,93.644
3470,98.7945,91.4885
3471,96.7275,92.5974
3472,97.4122,91.6724
3473,100.1878,92.0062
3474,96.02,97.285
3475,92.0613,96.0089
3476,100.9218,93.6794
3477,99.8556,96.955
3478,100.8775,95.749
3479,100.2812,92.1848
3480,104.1488,89.6871
3481,106.9297,89.3637
3482,95.3998,94.6966
3483,101.024,95.5502
3484,102.5268,93.7757
3485,97.2084,93.6396
3486,97.6175,95.8246
3487,92.869,92.1995
3488,95.7184,93.5965
3489,95.7509,96.2918
3490,99.9179,89.5714
3491,100.2635,87.1606
3492,87.9634,92.0427
3493,96.6289,90.7484
3494,96.2257,92.6475
3495,94.0637,91.2741
3496,97.1074,89.5485
3497,100.3787,95.5212
3498,91.5126,97.5094
3499,102.1442,92.7884
3500,98.2756,93.6781
3501,106.5874,92.6068
3502,93.4897,92.2084
3503,95.9408,91.6088
3504,98.4133,96.6522
3505,104.6432,96.5975
3506,94.8551,97.1954
3507,95.1007,98.7452
3508,95.0486,90.6326
3509,100.1,92.4689
3510,94.0213,90.8616
3511,99.7154,88.4343
3512,98.2622,93.8739
3513,91.8225,93.4641
3514,94.1745,93.1225
3515,99.0091,89.1635
3516,100.2113,89.7221
3517,93.8456,88.233
3518,99.6569,95.9825
3519,99.065,95.9307
3520,98.958,93.2
3521,95.7597,86.213
3522,105.1986,91.7394
3523,90.7806,92.6997
3524,101.1611,88.2078
3525,103.4279,92.6172
3526,96.6803,91.6631
3527,95.3291,98.7142
3528,96.0994,93.6897
3529,98.1811,93.4383
3530,95.6871,95.0623
3531,89.716,89.9463
3532,94.6125,89.557
3533,109.0819,95.284
3534,102.3483,95.0316
3535,98.2399,100.1805
3536,96.0881,92.0812
3537,96.3318,95.2625
3538,95.7742,94.0319
3539,93.4855,95.8938
3540,97.0773,88.4592
3541,98.4004,92.5086
3542,99.6907,93.7885
3543,93.4046,93.1314
3544,92.846,95.4485
3545,97.9836,90.5272
3546,109.3035,92.4527
3547,99.5976,94.8077
3548,95.986,93.401
3549,97.0902,90.6707
3550,100.9061,94.572
3551,103.4004,95.1493
3552,94.1015,92.2203
3553,98.5303,91.6523
3554,96.4564,94.4484
3555,94.6058,91.3807
3556,94.4638,90.9554
3557,98.8189,88.7076
3558,103.0272,94.3219
3559,88.523,89.3417
3560,95.6861,92.7016
3561,97.3104,95.3994
3562,101.5011,93.4465
3563,95.0854,94.805
3564,98.6692,93.0706
3565,93.1131,90.156
3566,91.3722,93.8721
3567,95.6863,93.4959
3568,97.0082,94.6845
3569,98.61,90.2129
3570,101.7813,99.4509
3571,102.3307,91.5346
3572,100.2814,91.8035
3573,99.9525,94.3175
3574,101.6844,97.1333
3575,103.6319,95.5134
3576,89.4805,93.3945
3577,97.8795,95.0362
3578,100.5957,92.0397
3579,101.359,94.3382
3580,94.2363,96.9622
3581,91.0897,91.6998
3582,98.5663,91.6565
3583,95.5357,89.9833
3584,99.5771,88.6894
3585,90.3268,92.6155
3586,94.193,94.3947
3587,96.3613,97.8102
3588,92.8874,94.9482
3589,95.4623,95.2852
3590,88.8099,93.8561
3591,92.9692,93.8518
3592,96.9215,93.9718
3593,95.4188,95.5737
3594,95.2725,92.7581
3595,91.0861,88.6239
3596,96.9633,95.9454
3597,100.5164,92.1754
3598,100.064,94.8865
3599,99.8764,90.1848
3600,95.3788,96.9611
3601,95.478,95.6199
3602,93.5328,87.4945
3603,92.954,94.404
3604,98.638,89.9076
3605,102.8412,90.9329
3606,96.0574,93.947
3607,98.4828,89.8897
3608,96.1124,96.4713
3609,97.7249,91.8676
3610,91.6826,92.7105
3611,90.1254,85.7092
3612,105.3406,89.8708
3613,92.5048,97.5317
3614,97.6368,94.1451
3615,91.7072,93.9358
3616,98.5671,96.3459
3617,95.5579,92.6544
3618,99.9563,93.3043
3619,99.7259,94.3451
3620,103.8075,93.5679
3621,97.4442,94.8813
3622,99.3585,93.4761
3623,97.511,95.2625
3624,95.2874,90.2431
3625,100.9331,90.6922
3626,101.6512,92.4499
3627,87.2464,93.993
3628,94.2452,92.6135
3629,90.3197,98.7414
3630,92.8367,91.6864
3631,105.2922,90.041
3632,92.4702,93.6022
3633,97.935,92.7456
3634,97.7713,90.4185
3635,99.4234,95.0438
3636,101.8606,95.3516
3637,95.3361,90.6992
3638,88.9774,89.7286
3639,94.1814,89.0645
3640,98.0956,91.1115
3641,97.7467,89.6535
3642,95.0277,91.1199
3643,102.6747,96.66
3644,98.8823,93.6123
3645,96.7023,95.9014
3646,97.574,97.9158
3647,99.1654,92.3052
3648,100.7176,94.0851
3649,101.263,90.3164
3650,103.1841,90.2974
3651,103.7794,94.339
3652,94.1865,91.8115
3653,92.4737,93.3955
3654,101.8383,94.0759
3655,92.3905,91.2738
3656,102.0182,88.6767
3657,95.8507,91.4423
3658,93.9232,96.6143
3659,92.6612,92.3822
3660,89.4194,95.5559
3661,99.9804,96.3061
3662,100.1967,89.3376
3663,102.1665,94.9715
3664,96.5506,93.6572
3665,98.5758,99.5388
3666,99.0844,94.9586
3667,92.0236,96.4091
3668,92.2483,91.197
3669,99.7165,91.5891
3670,100.3762,97.3042
3671,94.7472,90.1041
3672,93.0654,91.7097
3673,94.558,93.942
3674,94.5606,94.1551
3675,98.9918,89.4512
3676,98.5413,97.0353
3677,97.193,91.1859
3678,100.8549,87.8302
3679,96.4662,93.5289
3680,90.8719,89.2287
3681,103.3252,98.0438
3682,95.2823,95.084
3683,98.4193,93.02
3684,95.8413,90.5501
3685,90.5843,90.8743
3686,100.4161,94.2255
3687,95.6217,93.0845
3688,98.5633,91.6681
3689,94.1362,88.5613
3690,97.4807,88.2737
3691,99.3249,93.1497
3692,93.5106,90.3697
3693,96.3938,91.7709
3694,101.8117,95.5152
3695,97.5869,92.7095
3696,103.3808,95.6785
3697,101.0553,92.8508
3698,87.1474,94.0748
3699,92.9824,94.8369
3700,98.8742,95.4766
3701,103.6472,86.2938
3702,97.3762,93.1944
3703,96.3073,94.6513
3704,96.4688,97.2478
3705,95.0874,92.55
3706,92.8507,89.2925
3707,97.9976,96.4589
3708,92.2463,94.1225
3709,96.7872,91.914
3710,97.0267,96.7113
3711,104.9651,94.0588
3712,94.787,93.2552
3713,99.4273,93.6078
3714,94.1118,93.4818
3715,97.4657,95.1385
3716,92.8384,93.6588
3717,94.0914,96.7612
3718,98.2292,96.6917
3719,93.1057,95.485
3720,98.54,95.0824
3721,103.0336,93.4129
3722,100.8967,95.4236
3723,103.6554,91.2707
3724,98.1959,90.5522
3725,93.066,93.1793
3726,95.4659,93.471
3727,95.4883,91.5241
3728,104.4199,99.6197
3729,100.9864,94.2776
3730,95.8959,91.7697
3731,96.8198,90.0037
3732,95.3855,90.4285
3733,98.4216,96.5298
3734,96.3382,94.7552
3735,100.7592,89.4689
3736,101.2096,90.6547
3737,96.246,91.8494
3738,102.6907,92.2766
3739,102.4353,87.1258
3740,97.4745,91.9764
3741,94.166,94.8678
3742,95.3655,94.5951
3743,94.205,90.9072
3744,102.2233,92.8238
3745,93.4751,90.5587
3746,102.9998,96.9867
3747,92.9829,97.7411
3748,101.9753,91.1586
3749,97.7815,90.9762
3750,86.8865,88.659
3751,93.4889,88.669
3752,92.9585,92.2677
3753,105.9591,93.1381
3754,96.1473,91.308
3755,96.0533,93.2506
3756,94.7804,98.6804
3757,102.4559,94.5316
3758,97.2423,92.1531
3759,95.9483,91.9739
3760,97.1197,94.1888
3761,95.5173,88.5161
3762,84.387,93.0805
3763,98.0839,91.5711
3764,97.3993,92.8393
3765,104.1595,94.9546
3766,95.3487,92.7196
3767,92.0167,92.0125
3768,101.401,96.844
3769,99.8993,100.9685
3770,92.7241,88.6607
3771,93.2437,95.3906
3772,103.1218,90.7452
3773,99.5867,91.9792
3774,98.0141,93.3632
3775,102.9113,93.081
3776,97.6001,94.9809
3777,95.2019,91.7203
3778,96.9666,91.0488
3779,92.2422,95.5995
3780,97.2778,96.924
3781,96.2162,93.7923
3782,90.4154,94.5797
3783,99.0047,93.0361
3784,93.2659,90.1613
3785,101.7605,89.4101
3786,89.4855,93.6433
3787,104.5499,97.0578
3788,100.9471,90.9502
3789,91.8664,85.2239
3790,92.9421,95.1188
3791,94.4775,97.7089
3792,102.1513,90.3782
3793,96.5594,98.435
3794,99.6311,85.2811
3795,97.419,90.3595
3796,97.4184,92.2421
3797,93.9972,91.7098
3798,96.5171,92.5687
3799,92.8332,93.2342
3800,91.9549,94.562
3801,93.8149,91.1955
3802,103.4281,91.6006
3803,99.9086,94.9916
3804,99.8113,96.2559
3805,93.1292,92.8913
3806,97.7576,93.5654
3807,106.8655,99.8863
3808,103.4991,92.7085
3809,88.4845,88.2526
3810,95.9043,92.1783
3811,96.5805,94.854
3812,95.0722,94.6313
3813,96.6753,94.3405
3814,97.067,97.0019
3815,95.1642,94.2961
3816,100.455,93.137
3817,96.0231,94.8145
3818,102.1171,97.4166
3819,97.7481,90.748
3820,90.4138,96.1687
3821,93.9354,90.4209
3822,95.1237,88.418
3823,92.9867,92.7374
3824,99.4639,91.3906
3825,95.0849,98.9618
3826,93.5388,93.1612
3827,94.2092,91.0699
3828,100.7373,95.3184
3829,97.8765,92.788
3830,96.1806,96.3074
3831,100.1714,91.8249
3832,97.9294,93.2092
3833,100.4217,86.9053
3834,96.0245,94.6475
3835,97.8341,92.2073
3836,95.0887,90.8134
3837,98.5579,92.578
3838,91.7116,96.1026
3839,100.6959,91.9084
3840,96.683,89.3262
3841,103.6704,95.1655
3842,102.6943,91.5774
3843,100.4359,91.1322
3844,96.7287,93.5845
3845,89.176,98.8513
3846,98.0967,91.913
3847,94.595,92.3975
3848,86.5898,90.6246
3849,90.3911,91.6425
3850,103.6431,92.4277
3851,101.5447,91.815
3852,95.8666,94.0255
3853,96.8595,93.4106
3854,100.4239,95.8872
3855,93.7424,93.6654
3856,94.8849,93.5385
3857,100.3509,89.6432
3858,93.0644,92.7187
3859,101.2773,93.9119
3860,96.8773,89.976
3861,100.0541,94.4796
3862,103.5226,94.3716
3863,97.4119,99.8355
3864,109.0858,91.9703
3865,94.7424,91.8645
3866,95.5651,87.0711
3867,99.5125,95.612
3868,94.7406,94.182
3869,101.9924,90.0159
3870,97.3963,95.983
3871,95.5894,93.4422
3872,100.7625,92.5346
3873,97.4696,95.3991
3874,96.3815,94.1975
3875,94.8569,93.2433
3876,96.2806,93.5881
3877,98.2739,90.6015
3878,89.767,92.4319
3879,105.5822,96.4009
3880,93.6472,90.196
3881,97.7416,91.6409
3882,99.1238,94.9065
3883,93.9752,92.2488
3884,96.4658,98.5261
3885,98.1213,91.8598
3886,96.7258,89.909
3887,99.7126,88.8519
3888,89.0481,91.5365
3889,97.6782,90.2966
3890,99.6783,93.0029
3891,97.7244,96.6168
3892,95.2636,93.9596
3893,94.7176,92.0579
3894,101.16,100.4523
3895,95.3371,92.1
3896,100.4725,97.5366
3897,99.2207,85.7115
3898,98.2948,88.4662
3899,99.4456,88.6311
3900,95.2258,95.4947
3901,99.7657,92.0006
3902,91.6774,93.3923
3903,102.091,96.5801
3904,100.8851,92.7275
3905,96.5985,94.5925
3906,98.1287,92.1193
3907,94.4336,94.846
3908,98.6831,93.0486
3909,98.0396,89.3371
3910,96.5229,99.4185
3911,102.1425,93.0606
3912,101.9273,92.7556
3913,91.3721,87.4624
3914,93.7678,92.1736
3915,99.4996,91.9668
3916,96.4107,95.6819
3917,92.4879,89.7393
3918,97.9021,92.3099
3919,94.7781,90.7966
3920,99.7457,99.6376
3921,102.2205,88.6265
3922,87.856,91.6029
3923,108.5866,87.6906
3924,93.5153,93.796
3925,99.8144,95.7849
3926,96.919,96.0333
3927,92.3785,94.8089
3928,98.1171,92.7176
3929,102.9881,92.4791
3930,101.1045,99.8675
3931,96.4359,90.4886
3932,86.449,92.4349
3933,99.3775,93.0305
3934,97.6319,89.0866
3935,93.3573,91.4483
3936,97.4463,91.8915
3937,86.774,89.0788
3938,99.2929,93.8605
3939,95.0074,90.1871
3940,97.1723,90.0517
3941,100.1563,95.4108
3942,95.262,93.4195
3943,95.557,95.0936
3944,94.9815,89.546
3945,88.6855,92.7781
3946,93.4208,98.345
3947,99.4736,90.8125
3948,102.8351,90.5005
3949,95.5304,93.6894
3950,98.8551,88.0139
3951,98.7509,93.7546
3952,93.2519,96.0033
3953,94.4429,98.2291
3954,99.1434,94.3679
3955,101.752,94.5621
3956,96.1846,92.5929
3957,95.2487,89.6334
3958,99.7348,93.4768
3959,104.0662,91.5229
3960,97.4247,91.0437
3961,95.8295,89.3873
3962,94.6918,90.1662
3963,96.2902,90.6255
3964,98.7849,93.0113
3965,90.4137,88.9938
3966,98.7261,90.1984
3967,95.11,92.3092
3968,96.6562,92.9478
3969,97.5332,88.5773
3970,94.3601,93.3251
3971,101.3657,89.0326
3972,96.3189,95.1248
3973,98.7498,93.8871
3974,96.2781,93.9088
3975,101.2851,87.1345
3976,111.7877,90.8319
3977,94.3471,90.4239
3978,103.8668,95.0964
3979,99.8387,92.9
3980,96.7367,92.7543
3981,94.6055,100.266
3982,99.1515,94.253
3983,92.3935,88.3814
3984,107.3803,96.7573
3985,98.1614,95.7447
3986,102.7304,93.7815
3987,102.8987,96.4373
3988,102.985,87.1218
3989,96.7026,90.9345
3990,92.9742,92.2355
3991,99.2985,92.093
3992,98.1095,91.2022
3993,89.4963,97.296
3994,91.8991,93.5797
3995,94.5424,92.1768
3996,92.0111,90.7177
3997,92.3415,94.38
3998,90.9838,89.233
3999,93.6662,95.9427
4000,98.3401,87.2943
