DATE,TICKER,PHASE,SOUS_ECHANTILLON,TOP10,SOUS_BAS,AU_DESSUS_HAUT,TAUX_20_POSITIF,PERSISTANT,EXCES_20,BANDE_SUIVANTE
2021-04-13,SAF.PA,10,non,non,non,non,non,non,3.2154,oui
2021-04-13,SAN.PA,10,non,non,non,oui,oui,non,3.2103,non
2021-04-13,SGO.PA,10,non,oui,non,oui,oui,non,2.146,non
2021-04-13,STMPA.PA,10,non,non,non,non,oui,non,-13.1158,oui
2021-04-13,SU.PA,10,non,non,non,non,oui,non,-3.6051,oui
2021-04-13,TEP.PA,10,non,non,non,oui,oui,non,-6.9675,non
2021-04-13,TTE.PA,10,non,oui,oui,non,non,oui,-0.532,non
2021-04-13,VIE.PA,10,non,non,non,non,oui,non,3.6616,oui
2021-04-13,VIV.PA,10,non,non,non,non,oui,non,0.5038,oui
2021-04-13,WLN.PA,10,non,non,non,non,oui,non,-0.4645,oui
2021-04-14,ACA.PA,11,non,oui,non,non,oui,non,4.461,oui
2021-04-14,AI.PA,11,non,non,non,oui,oui,non,-1.5829,non
2021-04-14,AIR.PA,11,non,non,non,non,oui,non,-5.6205,oui
2021-04-14,ALO.PA,11,non,non,non,non,oui,non,-3.4001,oui
2021-04-14,ATO.PA,11,non,non,non,non,non,non,-10.7715,oui
2021-04-14,BN.PA,11,non,non,non,non,oui,non,-2.1821,oui
2021-04-14,BNP.PA,11,non,oui,non,non,oui,non,6.9195,oui
2021-04-14,CA.PA,11,non,non,non,non,oui,non,10.9368,oui
2021-04-14,CAP.PA,11,non,oui,non,non,oui,non,-2.3659,oui
2021-04-14,CS.PA,11,non,oui,non,non,oui,non,0.2034,oui
2021-04-14,DG.PA,11,non,non,non,non,oui,non,4.3385,oui
2021-04-14,DSY.PA,11,non,non,non,non,oui,non,-6.5819,oui
2021-04-14,EL.PA,11,non,non,non,non,oui,non,-2.1422,oui
2021-04-14,EN.PA,11,non,non,non,non,oui,non,5.0702,oui
2021-04-14,ENGI.PA,11,non,non,non,non,oui,non,-2.0339,oui
2021-04-14,GLE.PA,11,non,oui,non,non,oui,non,13.5367,oui
2021-04-14,HO.PA,11,non,non,non,non,oui,non,-4.4115,oui
2021-04-14,KER.PA,11,non,non,non,oui,oui,non,8.5062,non
2021-04-14,LR.PA,11,non,non,non,non,oui,non,1.6221,oui
2021-04-14,MC.PA,11,non,non,non,oui,oui,non,-1.5875,non
2021-04-14,ML.PA,11,non,non,oui,non,non,oui,-2.0906,non
2021-04-14,MT.AS,11,non,oui,non,non,oui,non,6.6887,oui
2021-04-14,OR.PA,11,non,non,non,oui,oui,non,1.3453,non
2021-04-14,ORA.PA,11,non,non,non,non,non,non,0.5344,oui
2021-04-14,PUB.PA,11,non,oui,non,non,oui,non,2.4404,oui
2021-04-14,RI.PA,11,non,non,non,oui,oui,non,0.0072,non
2021-04-14,RMS.PA,11,non,non,non,oui,oui,non,2.1088,non
2021-04-14,RNO.PA,11,non,oui,oui,non,non,oui,-10.0862,non
2021-04-14,SAF.PA,11,non,non,non,non,non,non,1.438,oui
2021-04-14,SAN.PA,11,non,non,non,oui,oui,non,4.3512,non
2021-04-14,SGO.PA,11,non,oui,non,oui,oui,non,2.576,non
2021-04-14,STMPA.PA,11,non,non,non,non,oui,non,-15.0001,oui
2021-04-14,SU.PA,11,non,non,non,non,oui,non,-3.812,non
2021-04-14,TEP.PA,11,non,non,non,oui,oui,non,-6.7088,non
2021-04-14,TTE.PA,11,non,oui,oui,non,non,oui,0.6558,non
2021-04-14,VIE.PA,11,non,non,non,non,oui,non,5.3213,oui
2021-04-14,VIV.PA,11,non,non,non,non,oui,non,-1.4424,oui
2021-04-14,WLN.PA,11,non,non,non,non,oui,non,-3.1949,oui
2021-04-15,ACA.PA,12,non,oui,non,non,oui,non,4.5008,oui
2021-04-15,AI.PA,12,non,non,non,oui,oui,non,-1.437,non
2021-04-15,AIR.PA,12,non,non,non,non,oui,non,-8.4003,oui
2021-04-15,ALO.PA,12,non,non,non,non,oui,non,-3.8363,oui
2021-04-15,ATO.PA,12,non,non,non,non,non,non,-11.7162,oui
2021-04-15,BN.PA,12,non,non,non,non,oui,non,-0.9444,oui
2021-04-15,BNP.PA,12,non,oui,non,non,oui,non,6.5584,oui
2021-04-15,CA.PA,12,non,non,non,non,oui,non,11.2218,oui
2021-04-15,CAP.PA,12,non,oui,non,non,oui,non,-1.4187,oui
2021-04-15,CS.PA,12,non,oui,non,non,oui,non,0.6827,oui
2021-04-15,DG.PA,12,non,non,non,non,oui,non,4.6381,oui
2021-04-15,DSY.PA,12,non,non,non,non,oui,non,-5.4877,oui
2021-04-15,EL.PA,12,non,non,non,non,oui,non,-2.9648,oui
2021-04-15,EN.PA,12,non,non,non,non,oui,non,2.7831,oui
2021-04-15,ENGI.PA,12,non,non,non,non,oui,non,-0.4426,oui
2021-04-15,GLE.PA,12,non,oui,non,non,oui,non,14.4878,oui
2021-04-15,HO.PA,12,non,non,non,non,oui,non,-3.719,oui
2021-04-15,KER.PA,12,non,non,non,oui,oui,non,9.6342,non
2021-04-15,LR.PA,12,non,non,non,non,oui,non,1.5236,non
2021-04-15,MC.PA,12,non,non,non,oui,oui,non,-1.2192,non
2021-04-15,ML.PA,12,non,non,oui,non,non,oui,-2.6391,non
2021-04-15,MT.AS,12,non,oui,non,non,oui,non,7.6079,oui
2021-04-15,OR.PA,12,non,non,non,oui,oui,non,1.6011,non
2021-04-15,ORA.PA,12,non,non,non,non,non,non,0.6951,oui
2021-04-15,PUB.PA,12,non,oui,non,non,oui,non,-1.1607,oui
2021-04-15,RI.PA,12,non,non,non,oui,oui,non,0.0983,non
2021-04-15,RMS.PA,12,non,non,non,oui,oui,non,3.106,non
2021-04-15,RNO.PA,12,non,oui,oui,non,non,oui,-10.158,non
2021-04-15,SAF.PA,12,non,non,non,non,non,non,-1.4817,oui
2021-04-15,SAN.PA,12,non,non,non,oui,oui,non,4.5405,non
2021-04-15,SGO.PA,12,non,oui,non,oui,oui,non,2.597,non
2021-04-15,STMPA.PA,12,non,non,non,non,oui,non,-13.0752,oui
2021-04-15,SU.PA,12,non,non,non,non,oui,non,-5.1911,non
2021-04-15,TEP.PA,12,non,non,non,oui,oui,non,-5.8162,non
2021-04-15,TTE.PA,12,non,non,oui,non,non,oui,0.3824,non
2021-04-15,VIE.PA,12,non,oui,non,non,oui,non,5.9002,oui
2021-04-15,VIV.PA,12,non,non,non,non,oui,non,-0.7334,oui
2021-04-15,WLN.PA,12,non,non,non,non,oui,non,-2.5695,oui
2021-04-16,ACA.PA,13,non,oui,non,non,oui,non,4.6894,oui
2021-04-16,AI.PA,13,non,non,non,oui,oui,non,-1.6063,non
2021-04-16,AIR.PA,13,non,non,non,non,oui,non,-6.2078,oui
2021-04-16,ALO.PA,13,non,non,non,non,oui,non,-3.6882,oui
2021-04-16,ATO.PA,13,non,non,non,non,non,non,-10.6806,oui
2021-04-16,BN.PA,13,non,non,non,non,oui,non,-2.3592,oui
2021-04-16,BNP.PA,13,non,oui,non,non,oui,non,5.5824,oui
2021-04-16,CA.PA,13,non,non,non,non,oui,non,10.3719,oui
2021-04-16,CAP.PA,13,non,oui,non,non,oui,non,-0.5606,oui
2021-04-16,CS.PA,13,non,oui,non,non,oui,non,0.3259,oui
2021-04-16,DG.PA,13,non,non,non,non,oui,non,5.3919,oui
2021-04-16,DSY.PA,13,non,non,non,non,oui,non,-5.5344,oui
2021-04-16,EL.PA,13,non,non,non,non,oui,non,-1.6685,oui
2021-04-16,EN.PA,13,non,non,non,non,oui,non,1.9918,oui
2021-04-16,ENGI.PA,13,non,non,non,non,oui,non,0.0301,oui
2021-04-16,GLE.PA,13,non,oui,non,non,non,non,14.3262,oui
2021-04-16,HO.PA,13,non,non,non,non,oui,non,-1.9416,oui
2021-04-16,KER.PA,13,non,non,non,oui,oui,non,9.9932,non
2021-04-16,LR.PA,13,non,non,non,oui,oui,non,1.8399,non
2021-04-16,MC.PA,13,non,non,non,oui,oui,non,-1.903,non
2021-04-16,ML.PA,13,non,non,oui,non,non,oui,-2.5248,non
2021-04-16,MT.AS,13,non,oui,non,non,oui,non,3.3262,oui
2021-04-16,OR.PA,13,non,non,non,oui,oui,non,3.6872,non
2021-04-16,ORA.PA,13,non,non,non,non,non,non,-0.2341,oui
2021-04-16,PUB.PA,13,non,oui,non,non,oui,non,-1.9906,oui
2021-04-16,RI.PA,13,non,non,non,oui,oui,non,0.3902,non
2021-04-16,RMS.PA,13,non,non,non,oui,oui,non,2.0961,non
2021-04-16,RNO.PA,13,non,oui,oui,non,non,oui,-9.7859,non
2021-04-16,SAF.PA,13,non,non,non,non,oui,non,-0.9093,oui
2021-04-16,SAN.PA,13,non,non,non,oui,oui,non,3.6924,non
2021-04-16,SGO.PA,13,non,oui,non,oui,oui,non,2.2471,non
2021-04-16,STMPA.PA,13,non,non,non,non,oui,non,-12.9006,oui
2021-04-16,SU.PA,13,non,non,non,oui,oui,non,-4.7732,non
2021-04-16,TEP.PA,13,non,non,non,oui,oui,non,-7.1155,non
2021-04-16,TTE.PA,13,non,non,oui,non,non,oui,2.4994,non
2021-04-16,VIE.PA,13,non,oui,non,non,oui,non,5.6139,oui
2021-04-16,VIV.PA,13,non,non,non,non,oui,non,-0.3497,oui
2021-04-16,WLN.PA,13,non,non,non,non,oui,non,-0.2106,oui
2021-04-19,ACA.PA,14,non,oui,non,non,oui,non,3.817,oui
2021-04-19,AI.PA,14,non,non,non,oui,oui,non,-1.2139,non
2021-04-19,AIR.PA,14,non,non,non,non,oui,non,-7.7362,oui
2021-04-19,ALO.PA,14,non,non,non,non,oui,non,-4.1604,oui
2021-04-19,ATO.PA,14,non,non,non,non,non,non,-11.3577,non
2021-04-19,BN.PA,14,non,non,non,non,oui,non,-2.2108,oui
2021-04-19,BNP.PA,14,non,oui,non,non,oui,non,4.7555,oui
2021-04-19,CA.PA,14,non,non,non,non,oui,non,10.3707,oui
2021-04-19,CAP.PA,14,non,oui,non,non,oui,non,-1.893,oui
2021-04-19,CS.PA,14,non,oui,non,non,oui,non,0.0181,oui
2021-04-19,DG.PA,14,non,non,non,non,oui,non,1.954,oui
2021-04-19,DSY.PA,14,non,non,non,non,oui,non,-6.4637,oui
2021-04-19,EL.PA,14,non,non,non,non,oui,non,-1.6156,oui
2021-04-19,EN.PA,14,non,non,non,non,oui,non,0.3025,oui
2021-04-19,ENGI.PA,14,non,non,non,non,oui,non,0.559,oui
2021-04-19,GLE.PA,14,non,oui,non,non,oui,non,14.1012,oui
2021-04-19,HO.PA,14,non,non,non,non,oui,non,-3.4544,oui
2021-04-19,KER.PA,14,non,non,non,oui,oui,non,9.2367,non
2021-04-19,LR.PA,14,non,non,non,oui,oui,non,1.8767,oui
2021-04-19,MC.PA,14,non,non,non,oui,oui,non,-1.5894,non
2021-04-19,ML.PA,14,non,non,oui,non,non,oui,-1.3587,non
2021-04-19,MT.AS,14,non,oui,non,non,oui,non,6.9747,oui
2021-04-19,OR.PA,14,non,non,non,oui,oui,non,4.0489,non
2021-04-19,ORA.PA,14,non,non,non,non,non,non,0.1506,oui
2021-04-19,PUB.PA,14,non,oui,non,non,oui,non,-0.3887,oui
2021-04-19,RI.PA,14,non,non,non,oui,oui,non,0.7926,non
2021-04-19,RMS.PA,14,non,non,non,oui,oui,non,2.6703,non
2021-04-19,RNO.PA,14,non,oui,oui,non,non,oui,-8.8559,non
2021-04-19,SAF.PA,14,non,non,non,non,oui,non,-2.5135,oui
2021-04-19,SAN.PA,14,non,non,non,oui,oui,non,3.4811,non
2021-04-19,SGO.PA,14,non,oui,non,oui,oui,non,0.9633,oui
2021-04-19,STMPA.PA,14,non,non,non,non,oui,non,-11.0427,non
2021-04-19,SU.PA,14,non,non,non,oui,oui,non,-5.4331,non
2021-04-19,TEP.PA,14,non,non,non,oui,oui,non,-6.7116,non
2021-04-19,TTE.PA,14,non,non,oui,non,non,oui,2.5643,non
2021-04-19,VIE.PA,14,non,oui,non,non,oui,non,3.1624,oui
2021-04-19,VIV.PA,14,non,non,non,non,oui,non,-0.2006,oui
2021-04-19,WLN.PA,14,non,non,non,non,oui,non,-2.4462,oui
2021-04-20,ACA.PA,15,non,oui,non,non,oui,non,4.1765,non
2021-04-20,AI.PA,15,non,non,non,oui,oui,non,-3.0046,non
2021-04-20,AIR.PA,15,non,non,non,non,oui,non,-4.9334,oui
2021-04-20,ALO.PA,15,non,non,non,non,oui,non,-4.2057,oui
2021-04-20,ATO.PA,15,non,non,non,non,non,non,-7.4722,oui
2021-04-20,BN.PA,15,non,non,non,non,oui,non,-2.8201,oui
2021-04-20,BNP.PA,15,non,oui,non,non,oui,non,8.1597,non
2021-04-20,CA.PA,15,non,non,non,non,oui,non,10.7228,non
2021-04-20,CAP.PA,15,non,oui,non,non,oui,non,-1.3499,oui
2021-04-20,CS.PA,15,non,oui,non,non,oui,non,-0.2337,oui
2021-04-20,DG.PA,15,non,non,non,non,oui,non,2.0233,oui
2021-04-20,DSY.PA,15,non,non,non,non,oui,non,-7.8416,oui
2021-04-20,EL.PA,15,non,non,non,non,oui,non,-3.4123,oui
2021-04-20,EN.PA,15,non,non,non,non,oui,non,-0.7468,oui
2021-04-20,ENGI.PA,15,non,non,non,non,oui,non,3.5075,oui
2021-04-20,GLE.PA,15,non,oui,non,non,oui,non,17.473,oui
2021-04-20,HO.PA,15,non,non,non,non,oui,non,-3.5296,oui
2021-04-20,KER.PA,15,non,non,non,oui,oui,non,10.1989,non
2021-04-20,LR.PA,15,non,non,non,non,oui,non,0.4366,oui
2021-04-20,MC.PA,15,non,non,non,oui,oui,non,-1.1924,non
2021-04-20,ML.PA,15,non,non,oui,non,non,oui,-2.812,non
2021-04-20,MT.AS,15,non,oui,non,non,oui,non,8.3519,oui
2021-04-20,OR.PA,15,non,non,non,oui,oui,non,1.365,non
2021-04-20,ORA.PA,15,non,non,non,non,non,non,-3.716,oui
2021-04-20,PUB.PA,15,non,oui,non,non,oui,non,-0.4612,oui
2021-04-20,RI.PA,15,non,non,non,oui,oui,non,-1.4383,non
2021-04-20,RMS.PA,15,non,non,non,oui,oui,non,1.2328,non
2021-04-20,RNO.PA,15,non,oui,oui,non,non,oui,-6.3195,non
2021-04-20,SAF.PA,15,non,non,non,non,oui,non,-0.8742,oui
2021-04-20,SAN.PA,15,non,non,non,oui,oui,non,1.1424,non
2021-04-20,SGO.PA,15,non,oui,non,non,oui,non,0.0851,oui
2021-04-20,STMPA.PA,15,non,non,oui,non,oui,non,-9.097,non
2021-04-20,SU.PA,15,non,non,non,oui,oui,non,-6.706,oui
2021-04-20,TEP.PA,15,non,non,non,oui,oui,non,-9.0136,non
2021-04-20,TTE.PA,15,non,non,oui,non,non,oui,3.5747,non
2021-04-20,VIE.PA,15,non,oui,non,non,oui,non,2.4739,oui
2021-04-20,VIV.PA,15,non,non,non,non,oui,non,-0.1123,oui
2021-04-20,WLN.PA,15,non,non,non,non,oui,non,-3.0731,oui
2021-04-21,ACA.PA,16,non,oui,non,non,oui,non,4.3646,non
2021-04-21,AI.PA,16,non,non,non,oui,oui,non,-2.2602,non
2021-04-21,AIR.PA,16,non,non,non,non,oui,non,-4.746,oui
2021-04-21,ALO.PA,16,non,non,non,non,oui,non,-4.6786,non
2021-04-21,ATO.PA,16,non,non,non,non,non,non,-8.342,oui
2021-04-21,BN.PA,16,non,non,non,non,oui,non,0.5849,oui
2021-04-21,BNP.PA,16,non,oui,oui,non,oui,non,9.0662,non
2021-04-21,CA.PA,16,non,non,non,oui,oui,non,7.3206,non
2021-04-21,CAP.PA,16,non,oui,non,non,oui,non,-1.3828,oui
2021-04-21,CS.PA,16,non,oui,non,non,oui,non,0.2632,oui
2021-04-21,DG.PA,16,non,non,non,non,oui,non,3.0306,oui
2021-04-21,DSY.PA,16,non,non,non,non,oui,non,-7.2813,oui
2021-04-21,EL.PA,16,non,non,non,non,oui,non,-4.6914,oui
2021-04-21,EN.PA,16,non,non,non,non,oui,non,-2.5246,oui
2021-04-21,ENGI.PA,16,non,non,non,non,oui,non,6.5579,oui
2021-04-21,GLE.PA,16,non,oui,non,non,non,non,19.8903,oui
2021-04-21,HO.PA,16,non,non,non,non,oui,non,-3.09,oui
2021-04-21,KER.PA,16,non,non,non,oui,oui,non,6.9384,non
2021-04-21,LR.PA,16,non,non,non,non,oui,non,2.3443,oui
2021-04-21,MC.PA,16,non,non,non,oui,oui,non,-2.8946,non
2021-04-21,ML.PA,16,non,non,oui,non,non,oui,-2.4215,non
2021-04-21,MT.AS,16,non,oui,non,non,oui,non,3.2688,oui
2021-04-21,OR.PA,16,non,non,non,oui,oui,non,1.3965,non
2021-04-21,ORA.PA,16,non,non,non,non,non,non,-3.0062,oui
2021-04-21,PUB.PA,16,non,oui,non,non,oui,non,-1.0759,oui
2021-04-21,RI.PA,16,non,non,non,oui,oui,non,-0.9164,non
2021-04-21,RMS.PA,16,non,non,non,oui,oui,non,1.2023,non
2021-04-21,RNO.PA,16,non,oui,oui,non,non,oui,-8.4423,non
2021-04-21,SAF.PA,16,non,non,non,non,oui,non,-1.8773,oui
2021-04-21,SAN.PA,16,non,non,non,oui,oui,non,1.7853,non
2021-04-21,SGO.PA,16,non,oui,non,non,oui,non,0.5157,non
2021-04-21,STMPA.PA,16,non,non,non,non,oui,non,-7.9428,oui
2021-04-21,SU.PA,16,non,non,non,non,oui,non,-6.9066,non
2021-04-21,TEP.PA,16,non,non,non,oui,oui,non,-7.3981,non
2021-04-21,TTE.PA,16,non,non,oui,non,non,oui,1.9963,non
2021-04-21,VIE.PA,16,non,oui,non,non,oui,non,4.1911,oui
2021-04-21,VIV.PA,16,non,non,non,non,oui,non,0.7775,oui
2021-04-21,WLN.PA,16,non,non,non,non,oui,non,-3.9546,non
2021-04-22,ACA.PA,17,non,oui,non,non,oui,non,4.585,oui
2021-04-22,AI.PA,17,non,non,non,oui,oui,non,-1.6754,non
2021-04-22,AIR.PA,17,non,non,non,non,oui,non,-5.4585,oui
2021-04-22,ALO.PA,17,non,non,non,oui,oui,non,-9.7761,non
2021-04-22,ATO.PA,17,non,non,non,non,non,non,-7.6032,oui
2021-04-22,BN.PA,17,non,non,non,non,oui,non,1.505,oui
2021-04-22,BNP.PA,17,non,oui,non,non,oui,non,8.6624,non
2021-04-22,CA.PA,17,non,non,non,non,oui,non,7.1693,oui
2021-04-22,CAP.PA,17,non,oui,non,non,oui,non,-0.9548,oui
2021-04-22,CS.PA,17,non,oui,non,non,oui,non,0.4394,oui
2021-04-22,DG.PA,17,non,non,non,non,oui,non,4.5126,oui
2021-04-22,DSY.PA,17,non,non,non,non,oui,non,-6.6572,oui
2021-04-22,EL.PA,17,non,non,non,non,oui,non,-3.357,oui
2021-04-22,EN.PA,17,non,non,non,non,oui,non,-1.9915,oui
2021-04-22,ENGI.PA,17,non,non,non,non,oui,non,3.9622,oui
2021-04-22,GLE.PA,17,non,oui,non,non,non,non,19.7835,oui
2021-04-22,HO.PA,17,non,non,non,non,oui,non,-4.9256,oui
2021-04-22,KER.PA,17,non,non,non,oui,oui,non,9.179,non
2021-04-22,LR.PA,17,non,non,non,non,oui,non,2.407,oui
2021-04-22,MC.PA,17,non,oui,non,oui,oui,non,-2.7396,non
2021-04-22,ML.PA,17,non,non,oui,non,non,oui,-3.5708,oui
2021-04-22,MT.AS,17,non,oui,non,non,oui,non,1.6033,oui
2021-04-22,OR.PA,17,non,non,non,oui,oui,non,2.1763,non
2021-04-22,ORA.PA,17,non,non,non,non,non,non,-1.2213,oui
2021-04-22,PUB.PA,17,non,oui,non,non,oui,non,-0.5744,oui
2021-04-22,RI.PA,17,non,non,non,oui,oui,non,-1.0512,non
2021-04-22,RMS.PA,17,non,non,non,oui,oui,non,-0.0968,non
2021-04-22,RNO.PA,17,non,non,oui,non,non,oui,-7.2822,non
2021-04-22,SAF.PA,17,non,non,non,non,oui,non,-4.1329,oui
2021-04-22,SAN.PA,17,non,non,non,oui,oui,non,3.4578,non
2021-04-22,SGO.PA,17,non,oui,non,non,oui,non,0.7771,oui
2021-04-22,STMPA.PA,17,non,non,non,non,non,non,-8.8896,oui
2021-04-22,SU.PA,17,non,non,non,oui,oui,non,-6.7245,non
2021-04-22,TEP.PA,17,non,non,non,oui,oui,non,-5.2668,non
2021-04-22,TTE.PA,17,non,non,oui,non,non,oui,2.223,non
2021-04-22,VIE.PA,17,non,oui,non,non,oui,non,2.4786,non
2021-04-22,VIV.PA,17,non,non,non,non,oui,non,0.3355,oui
2021-04-22,WLN.PA,17,non,non,non,oui,oui,non,-7.7682,non
2021-04-23,ACA.PA,18,non,oui,non,non,oui,non,4.6183,oui
2021-04-23,AI.PA,18,non,non,non,oui,oui,non,-1.5853,non
2021-04-23,AIR.PA,18,non,non,non,non,oui,non,-3.2804,oui
2021-04-23,ALO.PA,18,non,non,non,oui,oui,non,-7.7747,oui
2021-04-23,ATO.PA,18,non,non,non,non,non,non,-8.2255,oui
2021-04-23,BN.PA,18,non,non,non,non,oui,non,3.6382,non
2021-04-23,BNP.PA,18,non,oui,oui,non,non,non,8.6225,oui
2021-04-23,CA.PA,18,non,non,non,non,oui,non,6.0028,oui
2021-04-23,CAP.PA,18,non,oui,non,non,oui,non,-1.9584,oui
2021-04-23,CS.PA,18,non,oui,non,non,oui,non,0.6577,oui
2021-04-23,DG.PA,18,non,non,non,non,oui,non,4.0805,oui
2021-04-23,DSY.PA,18,non,non,non,non,oui,non,-7.2916,oui
2021-04-23,EL.PA,18,non,non,non,non,oui,non,-1.5862,oui
2021-04-23,EN.PA,18,non,non,non,non,oui,non,-1.9222,oui
2021-04-23,ENGI.PA,18,non,non,non,non,oui,non,3.6212,oui
2021-04-23,GLE.PA,18,non,oui,non,non,non,non,19.6092,oui
2021-04-23,HO.PA,18,non,non,non,non,oui,non,-4.8752,oui
2021-04-23,KER.PA,18,non,non,non,oui,oui,non,9.1324,non
2021-04-23,LR.PA,18,non,non,non,non,oui,non,2.7775,oui
2021-04-23,MC.PA,18,non,oui,non,oui,oui,non,-2.1646,non
2021-04-23,ML.PA,18,non,non,non,non,non,non,-4.9248,oui
2021-04-23,MT.AS,18,non,oui,non,non,oui,non,-1.5664,oui
2021-04-23,OR.PA,18,non,non,non,oui,oui,non,3.1014,non
2021-04-23,ORA.PA,18,non,non,non,non,non,non,-0.5289,oui
2021-04-23,PUB.PA,18,non,oui,non,non,oui,non,-2.4299,oui
2021-04-23,RI.PA,18,non,non,non,oui,oui,non,0.3626,non
2021-04-23,RMS.PA,18,non,non,non,oui,oui,non,0.62,non
2021-04-23,RNO.PA,18,non,non,oui,non,non,oui,-6.2059,non
2021-04-23,SAF.PA,18,non,non,non,non,oui,non,-3.8106,non
2021-04-23,SAN.PA,18,non,non,non,oui,oui,non,4.6421,non
2021-04-23,SGO.PA,18,non,oui,non,non,oui,non,1.2616,oui
2021-04-23,STMPA.PA,18,non,non,non,non,non,non,-10.5921,oui
2021-04-23,SU.PA,18,non,non,non,oui,oui,non,-6.5229,non
2021-04-23,TEP.PA,18,non,non,non,oui,oui,non,-6.1941,non
2021-04-23,TTE.PA,18,non,non,oui,non,non,oui,3.3285,non
2021-04-23,VIE.PA,18,non,oui,non,oui,oui,non,0.3309,non
2021-04-23,VIV.PA,18,non,non,non,non,oui,non,-2.3139,oui
2021-04-23,WLN.PA,18,non,non,non,oui,oui,non,-9.03,non
2021-04-26,ACA.PA,19,non,oui,non,non,non,non,1.9374,oui
2021-04-26,AI.PA,19,non,non,non,oui,oui,non,-1.1744,non
2021-04-26,AIR.PA,19,non,non,non,non,oui,non,-5.7744,oui
2021-04-26,ALO.PA,19,non,non,non,oui,oui,non,-6.4894,non
2021-04-26,ATO.PA,19,non,non,non,non,non,non,-5.8812,oui
2021-04-26,BN.PA,19,non,non,oui,non,oui,non,4.7549,non
2021-04-26,BNP.PA,19,non,oui,non,non,non,non,6.4341,oui
2021-04-26,CA.PA,19,non,non,non,non,oui,non,6.0615,non
2021-04-26,CAP.PA,19,non,oui,non,non,oui,non,-0.2778,oui
2021-04-26,CS.PA,19,non,oui,non,non,oui,non,0.123,oui
2021-04-26,DG.PA,19,non,non,non,non,oui,non,2.2419,oui
2021-04-26,DSY.PA,19,non,non,non,non,oui,non,-5.9398,oui
2021-04-26,EL.PA,19,non,non,non,non,oui,non,-1.1635,oui
2021-04-26,EN.PA,19,non,non,non,non,oui,non,-3.4366,oui
2021-04-26,ENGI.PA,19,non,non,non,non,oui,non,2.5882,oui
2021-04-26,GLE.PA,19,non,oui,non,non,non,non,14.5789,oui
2021-04-26,HO.PA,19,non,non,non,non,oui,non,-3.9819,oui
2021-04-26,KER.PA,19,non,non,non,oui,oui,non,9.735,non
2021-04-26,LR.PA,19,non,non,non,non,oui,non,3.1976,oui
2021-04-26,MC.PA,19,non,oui,non,oui,oui,non,-0.9613,non
2021-04-26,ML.PA,19,non,non,non,non,non,non,-5.2556,non
2021-04-26,MT.AS,19,non,oui,non,non,oui,non,-3.6652,oui
2021-04-26,OR.PA,19,non,non,non,oui,oui,non,4.8296,non
2021-04-26,ORA.PA,19,non,non,non,non,non,non,-0.6388,oui
2021-04-26,PUB.PA,19,non,oui,non,non,oui,non,-1.396,oui
2021-04-26,RI.PA,19,non,non,non,oui,oui,non,2.6093,non
2021-04-26,RMS.PA,19,non,non,non,oui,oui,non,2.2962,non
2021-04-26,RNO.PA,19,non,non,oui,non,non,oui,-6.6339,non
2021-04-26,SAF.PA,19,non,non,non,oui,oui,non,-4.5901,oui
2021-04-26,SAN.PA,19,non,non,non,oui,oui,non,4.4219,non
2021-04-26,SGO.PA,19,non,oui,non,non,oui,non,1.7197,oui
2021-04-26,STMPA.PA,19,non,non,non,non,non,non,-11.0364,oui
2021-04-26,SU.PA,19,non,non,non,oui,oui,non,-6.2889,non
2021-04-26,TEP.PA,19,non,non,non,non,oui,non,-5.2111,non
2021-04-26,TTE.PA,19,non,non,oui,non,non,oui,3.0834,non
2021-04-26,VIE.PA,19,non,oui,non,oui,oui,non,-0.7693,non
2021-04-26,VIV.PA,19,non,non,non,non,oui,non,-1.9744,oui
2021-04-26,WLN.PA,19,non,non,non,oui,oui,non,-7.9386,non
2021-04-27,ACA.PA,0,oui,oui,non,non,non,non,-0.2908,oui
2021-04-27,AI.PA,0,oui,non,non,oui,oui,non,-1.2652,non
2021-04-27,AIR.PA,0,oui,non,non,non,oui,non,-5.3193,oui
2021-04-27,ALO.PA,0,oui,non,non,oui,oui,non,-7.0484,non
2021-04-27,ATO.PA,0,oui,non,non,non,non,non,-5.4795,oui
2021-04-27,BN.PA,0,oui,non,oui,non,non,oui,5.0838,non
2021-04-27,BNP.PA,0,oui,oui,non,non,non,non,6.3132,oui
2021-04-27,CA.PA,0,oui,non,non,oui,oui,non,3.9758,non
2021-04-27,CAP.PA,0,oui,oui,non,non,oui,non,0.4137,oui
2021-04-27,CS.PA,0,oui,oui,non,non,oui,non,-0.0995,oui
2021-04-27,DG.PA,0,oui,non,non,non,oui,non,1.1299,oui
2021-04-27,DSY.PA,0,oui,non,non,non,oui,non,-5.3886,oui
2021-04-27,EL.PA,0,oui,non,non,non,oui,non,-1.5321,oui
2021-04-27,EN.PA,0,oui,non,non,non,oui,non,-3.8681,oui
2021-04-27,ENGI.PA,0,oui,non,non,non,oui,non,3.6322,oui
2021-04-27,GLE.PA,0,oui,oui,non,non,non,non,13.6181,oui
2021-04-27,HO.PA,0,oui,non,non,non,non,non,-3.7319,oui
2021-04-27,KER.PA,0,oui,non,non,oui,oui,non,9.973,non
2021-04-27,LR.PA,0,oui,non,non,non,oui,non,2.6184,oui
2021-04-27,MC.PA,0,oui,oui,non,oui,oui,non,-1.5573,non
2021-04-27,ML.PA,0,oui,non,oui,non,non,non,-4.5917,non
