DATE,TICKER,UNIVERS,CLOSE,E_120,VAL_120,S_120,TAUX_120,ECART_S,E_20,VAL_20,TAUX_20,ENV_BAS,ENV_HAUT,LARGEUR_ENV_S,RANG,CANDIDAT,DIAGNOSTIC
2021-10-05,ENGI.PA,oui,8.009293556213379,8.035767,7.917982,0.219943,-0.024635,0.415162,7.952122,7.837009,-0.152377,0.208714,0.172285,4.573288,,non,
2021-10-05,ERF.PA,oui,99.5009536743164,94.532963,117.060322,5.394521,0.400507,-3.255038,111.271827,101.257609,-0.947345,4.153942,6.687658,2.875593,1,non,
2021-10-05,GLE.PA,oui,22.31719970703125,20.399141,21.547594,0.937046,0.09462,0.821311,21.084753,21.51227,0.213433,1.476709,0.80493,3.682254,16,non,
2021-10-05,HO.PA,oui,76.1524887084961,77.05381,77.356739,1.984549,0.006607,-0.606813,75.097572,75.960317,0.12093,2.07214,1.692805,3.325516,27,non,
2021-10-05,KER.PA,oui,543.010498046875,619.908773,601.310318,40.954238,-0.050423,-1.423536,561.510339,529.117898,-0.607243,28.946899,22.054193,3.354397,,non,
2021-10-05,LR.PA,oui,82.43547058105469,82.288373,89.719657,2.126302,0.151778,-3.425754,86.024595,82.715524,-0.404911,1.570492,2.257662,3.388989,9,non,
2021-10-05,MC.PA,oui,574.0878295898438,591.434464,595.433096,22.760856,0.011363,-0.937806,577.908966,565.275776,-0.230107,20.061749,17.77868,3.510692,26,non,
2021-10-05,ML.PA,oui,27.730405807495117,27.016536,28.851022,0.984286,0.114122,-1.138507,27.300529,26.928785,-0.143334,1.00565,0.801621,4.304556,14,non,
2021-10-05,MT.AS,oui,23.274282455444336,24.731218,26.009712,1.435077,0.086883,-1.90612,24.443527,22.844817,-0.688466,1.80677,1.338414,4.001496,18,non,
2021-10-05,OR.PA,oui,335.5131530761719,347.356446,366.415766,12.566308,0.092218,-2.459164,350.110028,330.440161,-0.591389,9.909614,10.135603,3.758687,17,non,
2021-10-05,ORA.PA,oui,6.864996910095215,7.069237,6.823761,0.105861,-0.058361,0.389528,6.83996,6.81364,-0.040504,0.07401,0.101637,3.774734,,non,
2021-10-05,PUB.PA,oui,47.4041748046875,44.106789,45.792854,0.828304,0.064247,1.945327,46.112955,47.032709,0.209955,0.864096,0.530357,3.251955,21,non,
2021-10-05,RI.PA,oui,159.19122314453125,150.150743,156.998364,2.87837,0.076647,0.761841,156.398032,158.661552,0.152345,4.369357,2.301637,3.203849,19,non,
2021-10-05,RMS.PA,oui,1145.803466796875,1154.074337,1270.964367,52.21575,0.170226,-2.396995,1198.265808,1150.249156,-0.421808,33.063681,68.88718,3.834984,6,non,
2021-10-05,RNO.PA,oui,26.432518005371094,27.73626,25.642681,1.217774,-0.12686,0.648591,25.369079,26.318721,0.394032,1.464226,0.95483,3.584741,,non,
2021-10-05,SAF.PA,oui,105.87571716308594,110.034368,100.226193,3.784094,-0.149811,1.492966,103.146795,107.640314,0.458572,3.383704,4.907826,3.782203,,non,
2021-10-05,SAN.PA,oui,67.35980987548828,69.616886,69.066155,1.883718,-0.013296,-0.905839,66.56199,66.762555,0.031718,0.810149,2.071802,3.94145,,non,
2021-10-05,SGO.PA,oui,49.36515808105469,50.015819,54.527612,1.867872,0.151609,-2.763816,51.832551,50.026114,-0.366857,1.621352,1.348619,3.10573,10,non,
2021-10-05,STLAP.PA,oui,12.06389045715332,11.908974,12.770739,0.603676,0.121618,-1.170907,12.145959,11.970202,-0.152319,0.474693,0.481447,3.781543,13,non,
2021-10-05,STMPA.PA,oui,35.33253860473633,32.039924,36.990658,1.396757,0.259694,-1.187121,36.66384,36.077759,-0.168266,1.662504,1.379695,3.089817,4,non,
