DATE,TICKER,EXECUTION,CLOSE_AJUSTE,CLOSE_REEL,VAL_120,S_120,ECART_S,TAUX_120,TAUX_20,SOUS_BAS,AU_DESSUS,SEUIL_4_FRANCHI,ACHETABLE_SANS_VETO,ACHETABLE_AVEC_VETO,SIGNAL
2023-08-18,ENGI.PA,2023-08-21,11.6644,11.6644,12.2396,0.3964,-1.4513,0.1407,-0.3372,oui,non,non,oui,non,candidate à l'achat
2023-08-18,AC.PA,2023-08-21,29.9003,29.9003,31.6454,0.8076,-2.1608,0.1587,-0.1244,oui,non,non,oui,non,candidate à l'achat
2023-08-18,EN.PA,2023-08-21,26.9216,26.9216,27.0932,0.7143,-0.2403,0.0422,-0.1272,non,non,non,non,non,dans la bande
2023-08-18,TTE.PA,2023-08-21,48.6051,48.6051,45.7889,1.646,1.7109,-0.025,0.3106,non,oui,non,non,non,au-dessus du bord haut
2023-08-18,SAF.PA,2023-08-21,138.8337,138.8337,140.6941,2.9377,-0.6333,0.0806,-0.0182,non,non,non,non,non,dans la bande
2023-08-18,AIR.PA,2023-08-21,119.5841,119.5841,126.4035,2.5176,-2.7087,0.0973,-0.2454,oui,non,non,oui,non,candidate à l'achat
2023-08-18,PUB.PA,2023-08-21,63.1287,63.1287,63.6306,1.9614,-0.2559,0.0278,-0.0432,non,non,non,non,non,dans la bande
2023-08-18,SGO.PA,2023-08-21,54.7549,54.7549,54.8436,2.2969,-0.0386,0.172,0.0625,non,non,non,non,non,dans la bande
2023-08-18,MC.PA,2023-08-21,726.8772,726.8772,788.6231,28.9321,-2.1342,0.009,-0.3494,oui,non,non,oui,non,candidate à l'achat
2023-08-18,CAP.PA,2023-08-21,149.3031,149.3031,156.6288,6.3125,-1.1605,0.0171,-0.4693,oui,non,non,oui,non,candidate à l'achat
2023-08-25,ENGI.PA,2023-08-28,11.8291,11.8291,12.2081,0.4009,-0.9454,0.1248,0.0127,non,non,non,non,non,dans la bande
2023-08-25,AC.PA,2023-08-28,29.6618,29.6618,31.6856,0.8377,-2.416,0.1552,-0.1812,oui,non,non,oui,non,candidate à l'achat
2023-08-25,EN.PA,2023-08-28,26.9993,26.9993,27.1928,0.695,-0.2785,0.0474,-0.2304,non,non,non,non,non,dans la bande
2023-08-25,TTE.PA,2023-08-28,48.8694,48.8694,46.3933,1.6973,1.4589,-0.0032,0.3065,non,oui,non,non,non,au-dessus du bord haut
2023-08-25,SAF.PA,2023-08-28,140.46,140.46,141.3113,2.9236,-0.2912,0.0821,-0.1078,non,non,non,non,non,dans la bande
2023-08-25,AIR.PA,2023-08-28,122.5855,122.5855,126.4037,2.6456,-1.4432,0.0929,-0.1614,oui,non,non,oui,non,candidate à l'achat
2023-08-25,PUB.PA,2023-08-28,63.3599,63.3599,64.0034,1.7313,-0.3717,0.0408,-0.2716,non,non,non,non,non,dans la bande
2023-08-25,SGO.PA,2023-08-28,53.6367,53.6367,55.6896,1.8058,-1.1368,0.1961,-0.2874,oui,non,non,oui,non,candidate à l'achat
2023-08-25,MC.PA,2023-08-28,734.7363,734.7363,778.0347,29.7149,-1.4571,-0.0123,-0.3331,oui,non,non,oui,non,candidate à l'achat
2023-08-25,CAP.PA,2023-08-28,151.446,151.446,156.9758,5.9564,-0.9284,0.0261,-0.0964,non,non,non,non,non,dans la bande
2023-09-01,ENGI.PA,2023-09-04,11.8499,11.8499,12.1956,0.3986,-0.8675,0.1118,0.1784,non,non,non,non,non,dans la bande
2023-09-01,AC.PA,2023-09-04,30.7624,30.7624,31.74,0.8543,-1.1442,0.1497,-0.0785,oui,non,non,oui,non,candidate à l'achat
2023-09-01,EN.PA,2023-09-04,27.4652,27.4652,27.3306,0.6826,0.1972,0.0528,-0.0751,non,non,non,non,non,dans la bande
2023-09-01,TTE.PA,2023-09-04,50.2079,50.2079,46.9935,1.7615,1.8248,0.0156,0.2089,non,oui,non,non,non,au-dessus du bord haut
2023-09-01,SAF.PA,2023-09-04,141.3893,141.3893,142.0362,2.8973,-0.2233,0.0826,-0.012,non,non,non,non,non,dans la bande
2023-09-01,AIR.PA,2023-09-04,126.342,126.342,126.8794,2.6169,-0.2054,0.0919,0.1144,non,non,non,non,non,dans la bande
2023-09-01,PUB.PA,2023-09-04,64.3913,64.3913,64.4218,1.5942,-0.0191,0.0512,-0.0969,non,non,non,non,non,dans la bande
2023-09-01,SGO.PA,2023-09-04,55.6791,55.6791,56.4768,1.4257,-0.5595,0.2131,-0.1908,non,non,non,non,non,dans la bande
2023-09-01,MC.PA,2023-09-04,725.848,725.848,767.8936,28.4523,-1.4778,-0.034,-0.2149,oui,non,non,oui,non,candidate à l'achat
2023-09-01,CAP.PA,2023-09-04,160.2504,160.2504,158.0926,5.6669,0.3808,0.0391,0.3116,non,non,non,non,non,dans la bande
2023-09-08,ENGI.PA,2023-09-11,11.8563,11.8563,12.1092,0.3665,-0.6901,0.0875,0.0868,non,non,non,non,non,dans la bande
2023-09-08,AC.PA,2023-09-11,30.9459,30.9459,31.7115,0.8484,-0.9024,0.1349,0.1107,non,non,non,non,non,dans la bande
2023-09-08,EN.PA,2023-09-11,27.4048,27.4048,27.3637,0.6826,0.0603,0.0506,0.0301,non,non,non,non,non,dans la bande
2023-09-08,TTE.PA,2023-09-11,51.4782,51.4782,47.5172,1.8857,2.1005,0.025,0.3423,non,oui,non,non,non,au-dessus du bord haut
2023-09-08,SAF.PA,2023-09-11,143.79,143.79,142.2142,2.7177,0.5799,0.0754,0.076,non,non,non,non,non,dans la bande
2023-09-08,AIR.PA,2023-09-11,127.8333,127.8333,127.1144,2.4672,0.2914,0.0848,0.3385,non,non,non,non,non,dans la bande
2023-09-08,PUB.PA,2023-09-11,65.2449,65.2449,64.6234,1.5856,0.392,0.0527,0.1119,non,non,non,non,non,dans la bande
2023-09-08,SGO.PA,2023-09-11,53.0175,53.0175,56.6347,1.514,-2.3891,0.2071,-0.2419,oui,non,non,oui,non,candidate à l'achat
2023-09-08,MC.PA,2023-09-11,692.3531,692.3531,749.9809,27.7827,-2.0742,-0.069,-0.4076,oui,non,non,oui,non,candidate à l'achat
2023-09-08,CAP.PA,2023-09-11,158.6666,158.6666,158.6938,5.6396,-0.0048,0.0431,0.4102,non,non,non,non,non,dans la bande
2023-09-15,ENGI.PA,2023-09-18,12.1521,12.1521,12.0597,0.3091,0.299,0.0679,0.0916,non,non,non,non,non,dans la bande
2023-09-15,AC.PA,2023-09-18,31.7714,31.7714,31.7448,0.7694,0.0345,0.1216,0.3503,non,non,non,non,non,dans la bande
2023-09-15,EN.PA,2023-09-18,28.7681,28.7681,27.4804,0.6798,1.8943,0.0499,0.2331,non,oui,non,non,non,au-dessus du bord haut
2023-09-15,TTE.PA,2023-09-18,53.1749,53.1749,48.2381,2.0857,2.367,0.0388,0.4683,non,oui,non,non,non,au-dessus du bord haut
2023-09-15,SAF.PA,2023-09-18,147.546,147.546,143.08,2.7697,1.6124,0.0773,0.1792,non,oui,non,non,non,au-dessus du bord haut
2023-09-15,AIR.PA,2023-09-18,123.9447,123.9447,126.6991,2.3595,-1.1674,0.0712,0.1152,oui,non,non,oui,oui,candidate à l'achat
2023-09-15,PUB.PA,2023-09-18,65.2449,65.2449,64.8089,1.5644,0.2787,0.0521,0.1747,non,non,non,non,non,dans la bande
2023-09-15,SGO.PA,2023-09-18,52.8974,52.8974,56.5467,1.7052,-2.1402,0.1932,-0.2424,oui,non,non,oui,non,candidate à l'achat
2023-09-15,MC.PA,2023-09-18,712.1881,712.1881,733.7636,26.5813,-0.8117,-0.0985,-0.4735,non,non,non,non,non,dans la bande
2023-09-15,CAP.PA,2023-09-18,158.4802,158.4802,158.8125,5.6373,-0.0589,0.0415,0.192,non,non,non,non,non,dans la bande
2023-09-22,ENGI.PA,2023-09-25,11.9602,11.9602,12.0469,0.2823,-0.3069,0.0568,0.1205,non,non,non,non,non,dans la bande
2023-09-22,AC.PA,2023-09-25,30.2488,30.2488,31.6701,0.7362,-1.9305,0.1056,0.1494,oui,non,non,oui,oui,candidate à l'achat
2023-09-22,EN.PA,2023-09-25,28.7681,28.7681,27.7301,0.7269,1.4281,0.0559,0.3951,non,oui,non,non,non,au-dessus du bord haut
2023-09-22,TTE.PA,2023-09-25,53.4096,53.4096,49.1904,2.2819,1.849,0.0621,0.5081,non,oui,non,non,non,au-dessus du bord haut
2023-09-22,SAF.PA,2023-09-25,142.4929,142.4929,143.9248,2.8229,-0.5072,0.0799,0.1251,non,non,non,non,non,dans la bande
2023-09-22,AIR.PA,2023-09-25,116.9225,116.9225,125.9335,2.643,-3.4094,0.0572,-0.3143,oui,non,non,oui,non,candidate à l'achat
2023-09-22,PUB.PA,2023-09-25,63.271,63.271,64.8545,1.574,-1.006,0.0503,-0.0263,oui,non,non,oui,non,candidate à l'achat
2023-09-22,SGO.PA,2023-09-25,51.8716,51.8716,56.4827,1.8677,-2.4688,0.1814,-0.2876,oui,non,non,oui,non,candidate à l'achat
2023-09-22,MC.PA,2023-09-25,685.1488,685.1488,718.9257,25.48,-1.3256,-0.123,-0.4775,oui,non,non,oui,non,candidate à l'achat
2023-09-22,CAP.PA,2023-09-25,155.3591,155.3591,158.8875,5.6276,-0.627,0.0416,-0.101,non,non,non,non,non,dans la bande
2023-09-29,ENGI.PA,2023-10-02,11.618,11.618,11.9928,0.285,-1.3153,0.0448,-0.0172,oui,non,non,oui,non,candidate à l'achat
2023-09-29,AC.PA,2023-10-02,29.2949,29.2949,31.3618,0.7835,-2.6381,0.0814,-0.2857,oui,non,oui,oui,non,candidate à l'achat
2023-09-29,EN.PA,2023-10-02,28.5956,28.5956,27.9175,0.7416,0.9143,0.0597,0.366,non,non,non,non,non,dans la bande
2023-09-29,TTE.PA,2023-10-02,53.7547,53.7547,50.3539,2.3369,1.4552,0.0952,0.3911,non,oui,non,non,non,au-dessus du bord haut
2023-09-29,SAF.PA,2023-10-02,143.8868,143.8868,144.3865,2.8252,-0.1769,0.0788,0.0639,non,non,non,non,non,dans la bande
2023-09-29,AIR.PA,2023-10-02,119.8484,119.8484,124.8863,3.0753,-1.6382,0.0423,-0.4912,oui,non,non,oui,non,candidate à l'achat
2023-09-29,PUB.PA,2023-10-02,63.8045,63.8045,64.7351,1.6079,-0.5788,0.0451,-0.1554,non,non,non,non,non,dans la bande
2023-09-29,SGO.PA,2023-10-02,52.5647,52.5647,56.1228,2.0304,-1.7524,0.158,-0.1166,oui,non,non,oui,non,candidate à l'achat
2023-09-29,MC.PA,2023-10-02,670.2726,670.2726,701.5664,25.0223,-1.2506,-0.1504,-0.3239,oui,non,non,oui,non,candidate à l'achat
2023-09-29,CAP.PA,2023-10-02,154.474,154.474,158.6681,5.6725,-0.7394,0.0398,-0.2078,non,non,non,non,non,dans la bande
2023-10-06,ENGI.PA,2023-10-09,11.2998,11.2998,11.8797,0.308,-1.8828,0.0275,-0.4113,oui,non,non,oui,non,candidate à l'achat
2023-10-06,AC.PA,2023-10-09,29.1115,29.1115,30.9917,0.9257,-2.0311,0.0588,-0.6375,oui,non,oui,oui,non,candidate à l'achat
2023-10-06,EN.PA,2023-10-09,28.1382,28.1382,28.0324,0.7306,0.1449,0.0636,-0.0578,non,non,non,non,non,dans la bande
2023-10-06,TTE.PA,2023-10-09,52.0552,52.0552,51.2187,2.1759,0.3844,0.1206,0.0046,non,non,non,non,non,dans la bande
2023-10-06,SAF.PA,2023-10-09,140.1503,140.1503,144.4405,2.8769,-1.4913,0.0768,-0.2387,oui,non,non,oui,non,candidate à l'achat
2023-10-06,AIR.PA,2023-10-09,117.3,117.3,123.923,3.409,-1.9428,0.0301,-0.3693,oui,non,non,oui,non,candidate à l'achat
2023-10-06,PUB.PA,2023-10-09,63.8934,63.8934,64.8671,1.4848,-0.6558,0.0504,-0.2037,non,non,non,non,non,dans la bande
2023-10-06,SGO.PA,2023-10-09,50.3376,50.3376,55.458,2.3427,-2.1857,0.1302,-0.2927,oui,non,oui,oui,non,candidate à l'achat
2023-10-06,MC.PA,2023-10-09,682.7163,682.7163,689.9944,25.2718,-0.288,-0.1632,-0.2551,non,non,non,non,non,dans la bande
2023-10-06,CAP.PA,2023-10-09,154.0081,154.0081,157.8346,5.7686,-0.6633,0.0296,-0.2004,non,non,non,non,non,dans la bande
2023-10-13,ENGI.PA,2023-10-16,11.8147,11.8147,11.8361,0.3037,-0.0704,0.0183,-0.2561,non,non,non,non,non,dans la bande
2023-10-13,AC.PA,2023-10-16,28.3686,28.3686,30.636,0.9873,-2.2967,0.0367,-0.4756,oui,non,oui,oui,non,candidate à l'achat
2023-10-13,EN.PA,2023-10-16,27.7845,27.7845,28.1394,0.7238,-0.4904,0.0664,-0.2647,non,non,non,non,non,dans la bande
2023-10-13,TTE.PA,2023-10-16,54.4966,54.4966,52.211,2.0006,1.1425,0.1475,-0.0409,non,oui,non,non,non,au-dessus du bord haut
2023-10-13,SAF.PA,2023-10-16,144.3128,144.3128,145.3391,2.7927,-0.3675,0.0826,-0.0618,non,non,non,non,non,dans la bande
2023-10-13,AIR.PA,2023-10-16,115.1103,115.1103,122.963,3.6177,-2.1706,0.0174,-0.1622,oui,non,non,oui,non,candidate à l'achat
2023-10-13,PUB.PA,2023-10-16,66.9876,66.9876,65.4073,1.3745,1.1497,0.0628,0.1868,non,oui,non,non,non,au-dessus du bord haut
2023-10-13,SGO.PA,2023-10-16,49.1731,49.1731,54.7317,2.4923,-2.2303,0.0994,-0.357,oui,non,oui,oui,non,candidate à l'achat
2023-10-13,MC.PA,2023-10-16,618.0654,618.0654,677.0714,26.5626,-2.2214,-0.1768,-0.3387,oui,non,non,oui,non,candidate à l'achat
2023-10-13,CAP.PA,2023-10-16,154.3808,154.3808,157.3373,5.6828,-0.5203,0.0203,0.0062,non,non,non,non,non,dans la bande
2023-10-20,ENGI.PA,2023-10-23,11.7443,11.7443,11.8452,0.3037,-0.3321,0.0182,0.1357,non,non,non,non,non,dans la bande
2023-10-20,AC.PA,2023-10-23,27.0754,27.0754,30.1889,1.0799,-2.8831,0.0123,-0.297,oui,non,oui,oui,non,candidate à l'achat
2023-10-20,EN.PA,2023-10-23,26.8957,26.8957,28.1817,0.715,-1.7985,0.068,-0.2701,oui,non,non,oui,non,candidate à l'achat
2023-10-20,TTE.PA,2023-10-23,53.979,53.979,53.1525,1.9121,0.4323,0.1681,0.1017,non,non,non,non,non,dans la bande
2023-10-20,SAF.PA,2023-10-23,140.3051,140.3051,145.7928,2.824,-1.9432,0.0822,0.0858,oui,non,non,oui,oui,candidate à l'achat
2023-10-20,AIR.PA,2023-10-23,114.4497,114.4497,121.8321,3.704,-1.9931,0.0019,-0.0342,oui,non,non,oui,non,candidate à l'achat
2023-10-20,PUB.PA,2023-10-23,63.9112,63.9112,65.7361,1.343,-1.3588,0.0659,0.3611,oui,non,non,oui,oui,candidate à l'achat
2023-10-20,SGO.PA,2023-10-23,45.9849,45.9849,53.5978,2.76,-2.7583,0.0601,-0.5338,oui,non,oui,oui,non,candidate à l'achat
2023-10-20,MC.PA,2023-10-23,621.2465,621.2465,661.1935,27.7576,-1.4391,-0.1963,-0.41,oui,non,non,oui,non,candidate à l'achat
2023-10-20,CAP.PA,2023-10-23,152.0516,152.0516,156.5565,5.6804,-0.7931,0.0106,0.0294,non,non,non,non,non,dans la bande
2023-10-27,ENGI.PA,2023-10-30,11.9314,11.9314,11.868,0.3014,0.2105,0.0213,0.2994,non,non,non,non,non,dans la bande
2023-10-27,AC.PA,2023-10-30,27.3597,27.3597,29.6627,1.1482,-2.0058,-0.0149,-0.3081,oui,non,oui,oui,non,candidate à l'achat
2023-10-27,EN.PA,2023-10-30,27.1977,27.1977,28.2241,0.6759,-1.5186,0.0716,-0.2092,oui,non,non,oui,non,candidate à l'achat
2023-10-27,TTE.PA,2023-10-30,54.35,54.35,53.8989,1.7821,0.2531,0.1827,0.1994,non,non,non,non,non,dans la bande
2023-10-27,SAF.PA,2023-10-30,141.9702,141.9702,145.8884,2.8889,-1.3563,0.0781,0.0944,oui,non,non,oui,oui,candidate à l'achat
2023-10-27,AIR.PA,2023-10-30,117.9418,117.9418,120.6163,3.4572,-0.7736,-0.0165,0.011,non,non,non,non,non,dans la bande
2023-10-27,PUB.PA,2023-10-30,64.3557,64.3557,65.6255,1.3429,-0.9456,0.0576,0.1484,non,non,non,non,non,dans la bande
2023-10-27,SGO.PA,2023-10-30,47.5374,47.5374,52.3494,2.9904,-1.6091,0.0205,-0.5487,oui,non,oui,oui,non,candidate à l'achat
2023-10-27,MC.PA,2023-10-30,618.814,618.814,648.6151,28.1803,-1.0575,-0.2085,-0.4692,oui,non,non,oui,non,candidate à l'achat
2023-10-27,CAP.PA,2023-10-30,149.7224,149.7224,155.4441,5.5543,-1.0302,-0.0032,-0.0402,oui,non,non,oui,non,candidate à l'achat
2023-11-03,ENGI.PA,2023-11-06,12.1169,12.1169,11.9296,0.302,0.6202,0.0278,0.2209,non,non,non,non,non,dans la bande
2023-11-03,AC.PA,2023-11-06,27.2404,27.2404,29.1703,1.1292,-1.7091,-0.0408,-0.2933,oui,non,oui,oui,non,candidate à l'achat
2023-11-03,EN.PA,2023-11-06,28.9407,28.9407,28.4126,0.6592,0.801,0.0785,0.0798,non,non,non,non,non,dans la bande
2023-11-03,TTE.PA,2023-11-06,53.772,53.772,54.7036,1.6325,-0.5707,0.1978,0.104,non,non,non,non,non,dans la bande
2023-11-03,SAF.PA,2023-11-06,145.2614,145.2614,146.4696,2.8152,-0.4291,0.0809,-0.0375,non,non,non,non,non,dans la bande
2023-11-03,AIR.PA,2023-11-06,121.8116,121.8116,120.2472,3.3712,0.464,-0.0219,0.1614,non,non,non,non,non,dans la bande
2023-11-03,PUB.PA,2023-11-06,63.7867,63.7867,65.3946,1.3523,-1.1891,0.0473,-0.2094,oui,non,non,oui,non,candidate à l'achat
2023-11-03,SGO.PA,2023-11-06,50.1527,50.1527,51.5001,3.0022,-0.4488,-0.0075,-0.2782,non,non,oui,non,non,dans la bande
2023-11-03,MC.PA,2023-11-06,657.5483,657.5483,639.5659,28.2656,0.6362,-0.2143,-0.0789,non,non,non,non,non,dans la bande
2023-11-03,CAP.PA,2023-11-06,161.6946,161.6946,154.8803,5.275,1.2918,-0.0134,0.0275,non,oui,non,non,non,au-dessus du bord haut
2023-11-10,ENGI.PA,2023-11-13,12.2321,12.2321,11.9678,0.3005,0.8795,0.0282,0.2249,non,non,non,non,non,dans la bande
2023-11-10,AC.PA,2023-11-13,27.4789,27.4789,28.6674,1.0879,-1.0925,-0.0661,-0.1445,oui,non,oui,oui,non,candidate à l'achat
2023-11-10,EN.PA,2023-11-13,29.3118,29.3118,28.644,0.6638,1.0059,0.0852,0.4415,non,oui,non,non,non,au-dessus du bord haut
2023-11-10,TTE.PA,2023-11-13,53.5218,53.5218,55.2249,1.4533,-1.1719,0.2061,-0.1128,oui,non,non,oui,non,candidate à l'achat
2023-11-10,SAF.PA,2023-11-13,148.1849,148.1849,147.087,2.7831,0.3945,0.0812,0.1283,non,non,non,non,non,dans la bande
2023-11-10,AIR.PA,2023-11-13,121.2642,121.2642,119.9363,3.2119,0.4134,-0.0279,0.2671,non,non,non,non,non,dans la bande
2023-11-10,PUB.PA,2023-11-13,62.5597,62.5597,65.1505,1.3379,-1.9365,0.037,-0.2477,oui,non,oui,oui,non,candidate à l'achat
2023-11-10,SGO.PA,2023-11-13,50.1158,50.1158,50.8493,2.8961,-0.2533,-0.0304,0.2981,non,non,oui,non,non,dans la bande
2023-11-10,MC.PA,2023-11-13,642.8591,642.8591,631.6233,27.0946,0.4147,-0.2217,0.3162,non,non,non,non,non,dans la bande
2023-11-10,CAP.PA,2023-11-13,160.1107,160.1107,154.5916,4.687,1.1775,-0.0228,0.3111,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,ENGI.PA,2023-11-20,12.4735,12.4735,12.0106,0.2995,1.5458,0.0277,0.2769,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,AC.PA,2023-11-20,28.7722,28.7722,28.3336,0.9631,0.4554,-0.0842,0.1751,non,non,oui,non,non,dans la bande
2023-11-17,EN.PA,2023-11-20,30.0538,30.0538,28.9675,0.6988,1.5546,0.0948,0.6179,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,TTE.PA,2023-11-20,53.3234,53.3234,55.6242,1.4142,-1.627,0.207,-0.0823,oui,non,non,oui,non,candidate à l'achat
2023-11-17,SAF.PA,2023-11-20,155.4257,155.4257,148.4751,2.9765,2.3352,0.0874,0.4423,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,AIR.PA,2023-11-20,124.8318,124.8318,119.9366,3.0634,1.598,-0.0311,0.325,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,PUB.PA,2023-11-20,65.7072,65.7072,64.8361,1.258,0.6925,0.0244,-0.0523,non,non,non,non,non,dans la bande
2023-11-17,SGO.PA,2023-11-20,53.9417,53.9417,50.5858,2.6823,1.2511,-0.0457,0.8006,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,MC.PA,2023-11-20,665.7816,665.7816,624.8644,25.9132,1.579,-0.228,0.3455,non,oui,non,non,non,au-dessus du bord haut
2023-11-17,CAP.PA,2023-11-20,165.7474,165.7474,155.02,4.4663,2.4019,-0.024,0.4558,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,ENGI.PA,2023-11-27,12.5967,12.5967,12.0773,0.3072,1.6911,0.0299,0.2297,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,AC.PA,2023-11-27,29.0473,29.0473,28.1955,0.8848,0.9628,-0.0917,0.3895,non,non,oui,non,non,dans la bande
2023-11-24,EN.PA,2023-11-27,30.1401,30.1401,29.2518,0.7158,1.241,0.1019,0.3644,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,TTE.PA,2023-11-27,54.4707,54.4707,56.0609,1.3627,-1.167,0.209,-0.0489,oui,non,non,oui,non,candidate à l'achat
2023-11-24,SAF.PA,2023-11-27,155.8709,155.8709,150.0203,3.228,1.8125,0.0934,0.5238,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,AIR.PA,2023-11-27,127.0971,127.0971,120.4295,3.1933,2.088,-0.028,0.3257,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,PUB.PA,2023-11-27,66.4719,66.4719,65.0316,1.2386,1.1628,0.0239,0.2445,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,SGO.PA,2023-11-27,53.8123,53.8123,50.6206,2.6175,1.2194,-0.05,0.7419,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,MC.PA,2023-11-27,661.3843,661.3843,619.01,24.7043,1.7153,-0.2335,0.2487,non,oui,non,non,non,au-dessus du bord haut
2023-11-24,CAP.PA,2023-11-27,169.6139,169.6139,156.7837,5.1603,2.4864,-0.0105,0.5046,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,ENGI.PA,2023-12-04,12.8302,12.8302,12.1728,0.3258,2.0177,0.0353,0.2922,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,AC.PA,2023-12-04,29.7719,29.7719,28.1579,0.892,1.8095,-0.091,0.4387,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,EN.PA,2023-12-04,30.2437,30.2437,29.5336,0.7328,0.9689,0.1078,0.2264,non,non,non,non,non,dans la bande
2023-12-01,TTE.PA,2023-12-04,53.7978,53.7978,56.3108,1.4164,-1.7741,0.2039,0.0801,oui,non,non,oui,oui,candidate à l'achat
2023-12-01,SAF.PA,2023-12-04,157.9232,157.9232,151.573,3.3932,1.8714,0.1006,0.393,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,AIR.PA,2023-12-04,130.325,130.325,121.3381,3.5089,2.5611,-0.0185,0.3438,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,PUB.PA,2023-12-04,69.5483,69.5483,65.6061,1.3892,2.8378,0.0334,0.4781,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,SGO.PA,2023-12-04,55.2909,55.2909,50.9917,2.7106,1.586,-0.0416,0.6283,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,MC.PA,2023-12-04,654.1801,654.1801,614.4605,25.1708,1.578,-0.2321,-0.0193,non,oui,non,non,non,au-dessus du bord haut
2023-12-01,CAP.PA,2023-12-04,174.2258,174.2258,159.7375,5.8402,2.4808,0.017,0.5402,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,ENGI.PA,2023-12-11,12.9805,12.9805,12.2773,0.3461,2.0314,0.0409,0.2979,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,AC.PA,2023-12-11,31.9273,31.9273,28.3857,1.0328,3.4291,-0.0798,0.5279,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,EN.PA,2023-12-11,31.072,31.072,29.8124,0.7556,1.6669,0.1117,0.166,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,TTE.PA,2023-12-11,53.401,53.401,56.2682,1.5864,-1.8074,0.1904,-0.1064,oui,non,non,oui,non,candidate à l'achat
2023-12-08,SAF.PA,2023-12-11,159.3365,159.3365,153.4012,3.5097,1.6911,0.1112,0.2051,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,AIR.PA,2023-12-11,133.8549,133.8549,122.5853,3.9221,2.8734,-0.0062,0.3505,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,PUB.PA,2023-12-11,70.473,70.473,66.3416,1.6125,2.5621,0.0434,0.6165,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,SGO.PA,2023-12-11,57.1669,57.1669,51.4558,2.8225,2.0234,-0.0346,0.476,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,MC.PA,2023-12-11,696.9937,696.9937,615.1237,28.075,2.9161,-0.221,0.1173,non,oui,non,non,non,au-dessus du bord haut
2023-12-08,CAP.PA,2023-12-11,179.0239,179.0239,163.0526,6.4967,2.4584,0.0453,0.5457,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,ENGI.PA,2023-12-18,12.9645,12.9645,12.4038,0.3609,1.5537,0.0516,0.2208,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,AC.PA,2023-12-18,31.7805,31.7805,28.812,1.2412,2.3917,-0.0588,0.6413,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,EN.PA,2023-12-18,30.6319,30.6319,30.1223,0.778,0.6551,0.1173,0.2236,non,non,non,non,non,dans la bande
2023-12-15,TTE.PA,2023-12-18,53.1681,53.1681,56.1492,1.7096,-1.7437,0.1733,-0.154,oui,non,non,oui,non,candidate à l'achat
2023-12-15,SAF.PA,2023-12-18,155.0385,155.0385,155.1349,3.6319,-0.0266,0.12,0.1266,non,non,non,non,non,dans la bande
2023-12-15,AIR.PA,2023-12-18,131.6841,131.6841,124.2164,4.428,1.6865,0.0099,0.3604,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,PUB.PA,2023-12-18,74.154,74.154,67.504,2.0416,3.2572,0.0618,0.6112,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,SGO.PA,2023-12-18,61.5565,61.5565,52.3821,3.1692,2.8949,-0.0162,0.6843,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,MC.PA,2023-12-18,705.7639,705.7639,621.017,32.614,2.5985,-0.1987,0.381,non,oui,non,non,non,au-dessus du bord haut
2023-12-15,CAP.PA,2023-12-18,182.5178,182.5178,166.5209,7.1269,2.2446,0.0724,0.4531,non,oui,non,non,non,au-dessus du bord haut
2023-12-22,ENGI.PA,2023-12-27,12.9213,12.9213,12.5591,0.3511,1.0318,0.0689,0.104,non,oui,non,non,non,au-dessus du bord haut
2023-12-22,AC.PA,2023-12-27,31.8631,31.8631,29.2126,1.3684,1.9369,-0.0385,0.5631,non,oui,non,non,non,au-dessus du bord haut
